adminyear,grade,org_code,DistrictName,SchoolName,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2009,05,02430090,Quincy,"Snug Harbor Comm School",SCI,34,,,0.79,0.74,0.76,0.76,0.74,0.82,0.71,0.5,0.5,0.74,0.35,0.82,0.68,0.76,0.76,0.38,0.35,1.21,1.24,0.76,0.79,0.79,0.47,0.29,0.74,0.74,0.47,0.56,0.82,1.44,1.03,0.76,0.79,0.59,0.74,0.62,0.53,0.71,2.76,,,,,,
2009,03,02430095,Quincy,Squantum,ELA,41,,,0.66,0.9,0.88,0.78,0.78,0.9,0.78,0.83,1.63,0.61,0.76,0.66,0.71,0.78,0.93,0.76,0.68,0.83,0.73,0.8,0.95,0.93,0.93,0.44,0.9,0.88,0.78,0.73,0.66,0.8,0.68,0.88,0.78,1.24,0.66,0.46,0.85,0.49,0.59,0.68,0.83,0.8,,,
2009,03,02430095,Quincy,Squantum,MATH,41,,,0.83,0.95,0.85,0.8,0.93,0.68,0.66,0.78,0.83,0.56,0.9,0.9,0.63,0.95,0.68,0.78,0.9,0.24,0.85,1.46,0.88,0.9,0.66,0.88,1.32,0.76,0.76,0.56,0.83,0.49,0.83,0.68,0.68,0.54,1.34,,,,,,,,,,
2009,04,02430095,Quincy,Squantum,ELA,36,6,5.92,0.5,0.92,0.72,0.78,0.94,0.86,0.92,0.81,2.11,0.67,0.75,0.86,0.94,0.92,0.83,0.78,2.08,0.78,0.67,0.81,0.81,0.94,0.56,0.92,0.81,0.81,1.81,0.72,0.69,0.86,0.67,0.78,0.83,0.78,0.92,1.97,0.86,0.92,0.69,0.72,,,,,
2009,04,02430095,Quincy,Squantum,MATH,36,,,0.17,0.67,0.69,2.86,0.86,2.22,0.97,0.83,0.78,0.5,0.33,0.5,0.83,0.75,0.69,0.78,0.81,0.89,0.89,0.47,0.58,0.42,0.69,0.44,0.64,0.78,0.39,2.92,0.81,0.61,0.69,0.72,2.69,0.31,0.61,2.81,0.58,0.47,0.47,,,,,,
2009,05,02430095,Quincy,Squantum,ELA,54,,,0.93,0.91,0.81,0.65,0.8,0.72,0.72,0.89,2.17,0.69,0.67,0.74,0.72,0.89,0.85,0.67,2.09,0.91,0.5,0.89,0.87,0.78,0.69,0.78,0.87,0.81,1.98,0.83,0.76,0.8,0.57,0.69,0.83,0.76,0.85,2,0.85,0.81,0.81,0.74,,,,,
2009,05,02430095,Quincy,Squantum,MATH,54,,,0.91,0.69,0.72,0.76,0.76,0.54,0.8,0.85,0.67,0.43,2.28,0.72,2.72,0.72,0.37,0.76,0.65,0.67,0.59,0.69,0.26,0.61,3.11,0.72,2.59,0.81,1.94,0.83,0.35,0.7,0.57,0.93,0.74,0.8,0.43,0.8,0.24,0.8,0.61,,,,,,
2009,05,02430095,Quincy,Squantum,SCI,54,,,0.8,0.33,0.52,0.33,0.5,0.78,0.74,0.69,0.56,0.74,0.54,0.8,0.76,0.76,0.83,0.63,0.48,1.72,1.7,0.67,0.74,0.8,0.69,0.3,0.76,0.81,0.44,0.7,0.89,1.54,1.52,0.76,0.87,0.72,0.76,0.59,0.81,0.59,3.02,,,,,,
2009,03,02430110,Quincy,"Wollaston School",ELA,41,,,0.9,0.95,0.93,0.9,0.76,0.9,0.83,0.88,2.1,0.61,0.83,0.83,0.78,0.78,0.93,0.56,0.76,0.78,0.9,0.78,0.93,0.98,0.95,0.49,0.85,0.9,0.83,0.88,0.8,0.68,0.63,0.83,0.78,1.56,0.68,0.54,0.78,0.61,0.68,0.68,0.78,0.93,,,
2009,03,02430110,Quincy,"Wollaston School",MATH,41,,,0.98,0.9,0.85,0.8,0.98,0.8,0.61,0.85,0.88,0.76,0.93,1.37,0.9,1.05,0.78,0.78,0.9,0.27,0.9,1.51,0.88,0.88,0.8,0.78,1.2,0.8,0.83,0.61,0.9,0.56,0.8,0.88,0.85,0.88,1.63,,,,,,,,,,
2009,04,02430110,Quincy,"Wollaston School",ELA,46,6.3,6.15,0.85,0.89,0.78,0.89,0.93,0.8,1,0.72,2.26,0.74,0.78,0.91,0.83,0.83,0.61,0.85,2.37,0.74,0.67,0.74,0.57,0.83,0.41,0.87,0.93,0.78,2.41,0.57,0.67,0.89,0.78,0.7,0.83,0.8,0.89,2.67,0.85,0.87,0.72,0.65,,,,,
2009,04,02430110,Quincy,"Wollaston School",MATH,46,,,0.52,0.89,0.89,2.93,0.5,2.78,0.98,0.67,0.85,0.78,0.7,0.65,0.96,0.7,0.89,0.98,0.87,0.87,0.87,0.72,0.83,0.5,0.87,0.48,0.91,0.74,0.5,2.96,0.83,0.61,0.74,0.91,3.46,0.7,0.8,2.67,0.78,0.74,0.72,,,,,,
2009,05,02430110,Quincy,"Wollaston School",ELA,49,,,0.96,0.8,0.8,0.86,0.82,0.78,0.73,0.92,2,0.78,0.69,0.8,0.59,0.86,0.73,0.69,1.71,0.9,0.8,0.94,0.94,0.8,0.67,0.8,0.84,0.82,1.73,0.94,0.86,0.61,0.49,0.88,0.76,0.8,0.88,1.9,0.84,0.78,0.84,0.78,,,,,
2009,05,02430110,Quincy,"Wollaston School",MATH,49,,,0.86,0.84,0.76,0.8,0.78,0.84,0.73,0.67,0.67,0.47,2.69,0.78,3.04,0.78,0.45,0.67,0.63,0.84,0.73,0.9,0.27,0.78,3.61,0.41,2.27,0.9,2.1,0.78,0.53,0.63,0.76,0.98,0.8,0.8,0.69,0.76,0.33,0.84,0.88,,,,,,
2009,05,02430110,Quincy,"Wollaston School",SCI,49,,,0.76,0.61,0.43,0.57,0.82,0.76,0.82,0.84,0.47,0.96,0.41,0.8,0.78,0.84,0.96,0.53,0.47,1.76,1.51,0.71,0.78,0.88,0.61,0.53,0.47,0.88,0.57,0.76,0.8,1.59,1.47,0.84,0.71,0.59,0.88,0.67,0.67,0.69,2.94,,,,,,
2009,06,02430305,Quincy,"Atlantic Middle",ELA,135,,,0.87,0.95,0.85,0.81,0.88,0.93,0.79,0.87,2.59,0.82,0.82,0.88,0.64,0.83,0.93,0.89,0.79,2.59,0.97,0.71,0.72,0.76,0.88,0.74,0.84,0.79,2.36,0.87,0.89,0.73,0.79,0.73,0.9,0.84,0.9,2.47,0.83,0.71,0.73,0.9,,,,,
2009,06,02430305,Quincy,"Atlantic Middle",MATH,137,,,0.93,0.96,0.96,0.9,0.85,0.9,2.94,0.72,2.93,0.83,0.73,0.8,0.93,0.82,0.77,0.74,0.79,0.91,0.82,0.74,0.69,0.84,2.99,0.98,0.91,0.8,0.85,0.76,2.55,0.9,0.52,2.96,0.65,0.84,0.69,0.78,0.69,0.7,0.88,,,,,,
2009,07,02430305,Quincy,"Atlantic Middle",ELA,145,7.46,6.91,0.88,0.9,0.63,0.93,0.79,0.76,0.86,2.97,0.84,0.7,0.77,0.85,0.83,0.59,0.72,0.64,2.9,0.78,0.84,0.77,0.73,0.84,0.7,0.77,0.94,0.78,2.78,0.74,0.94,0.83,0.78,0.88,0.93,0.74,0.81,2.82,0.86,0.9,0.94,0.94,,,,,
2009,07,02430305,Quincy,"Atlantic Middle",MATH,144,,,0.93,0.85,0.6,0.69,0.71,0.77,0.77,0.83,0.69,0.85,0.8,0.58,0.9,2.52,0.72,0.87,2.4,0.81,0.92,0.74,0.84,2.9,0.63,0.92,0.72,0.65,0.71,0.79,2.47,0.92,0.67,3.18,0.9,0.6,0.74,0.81,0.67,0.73,0.88,,,,,,
2009,08,02430305,Quincy,"Atlantic Middle",ELA,162,,,0.85,0.81,0.85,0.75,0.53,0.83,0.79,2.72,0.7,0.75,0.62,0.83,0.92,0.8,0.8,0.88,2.65,0.82,0.57,0.73,0.81,0.85,0.82,0.75,0.76,2.73,0.9,0.83,0.71,0.89,0.88,0.87,0.77,0.84,2.43,0.8,0.89,0.94,0.92,0.93,,,,,
2009,08,02430305,Quincy,"Atlantic Middle",MATH,162,,,0.78,0.56,0.82,0.81,0.94,0.75,0.81,0.68,0.87,0.84,2.06,0.91,0.91,1.98,0.81,0.79,0.71,0.94,0.68,0.75,0.57,2.46,0.45,0.7,0.78,0.6,0.8,0.92,0.78,0.78,0.52,2.42,0.86,0.93,0.71,0.71,0.67,0.79,2.47,,,,,,
2009,08,02430305,Quincy,"Atlantic Middle",SCI,162,,,0.77,0.75,0.67,0.64,0.67,0.33,0.62,0.39,1.9,0.72,0.82,0.61,0.63,0.69,0.77,0.44,0.73,0.86,1.79,0.97,0.83,0.73,0.56,0.57,0.77,0.57,0.54,0.38,2.88,0.86,0.74,0.63,0.62,0.71,0.54,0.9,0.64,2.12,1.51,,,,,,
2009,06,02430310,Quincy,"Broad Meadows Middle",ELA,103,,,0.87,0.97,0.93,0.7,0.93,0.94,0.72,0.89,2.58,0.78,0.84,0.85,0.77,0.88,0.95,0.82,0.8,2.48,0.91,0.74,0.76,0.66,0.92,0.81,0.78,0.78,2.33,0.87,0.89,0.78,0.87,0.69,0.89,0.6,0.89,2.7,0.73,0.76,0.81,0.89,,,,,
2009,06,02430310,Quincy,"Broad Meadows Middle",MATH,103,,,0.94,0.91,0.8,0.88,0.7,0.73,2.59,0.74,2.66,0.64,0.77,0.73,0.9,0.73,0.56,0.59,0.58,0.91,0.72,0.72,0.45,0.74,2.7,0.95,0.84,0.86,0.71,0.58,2.41,0.66,0.48,2.29,0.48,0.57,0.58,0.47,0.55,0.54,0.86,,,,,,
2009,07,02430310,Quincy,"Broad Meadows Middle",ELA,103,7.82,7.04,0.84,0.87,0.64,0.99,0.83,0.83,0.84,3.05,0.76,0.69,0.83,0.84,0.8,0.61,0.74,0.69,2.85,0.83,0.81,0.7,0.83,0.9,0.69,0.83,0.85,0.78,2.88,0.72,0.97,0.82,0.84,0.87,0.95,0.74,0.87,2.64,0.91,0.89,0.94,0.96,,,,,
2009,07,02430310,Quincy,"Broad Meadows Middle",MATH,103,,,0.94,0.7,0.51,0.59,0.55,0.8,0.51,0.68,0.67,0.75,0.65,0.48,0.78,1.68,0.63,0.82,2.17,0.73,0.9,0.79,0.73,2.73,0.67,0.89,0.66,0.68,0.69,0.85,1.89,0.89,0.6,2.89,0.9,0.55,0.77,0.8,0.65,0.7,0.76,,,,,,
2009,08,02430310,Quincy,"Broad Meadows Middle",ELA,102,,,0.9,0.82,0.91,0.79,0.71,0.84,0.91,2.75,0.81,0.65,0.73,0.91,0.91,0.91,0.78,0.92,2.66,0.67,0.67,0.72,0.78,0.72,0.73,0.65,0.69,2.67,0.96,0.79,0.75,0.89,0.9,0.92,0.72,0.89,2.5,0.83,0.91,0.95,0.93,0.96,,,,,
2009,08,02430310,Quincy,"Broad Meadows Middle",MATH,101,,,0.7,0.62,0.77,0.79,0.88,0.72,0.82,0.57,0.72,0.8,1.56,0.9,0.9,1.4,0.72,0.75,0.6,0.94,0.6,0.7,0.49,2.14,0.47,0.6,0.64,0.43,0.8,0.83,0.76,0.63,0.68,2.05,0.8,0.9,0.59,0.61,0.63,0.62,1.39,,,,,,
2009,08,02430310,Quincy,"Broad Meadows Middle",SCI,101,,,0.78,0.93,0.88,0.69,0.75,0.32,0.72,0.63,1.75,0.68,0.84,0.58,0.64,0.81,0.78,0.36,0.75,0.84,1.74,0.96,0.86,0.74,0.54,0.48,0.81,0.38,0.43,0.5,2.69,0.95,0.72,0.31,0.65,0.68,0.46,0.76,0.7,1.57,1.31,,,,,,
2009,06,02430315,Quincy,"Central Middle",ELA,188,,,0.94,0.96,0.89,0.78,0.94,0.92,0.85,0.91,2.43,0.86,0.89,0.82,0.75,0.89,0.96,0.88,0.74,2.41,0.94,0.71,0.84,0.73,0.96,0.83,0.81,0.77,2.18,0.92,0.91,0.83,0.83,0.75,0.91,0.85,0.91,2.17,0.74,0.76,0.75,0.93,,,,,
2009,06,02430315,Quincy,"Central Middle",MATH,188,,,0.96,0.95,0.96,0.87,0.86,0.84,2.81,0.73,2.89,0.65,0.64,0.81,0.91,0.84,0.82,0.64,0.68,0.92,0.77,0.84,0.72,0.87,3.01,0.96,0.93,0.85,0.76,0.73,2.52,0.86,0.47,2.71,0.52,0.66,0.68,0.62,0.7,0.7,0.87,,,,,,
2009,07,02430315,Quincy,"Central Middle",ELA,183,7.01,6.9,0.91,0.85,0.69,0.98,0.86,0.82,0.89,2.84,0.85,0.72,0.87,0.93,0.9,0.63,0.83,0.73,2.54,0.89,0.9,0.85,0.82,0.91,0.64,0.81,0.9,0.87,2.52,0.84,0.92,0.84,0.81,0.86,0.91,0.83,0.76,2.5,0.93,0.93,0.97,0.95,,,,,
2009,07,02430315,Quincy,"Central Middle",MATH,184,,,0.93,0.83,0.74,0.65,0.77,0.83,0.82,0.83,0.76,0.82,0.85,0.63,0.9,2.52,0.69,0.88,2.8,0.83,0.88,0.81,0.86,3.17,0.7,0.91,0.67,0.81,0.76,0.9,2.63,0.93,0.77,3.31,0.93,0.7,0.87,0.91,0.73,0.79,0.9,,,,,,
2009,08,02430315,Quincy,"Central Middle",ELA,203,,,0.88,0.81,0.92,0.83,0.78,0.88,0.91,2.71,0.85,0.84,0.86,0.93,0.92,0.91,0.91,0.96,2.6,0.91,0.71,0.86,0.84,0.88,0.81,0.74,0.86,2.55,0.98,0.84,0.82,0.91,0.88,0.94,0.81,0.89,2.4,0.86,0.93,0.95,0.92,0.97,,,,,
2009,08,02430315,Quincy,"Central Middle",MATH,203,,,0.87,0.66,0.84,0.88,0.96,0.79,0.91,0.66,0.83,0.85,1.88,0.86,0.88,2.55,0.81,0.83,0.8,0.93,0.69,0.84,0.5,2.82,0.55,0.58,0.78,0.68,0.85,0.94,0.91,0.84,0.73,3.14,0.88,0.92,0.77,0.76,0.74,0.8,2.34,,,,,,
2009,08,02430315,Quincy,"Central Middle",SCI,203,,,0.79,0.84,0.79,0.83,0.78,0.54,0.75,0.55,2.28,0.85,0.88,0.53,0.63,0.79,0.8,0.4,0.83,0.73,2.22,0.97,0.76,0.8,0.51,0.7,0.86,0.43,0.59,0.45,2.89,0.91,0.71,0.76,0.73,0.79,0.51,0.88,0.69,2.34,1.9,,,,,,
2009,06,02430320,Quincy,"Reay E Sterling Middle",ELA,61,,,0.92,0.92,0.77,0.69,0.93,0.93,0.59,0.8,2.28,0.92,0.75,0.82,0.46,0.87,0.92,0.82,0.77,2.16,0.89,0.69,0.79,0.66,0.85,0.69,0.69,0.79,2.13,0.75,0.9,0.69,0.62,0.7,0.93,0.66,0.89,2.31,0.75,0.54,0.79,0.89,,,,,
2009,06,02430320,Quincy,"Reay E Sterling Middle",MATH,61,,,0.92,0.95,0.82,0.85,0.79,0.8,2.44,0.61,2.18,0.7,0.64,0.9,0.92,0.7,0.61,0.56,0.62,0.87,0.7,0.54,0.44,0.74,2.64,0.9,0.84,0.67,0.74,0.64,2.18,0.8,0.36,2.41,0.57,0.7,0.52,0.48,0.59,0.75,0.84,,,,,,
2009,07,02430320,Quincy,"Reay E Sterling Middle",ELA,72,6.35,6.04,0.72,0.85,0.51,0.97,0.68,0.72,0.88,2.58,0.65,0.5,0.74,0.65,0.75,0.4,0.61,0.6,2.21,0.65,0.86,0.86,0.78,0.81,0.54,0.83,0.75,0.64,1.99,0.71,0.88,0.67,0.67,0.85,0.82,0.56,0.75,2.18,0.89,0.78,0.86,0.86,,,,,
2009,07,02430320,Quincy,"Reay E Sterling Middle",MATH,73,,,0.84,0.67,0.62,0.52,0.51,0.58,0.63,0.6,0.56,0.86,0.67,0.53,0.78,1.78,0.52,0.78,1.96,0.67,0.85,0.67,0.67,2.44,0.53,0.79,0.6,0.63,0.6,0.78,1.78,0.92,0.68,2.56,0.79,0.47,0.73,0.73,0.59,0.7,0.74,,,,,,
2009,08,02430320,Quincy,"Reay E Sterling Middle",ELA,86,,,0.79,0.74,0.85,0.74,0.6,0.86,0.81,2.42,0.74,0.58,0.71,0.78,0.79,0.84,0.77,0.86,2.09,0.73,0.52,0.66,0.65,0.72,0.71,0.55,0.73,2.07,0.84,0.83,0.66,0.88,0.85,0.85,0.63,0.74,1.98,0.8,0.86,0.94,0.84,0.92,,,,,
2009,08,02430320,Quincy,"Reay E Sterling Middle",MATH,87,,,0.6,0.36,0.71,0.75,0.89,0.72,0.8,0.59,0.79,0.72,1.53,0.79,0.83,1.67,0.82,0.8,0.56,0.87,0.67,0.66,0.46,2.05,0.4,0.51,0.61,0.4,0.7,0.84,0.7,0.6,0.61,2.02,0.78,0.77,0.59,0.41,0.56,0.76,2.18,,,,,,
2009,08,02430320,Quincy,"Reay E Sterling Middle",SCI,87,,,0.82,0.72,0.82,0.57,0.57,0.32,0.61,0.51,1.97,0.71,0.72,0.61,0.57,0.59,0.75,0.36,0.68,0.67,1.6,0.89,0.68,0.76,0.55,0.56,0.72,0.54,0.37,0.24,2.68,0.9,0.64,0.75,0.56,0.54,0.54,0.82,0.62,2.23,1.29,,,,,,
2009,05,02430325,Quincy,"Point Webster Middle",ELA,83,,,0.93,0.71,0.75,0.8,0.87,0.89,0.86,0.9,2.27,0.73,0.43,0.75,0.66,0.88,0.83,0.65,1.87,0.89,0.69,0.93,0.86,0.86,0.64,0.67,0.75,0.77,1.99,0.84,0.72,0.73,0.49,0.77,0.73,0.7,0.83,2.23,0.77,0.8,0.73,0.64,,,,,
2009,05,02430325,Quincy,"Point Webster Middle",MATH,83,,,0.72,0.65,0.75,0.86,0.83,0.7,0.48,0.69,0.49,0.55,2.99,0.66,2.34,0.71,0.31,0.66,0.57,0.92,0.65,0.92,0.29,0.8,3.29,0.23,2.11,0.84,1.7,0.76,0.3,0.55,0.43,0.89,0.63,0.63,0.41,0.76,0.2,0.78,0.6,,,,,,
2009,05,02430325,Quincy,"Point Webster Middle",SCI,83,,,0.8,0.51,0.46,0.63,0.64,0.69,0.71,0.65,0.54,0.82,0.35,0.77,0.64,0.69,0.88,0.46,0.34,1.41,1.37,0.7,0.7,0.81,0.69,0.43,0.76,0.82,0.47,0.66,0.86,1.57,1.34,0.81,0.58,0.14,0.81,0.67,0.69,0.61,2.84,,,,,,
2009,06,02430325,Quincy,"Point Webster Middle",ELA,102,,,0.77,0.86,0.75,0.48,0.78,0.82,0.7,0.7,2.1,0.78,0.73,0.77,0.55,0.75,0.82,0.76,0.63,2.09,0.84,0.65,0.64,0.55,0.78,0.68,0.57,0.64,1.97,0.66,0.84,0.67,0.62,0.58,0.77,0.59,0.79,2.09,0.47,0.59,0.62,0.73,,,,,
2009,06,02430325,Quincy,"Point Webster Middle",MATH,102,,,0.74,0.82,0.68,0.75,0.59,0.57,2.08,0.43,1.57,0.5,0.55,0.75,0.8,0.6,0.55,0.31,0.48,0.75,0.67,0.62,0.25,0.72,1.98,0.75,0.64,0.63,0.59,0.32,1.8,0.49,0.25,1.32,0.34,0.43,0.55,0.25,0.44,0.5,0.69,,,,,,
2009,07,02430325,Quincy,"Point Webster Middle",ELA,76,6.41,6.18,0.75,0.78,0.5,0.95,0.76,0.8,0.75,2.57,0.79,0.57,0.72,0.75,0.76,0.51,0.71,0.61,2.32,0.64,0.89,0.72,0.72,0.83,0.61,0.7,0.79,0.8,2.34,0.63,0.91,0.75,0.7,0.87,0.83,0.59,0.75,2.3,0.83,0.87,0.91,0.84,,,,,
2009,07,02430325,Quincy,"Point Webster Middle",MATH,76,,,0.84,0.63,0.62,0.47,0.54,0.59,0.71,0.7,0.5,0.74,0.68,0.54,0.76,1.5,0.51,0.63,1.8,0.75,0.72,0.64,0.68,2.33,0.68,0.83,0.58,0.67,0.59,0.78,1.79,0.88,0.62,2.68,0.75,0.59,0.68,0.68,0.54,0.7,0.74,,,,,,
2009,08,02430325,Quincy,"Point Webster Middle",ELA,83,,,0.84,0.81,0.93,0.76,0.52,0.8,0.75,3.02,0.86,0.75,0.77,0.9,0.95,0.9,0.89,0.94,3.05,0.65,0.54,0.65,0.73,0.77,0.71,0.6,0.64,2.93,0.88,0.78,0.77,0.87,0.83,0.8,0.73,0.88,2.9,0.76,0.92,0.88,0.77,0.89,,,,,
2009,08,02430325,Quincy,"Point Webster Middle",MATH,83,,,0.55,0.45,0.72,0.73,0.81,0.57,0.72,0.58,0.72,0.71,1.58,0.75,0.88,1.55,0.6,0.66,0.54,0.9,0.54,0.58,0.51,1.92,0.2,0.65,0.83,0.36,0.69,0.77,0.65,0.53,0.51,1.77,0.8,0.92,0.61,0.52,0.49,0.58,1.94,,,,,,
2009,08,02430325,Quincy,"Point Webster Middle",SCI,83,,,0.63,0.73,0.69,0.6,0.71,0.36,0.61,0.41,1.45,0.75,0.75,0.37,0.48,0.52,0.72,0.35,0.57,0.63,1.39,0.87,0.54,0.63,0.58,0.48,0.75,0.53,0.48,0.4,2.39,0.93,0.53,0.63,0.78,0.53,0.46,0.76,0.46,1.87,1.43,,,,,,
2009,10,02430505,Quincy,"Quincy High",ELA,285,6.82,6.76,0.9,0.86,0.85,0.55,0.79,0.83,0.66,2.36,0.56,0.79,0.78,0.86,0.76,0.9,0.6,0.81,0.8,2.27,0.78,0.8,0.79,0.85,0.78,0.67,0.76,0.74,1.94,0.58,0.68,0.87,0.86,0.62,0.79,0.69,2.7,0.62,0.52,0.65,0.79,0.64,,,,,
2009,10,02430505,Quincy,"Quincy High",MATH,284,,,0.81,0.68,0.55,0.54,0.46,0.56,0.76,0.54,0.76,0.35,0.58,0.49,0.69,0.72,0.8,0.67,2.72,0.73,0.66,2.45,1.64,0.75,0.74,0.39,0.42,0.43,0.53,0.49,0.49,0.51,2.36,0.45,0.69,0.51,0.57,0.5,0.47,0.39,0.38,0.46,1.9,2.49,,,
2009,HS,02430505,Quincy,"Quincy High",BIO,294,,,0.54,0.72,0.56,0.44,0.54,0.73,0.4,0.51,0.8,0.47,0.76,1.57,0.73,0.53,0.78,0.45,0.77,0.48,0.33,0.56,0.56,0.67,1.86,0.67,0.4,0.52,0.81,0.61,0.79,0.49,0.54,2.44,0.59,0.7,0.59,0.52,0.7,0.69,0.72,0.55,0.39,0.36,0.78,0.79,1.22
2009,10,02430510,Quincy,"North Quincy High",ELA,381,7.82,7.43,0.94,0.93,0.88,0.66,0.83,0.86,0.8,2.63,0.65,0.86,0.74,0.94,0.88,0.93,0.65,0.91,0.91,2.54,0.88,0.86,0.82,0.92,0.89,0.7,0.82,0.8,2.39,0.59,0.8,0.96,0.93,0.73,0.87,0.81,3.02,0.69,0.69,0.73,0.77,0.75,,,,,
2009,10,02430510,Quincy,"North Quincy High",MATH,374,,,0.85,0.74,0.68,0.53,0.57,0.66,0.82,0.58,0.88,0.43,0.67,0.52,0.74,0.84,0.88,0.81,3.19,0.82,0.72,2.71,2.29,0.83,0.84,0.53,0.51,0.59,0.61,0.57,0.53,0.66,2.96,0.57,0.82,0.61,0.66,0.58,0.7,0.49,0.45,0.5,2.32,2.9,,,
2009,HS,02430510,Quincy,"North Quincy High",BIO,375,,,0.81,0.89,0.82,0.75,0.59,0.84,0.48,0.47,0.84,0.64,0.84,1.9,0.86,0.62,0.93,0.69,0.89,0.69,0.52,0.79,0.59,0.81,2.45,0.74,0.52,0.64,0.9,0.69,0.89,0.55,0.62,2.93,0.64,0.83,0.75,0.69,0.73,0.79,0.86,0.56,0.51,0.39,0.86,1.17,1.69
2009,03,02440015,Randolph,"Margaret L Donovan",ELA,79,,,0.77,0.9,0.85,0.76,0.78,0.84,0.67,0.8,1.41,0.59,0.84,0.68,0.7,0.68,0.91,0.67,0.66,0.61,0.82,0.76,0.97,0.84,0.86,0.33,0.9,0.82,0.76,0.68,0.65,0.77,0.51,0.7,0.72,1.05,0.63,0.46,0.75,0.49,0.7,0.56,0.67,0.89,,,
2009,03,02440015,Randolph,"Margaret L Donovan",MATH,79,,,0.89,0.94,0.8,0.81,0.87,0.81,0.28,0.94,0.91,0.43,0.96,1.24,0.9,0.52,0.63,0.75,0.78,0.41,0.81,1.2,0.87,0.68,0.62,0.86,1.01,0.75,0.76,0.58,0.87,0.51,0.76,0.7,0.8,0.87,1.47,,,,,,,,,,
2009,04,02440015,Randolph,"Margaret L Donovan",ELA,63,5.25,5.38,0.6,0.89,0.56,0.83,0.89,0.75,0.92,0.7,1.73,0.75,0.52,0.79,0.79,0.89,0.51,0.57,1.54,0.84,0.68,0.76,0.68,0.86,0.52,0.86,0.84,0.76,1.75,0.7,0.76,0.75,0.62,0.71,0.78,0.59,0.79,1.54,0.75,0.81,0.78,0.59,,,,,
2009,04,02440015,Randolph,"Margaret L Donovan",MATH,62,,,0.32,0.82,0.63,2.4,0.47,2.21,0.92,0.53,0.71,0.27,0.31,0.4,0.89,0.82,0.65,0.84,0.76,0.92,0.85,0.74,0.68,0.65,0.71,0.42,0.74,0.58,0.47,2.37,0.77,0.55,0.53,0.9,2.95,0.42,0.58,2.97,0.79,0.56,0.53,,,,,,
2009,05,02440015,Randolph,"Margaret L Donovan",ELA,82,,,0.95,0.72,0.78,0.79,0.72,0.79,0.6,0.88,1.62,0.65,0.46,0.78,0.71,0.78,0.78,0.66,1.38,0.87,0.63,0.82,0.84,0.76,0.52,0.66,0.56,0.73,1.45,0.84,0.76,0.61,0.49,0.6,0.84,0.67,0.85,1.44,0.68,0.65,0.78,0.5,,,,,
2009,05,02440015,Randolph,"Margaret L Donovan",MATH,82,,,0.73,0.62,0.77,0.76,0.77,0.5,0.56,0.62,0.29,0.3,2.37,0.77,1.33,0.6,0.37,0.59,0.6,0.72,0.4,0.84,0.29,0.61,2.46,0.17,1.82,0.73,1.05,0.68,0.33,0.66,0.44,0.82,0.62,0.72,0.56,0.66,0.32,0.66,0.51,,,,,,
2009,05,02440015,Randolph,"Margaret L Donovan",SCI,82,,,0.83,0.28,0.32,0.51,0.56,0.78,0.73,0.73,0.4,0.67,0.4,0.7,0.63,0.76,0.7,0.48,0.32,0.77,1.18,0.65,0.76,0.71,0.49,0.56,0.57,0.77,0.32,0.41,0.84,1.27,0.94,0.79,0.56,0.24,0.73,0.56,0.6,0.56,2.45,,,,,,
2009,06,02440015,Randolph,"Margaret L Donovan",ELA,72,,,0.83,0.92,0.86,0.67,0.92,0.92,0.79,0.86,1.64,0.85,0.71,0.82,0.56,0.82,0.85,0.78,0.63,1.53,0.94,0.68,0.75,0.74,0.72,0.69,0.6,0.63,1.46,0.81,0.88,0.72,0.78,0.56,0.89,0.71,0.83,1.58,0.63,0.68,0.75,0.9,,,,,
2009,06,02440015,Randolph,"Margaret L Donovan",MATH,72,,,0.93,0.86,0.81,0.78,0.67,0.79,2.24,0.76,2.26,0.71,0.67,0.88,0.75,0.71,0.6,0.44,0.58,0.81,0.81,0.72,0.64,0.69,2.31,0.9,0.89,0.86,0.67,0.53,1.85,0.71,0.64,1.75,0.47,0.65,0.58,0.31,0.67,0.43,0.72,,,,,,
2009,03,02440018,Randolph,"J F Kennedy Elem",ELA,51,,,0.57,0.84,0.88,0.73,0.65,0.71,0.51,0.67,1.27,0.41,0.76,0.57,0.53,0.65,0.82,0.41,0.59,0.47,0.67,0.8,0.86,0.73,0.78,0.18,0.86,0.61,0.63,0.45,0.55,0.65,0.51,0.65,0.67,0.9,0.67,0.37,0.63,0.31,0.55,0.35,0.67,0.65,,,
2009,03,02440018,Randolph,"J F Kennedy Elem",MATH,51,,,0.8,0.88,0.71,0.71,0.78,0.71,0.16,0.86,0.8,0.31,0.75,0.84,0.78,0.31,0.57,0.82,0.82,0.37,0.84,1.04,0.73,0.61,0.27,0.73,1.02,0.63,0.71,0.47,0.84,0.43,0.55,0.59,0.51,0.69,1.04,,,,,,,,,,
