adminyear,grade,org_code,DistrictName,SchoolName,subject,tested,wptopdev,wpcompconv,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2013,06,06730305,Groton-Dunstable,"Groton Dunstable Regional Middle",ELA,209,,,0.97,0.8,0.97,0.94,0.89,2.46,0.83,0.76,0.98,0.77,0.85,0.83,2.03,0.85,0.92,0.86,0.89,0.97,0.85,0.95,0.81,0.91,0.83,2.23,0.91,0.51,0.86,0.57,0.74,0.91,0.67,0.66,0.75,0.88,1.83,0.86,0.73,0.7,0.92,0.67,,,,,
2013,06,06730305,Groton-Dunstable,"Groton Dunstable Regional Middle",MTH,211,,,0.57,0.87,0.85,0.94,0.61,0.74,0.92,0.75,0.58,0.66,2.65,0.71,0.45,0.57,0.92,0.94,0.34,3.25,0.91,0.69,0.79,0.72,0.83,0.86,0.76,3.25,0.86,0.91,0.82,0.95,0.97,0.92,0.72,0.83,0.79,0.83,0.45,0.63,0.83,0.78,0.71,2.64,,,
2013,07,06730305,Groton-Dunstable,"Groton Dunstable Regional Middle",ELA,215,6.99,6.86,0.82,0.8,0.92,0.85,0.9,0.66,0.95,2.78,0.99,0.91,0.78,0.74,0.82,2.4,0.97,0.93,0.87,0.69,0.88,0.8,0.95,0.76,2.28,0.88,0.85,0.88,0.87,0.93,0.83,0.91,0.73,0.92,0.9,2.65,0.86,0.86,0.76,0.83,0.89,0.81,,,,,
2013,07,06730305,Groton-Dunstable,"Groton Dunstable Regional Middle",MTH,216,,,0.85,0.91,0.74,0.73,0.67,0.96,3.44,0.83,0.56,0.72,0.91,0.8,0.78,0.85,0.56,0.53,0.6,0.87,0.93,0.83,2.73,0.81,0.96,0.64,0.7,0.56,0.9,0.79,0.88,0.74,2.83,0.88,0.86,0.94,0.97,0.56,0.72,0.75,0.9,2.74,0.97,0.79,,,
2013,08,06730305,Groton-Dunstable,"Groton Dunstable Regional Middle",ELA,218,,,0.83,0.81,0.9,0.63,0.94,0.76,0.9,2.62,0.87,0.78,0.84,0.92,0.94,0.98,0.89,0.91,0.69,0.84,2.62,0.87,0.84,0.83,0.8,2.74,0.77,0.98,1,0.97,0.96,0.81,0.9,0.96,0.85,0.9,2.83,0.96,0.71,0.7,0.67,0.76,,,,,
2013,08,06730305,Groton-Dunstable,"Groton Dunstable Regional Middle",MTH,218,,,0.89,0.88,0.84,0.65,0.73,0.87,0.68,0.55,0.82,0.73,2.44,0.92,0.91,0.96,0.93,0.84,0.89,0.44,0.82,3.27,0.87,0.81,0.76,0.9,0.47,0.88,0.67,2.31,0.92,0.8,0.66,0.94,0.94,0.79,0.98,0.94,0.78,0.82,0.89,0.87,0.59,2.52,,,
2013,08,06730305,Groton-Dunstable,"Groton Dunstable Regional Middle",SCI,218,,,0.97,0.79,0.88,0.88,0.92,0.78,0.67,0.81,2.69,2.65,0.87,0.89,0.88,0.62,0.86,0.97,0.99,0.64,0.52,0.59,0.68,0.95,0.91,0.93,0.53,0.81,0.94,0.63,0.7,0.96,0.84,0.95,0.98,0.34,0.98,0.99,0.79,0.62,0.67,0.53,2.02,2.81,,,
2013,10,06730505,Groton-Dunstable,"Groton Dunstable Regional",ELA,214,8.13,7.7,0.95,0.98,1,0.81,0.96,0.9,0.94,0.93,2.86,0.87,0.86,0.88,0.97,0.88,0.82,0.77,0.85,2.9,0.85,0.93,0.93,0.93,0.87,0.87,0.88,0.9,2.9,0.98,0.93,0.91,0.93,0.87,0.96,0.97,3.14,0.91,0.85,0.93,0.99,0.86,,,,,
2013,10,06730505,Groton-Dunstable,"Groton Dunstable Regional",MTH,217,,,0.83,0.84,0.93,0.85,0.86,0.78,0.94,0.92,0.75,0.82,0.84,0.61,0.73,0.89,0.9,0.64,3.3,0.9,0.82,2.66,3.07,0.96,0.93,0.7,0.69,0.83,0.57,0.86,0.57,0.89,3.6,0.8,0.86,0.92,0.67,0.88,0.66,0.94,0.8,0.71,3.49,2.54,,,
2013,HS,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,160,,,0.9,0.93,1,0.89,0.98,0.86,0.86,0.79,0.63,0.63,0.79,2.66,0.78,0.9,0.87,0.64,0.78,0.89,0.91,0.64,0.83,0.93,1.63,0.68,0.88,0.8,0.79,0.98,0.86,0.8,0.93,2.63,0.85,0.84,0.98,0.78,0.65,0.66,0.84,0.78,0.81,0.67,0.93,2.93,3.13
2013,03,06740005,Gill-Montague,"Gill Elementary",ELA,22,,,0.91,0.82,0.82,0.86,0.55,0.86,0.77,0.95,0.73,1,2.14,0.73,0.91,0.95,0.68,0.82,0.86,1.5,0.73,0.86,0.73,0.68,0.86,1.77,0.73,0.95,0.82,0.77,0.95,0.95,0.77,0.86,0.77,0.86,1.05,1.32,0.59,0.86,0.64,0.59,0.86,,,,
2013,03,06740005,Gill-Montague,"Gill Elementary",MTH,22,,,0.95,1,0.73,0.82,0.73,0.91,0.68,1.45,0.95,0.91,0.59,0.77,0.05,0.95,0.82,0.55,0.95,1.64,0.77,0.86,1,0.95,1,0.82,0.73,1.64,0.73,0.82,1,0.82,0.77,0.86,1.5,0.68,0.91,0.55,,,,,,,,,
2013,04,06740005,Gill-Montague,"Gill Elementary",ELA,20,7.4,7,0.75,0.9,0.9,0.55,0.85,0.8,2.25,0.9,0.65,0.8,0.65,0.8,1.9,0.75,0.6,0.85,0.85,0.85,0.75,1,1,0.85,0.65,0.95,0.8,0.85,0.9,0.8,2,0.85,0.8,0.95,0.7,0.7,0.8,0.65,0.5,0.85,0.85,2.2,,,,,
2013,04,06740005,Gill-Montague,"Gill Elementary",MTH,20,,,0.8,0.7,1,0.65,0.95,0.8,1.6,0.65,0.85,0.7,0.9,0.7,1,0.65,0.65,0.8,0.9,0.75,0.55,0.95,2.25,0.8,0.7,0.9,0.75,0.75,0.55,1,1,1.95,1,0.9,0.6,0.5,0.6,0.9,2.15,0.8,0.95,0.8,0.9,0.8,,,
2013,05,06740005,Gill-Montague,"Gill Elementary",ELA,22,,,0.68,0.95,0.86,0.73,0.91,0.86,2,1,0.82,0.64,0.68,0.55,0.73,0.77,0.77,0.86,0.82,2.64,0.91,0.82,0.73,0.77,0.91,2.73,0.91,0.77,0.82,0.86,0.45,0.77,0.86,0.95,0.68,0.55,2.55,0.73,0.64,1,0.95,0.86,,,,,
2013,05,06740005,Gill-Montague,"Gill Elementary",MTH,22,,,0.95,0.86,1,0.68,2.91,0.82,0.77,0.64,0.64,0.91,1,0.95,0.77,0.82,0.73,0.82,0.82,0.77,2.68,0.86,0.59,0.95,0.86,0.73,0.82,1,0.73,0.77,0.82,0.86,0.68,2.27,0.73,0.95,0.91,0.77,1,0.77,0.5,0.86,0.82,2.91,,,
2013,05,06740005,Gill-Montague,"Gill Elementary",SCI,22,,,0.73,0.68,0.77,0.86,0.82,0.41,0.77,0.59,0.91,1.73,0.64,0.86,0.82,1,0.45,0.86,0.73,0.5,0.73,0.5,2.27,0.95,0.95,0.55,0.59,0.77,0.86,0.45,0.73,2,1,0.86,0.77,0.82,0.86,0.86,1,0.86,0.91,0.91,0.73,3.05,,,
2013,06,06740005,Gill-Montague,"Gill Elementary",ELA,20,,,0.95,0.85,0.9,0.75,0.8,2.5,0.8,0.5,0.85,0.75,0.8,0.9,2.35,0.9,0.75,0.9,0.85,0.95,0.9,0.95,0.75,1,0.65,2.25,0.95,0.65,0.9,0.75,0.5,0.8,0.6,0.8,0.7,0.85,2.3,0.95,0.8,0.7,0.85,0.75,,,,,
2013,06,06740005,Gill-Montague,"Gill Elementary",MTH,20,,,0.35,0.65,0.75,0.9,0.55,0.85,0.85,0.75,0.6,0.65,3.45,0.5,0.5,0.7,0.95,0.95,0.35,3.55,0.85,0.35,0.6,0.75,0.5,0.9,0.6,3.4,0.95,1,0.75,1,1,0.95,0.8,0.75,0.75,0.7,0.3,0.8,0.7,0.8,0.8,2.25,,,
2013,03,06740050,Gill-Montague,"Montague Elementary School",ELA,52,,,0.79,0.85,0.87,0.85,0.62,0.58,0.73,0.71,0.79,0.83,1.63,0.67,0.94,0.96,0.79,0.67,0.65,1.12,0.63,0.87,0.63,0.58,0.87,1.44,0.69,0.9,0.87,0.77,0.83,0.98,0.52,0.73,0.75,0.79,1,1.23,0.62,0.75,0.4,0.48,0.75,,,,
2013,03,06740050,Gill-Montague,"Montague Elementary School",MTH,52,,,0.92,0.67,0.69,0.5,0.58,0.73,0.67,1.23,0.73,0.65,0.44,0.69,0,0.85,0.4,0.31,0.77,1.08,0.73,0.52,0.63,0.94,0.75,0.79,0.6,0.56,0.31,0.58,0.9,0.71,0.65,0.75,0.88,0.6,0.56,0.33,,,,,,,,,
2013,04,06740050,Gill-Montague,"Montague Elementary School",ELA,44,6.07,5.95,0.64,0.84,0.93,0.57,0.77,0.73,1.95,0.86,0.73,0.61,0.68,0.75,1.55,0.66,0.73,0.77,0.91,0.68,0.75,0.91,0.82,0.75,0.61,0.89,0.66,0.75,0.77,0.75,1.52,0.68,0.68,0.73,0.73,0.82,0.84,0.64,0.64,0.95,0.89,1.55,,,,,
2013,04,06740050,Gill-Montague,"Montague Elementary School",MTH,44,,,0.84,0.64,1,0.52,0.7,0.82,1.36,0.66,0.84,0.68,0.52,0.64,0.59,0.68,0.55,0.82,0.57,0.66,0.34,0.82,1.27,0.82,0.43,0.86,0.61,0.45,0.48,0.91,0.98,1.14,0.93,0.73,0.59,0.5,0.64,0.8,1.3,0.66,0.89,0.36,0.75,0.66,,,
2013,05,06740050,Gill-Montague,"Montague Elementary School",ELA,53,,,0.58,0.89,0.72,0.64,0.89,0.66,1.34,0.85,0.72,0.43,0.49,0.6,0.79,0.91,0.7,0.83,0.77,2.09,0.94,0.66,0.53,0.57,0.87,1.94,0.83,0.62,0.85,0.87,0.49,0.85,0.94,0.89,0.62,0.64,1.77,0.55,0.53,0.89,0.74,0.81,,,,,
2013,05,06740050,Gill-Montague,"Montague Elementary School",MTH,53,,,0.94,0.49,0.7,0.4,1.72,0.79,0.79,0.55,0.34,0.55,0.7,0.81,0.7,0.68,0.58,0.74,0.83,0.81,1.68,0.51,0.53,0.79,0.68,0.6,0.77,0.91,0.74,0.7,0.58,0.87,0.6,1.74,0.32,0.77,0.72,0.79,0.79,0.85,0.49,0.74,0.75,2.64,,,
2013,05,06740050,Gill-Montague,"Montague Elementary School",SCI,52,,,0.69,0.48,0.62,0.46,0.92,0.75,0.62,0.6,0.96,1.37,0.5,0.71,0.83,0.87,0.44,0.69,0.71,0.5,0.4,0.67,1.71,0.9,0.94,0.54,0.4,0.71,0.73,0.31,0.73,1.4,0.92,0.85,0.63,0.73,0.79,0.63,0.88,0.75,0.79,0.79,0.69,2.25,,,
2013,06,06740310,Gill-Montague,"Great Falls Middle",ELA,55,,,0.91,0.64,0.96,0.78,0.73,2.6,0.85,0.45,0.91,0.6,0.69,0.69,2.33,0.67,0.8,0.8,0.67,0.91,0.71,0.87,0.58,0.65,0.65,2.36,0.82,0.47,0.71,0.44,0.49,0.76,0.47,0.45,0.6,0.67,1.85,0.76,0.56,0.65,0.8,0.53,,,,,
2013,06,06740310,Gill-Montague,"Great Falls Middle",MTH,56,,,0.21,0.68,0.61,0.8,0.55,0.41,0.8,0.68,0.39,0.38,2.64,0.21,0.48,0.36,0.73,0.75,0.13,2.73,0.79,0.43,0.52,0.77,0.59,0.8,0.5,2.66,0.82,0.88,0.64,0.79,0.95,0.82,0.46,0.64,0.55,0.63,0.14,0.36,0.54,0.64,0.54,1.45,,,
2013,07,06740310,Gill-Montague,"Great Falls Middle",ELA,73,6.08,6.22,0.56,0.74,0.89,0.73,0.84,0.56,0.93,2.45,0.9,0.84,0.68,0.66,0.64,2.21,0.9,0.89,0.81,0.73,0.86,0.62,0.88,0.62,2.11,0.79,0.77,0.77,0.77,0.93,0.71,0.77,0.81,0.78,0.82,2.22,0.73,0.74,0.66,0.74,0.88,0.68,,,,,
2013,07,06740310,Gill-Montague,"Great Falls Middle",MTH,74,,,0.78,0.68,0.57,0.61,0.47,0.93,3.05,0.68,0.43,0.76,0.93,0.57,0.61,0.68,0.55,0.42,0.39,0.78,0.78,0.64,1.74,0.61,0.74,0.54,0.47,0.43,0.85,0.64,0.88,0.46,1.85,0.92,0.74,0.95,0.91,0.41,0.66,0.76,0.86,2.05,0.86,0.78,,,
2013,08,06740310,Gill-Montague,"Great Falls Middle",ELA,87,,,0.75,0.83,0.77,0.39,0.9,0.64,0.75,2.63,0.79,0.6,0.64,0.86,0.92,0.89,0.52,0.8,0.53,0.71,2.52,0.76,0.74,0.76,0.86,2.63,0.72,0.87,1,0.8,0.92,0.72,0.82,0.87,0.68,0.79,2.8,0.91,0.67,0.48,0.61,0.72,,,,,
2013,08,06740310,Gill-Montague,"Great Falls Middle",MTH,87,,,0.79,0.82,0.84,0.39,0.7,0.72,0.46,0.45,0.64,0.41,1.72,0.87,0.85,0.98,0.84,0.69,0.9,0.33,0.76,2.37,0.74,0.76,0.64,0.74,0.54,0.8,0.78,1.99,0.75,0.63,0.41,0.91,0.87,0.64,0.94,0.98,0.56,0.62,0.89,0.97,0.56,3.14,,,
2013,08,06740310,Gill-Montague,"Great Falls Middle",SCI,87,,,0.92,0.72,0.84,0.68,0.76,0.63,0.51,0.8,2.51,2.15,0.82,0.8,0.79,0.54,0.86,0.82,0.9,0.47,0.53,0.6,0.74,0.72,0.82,0.83,0.43,0.72,0.97,0.77,0.48,0.91,0.74,0.93,0.94,0.38,0.9,0.95,0.68,0.47,0.52,0.43,1.72,2.23,,,
2013,10,06740505,Gill-Montague,"Turners Fall High",ELA,62,7.35,7.15,0.89,0.95,1,0.65,0.94,0.84,0.87,0.85,2.34,0.76,0.73,0.74,0.82,0.85,0.69,0.79,0.68,2.42,0.81,0.9,0.89,0.84,0.84,0.74,0.79,0.69,2.48,0.87,0.94,0.82,0.81,0.85,0.81,0.71,2.82,0.76,0.74,0.81,0.95,0.77,,,,,
2013,10,06740505,Gill-Montague,"Turners Fall High",MTH,62,,,0.89,0.61,0.69,0.76,0.56,0.69,0.79,0.77,0.69,0.77,0.63,0.48,0.73,0.85,0.74,0.61,3.19,0.73,0.53,1.97,2.35,0.87,0.82,0.63,0.55,0.73,0.66,0.76,0.48,0.84,2.87,0.65,0.73,0.82,0.37,0.61,0.26,0.85,0.76,0.56,2.63,1.97,,,
2013,HS,06740505,Gill-Montague,"Turners Fall High",BIO,14,,,0.79,0.93,1,0.57,0.93,0.79,0.86,0.64,0.64,0.5,0.71,2.21,0.79,0.64,0.86,0.71,0.64,0.86,0.79,0.64,0.71,0.93,1.43,0.86,0.71,0.71,0.86,0.93,0.36,0.64,0.79,1.93,0.5,0.79,0.93,0.86,0.79,0.57,0.64,0.5,0.93,0.71,0.93,2.43,3.21
2013,03,06750007,Hamilton-Wenham,"Bessie Buker Elementary",ELA,46,,,0.89,0.89,0.78,0.96,0.78,0.89,0.72,0.8,0.87,0.8,2.28,0.78,0.93,0.91,0.85,0.83,0.85,1.43,0.74,0.96,0.8,0.7,0.93,1.61,0.78,0.91,0.93,0.83,0.91,0.93,0.63,0.85,0.83,0.83,1.15,1.17,0.87,0.87,0.65,0.59,0.87,,,,
2013,03,06750007,Hamilton-Wenham,"Bessie Buker Elementary",MTH,46,,,0.89,0.91,0.78,0.85,0.74,0.89,0.8,1.5,0.83,0.93,0.8,0.83,0.3,0.83,0.52,0.54,0.87,1.5,0.8,0.61,0.8,0.93,0.87,0.91,0.65,1.09,0.78,0.72,0.91,0.89,0.85,0.85,1.3,0.87,0.83,0.5,,,,,,,,,
2013,04,06750007,Hamilton-Wenham,"Bessie Buker Elementary",ELA,36,6.58,6.42,0.69,1,0.97,0.78,0.83,0.92,2.19,0.92,0.86,0.92,0.75,0.89,1.83,0.83,0.83,0.94,0.75,0.97,0.92,1,0.94,0.81,0.94,0.97,0.86,0.92,0.86,0.83,2.17,0.81,0.92,0.86,0.89,0.81,0.97,0.89,0.61,0.92,0.92,1.94,,,,,
2013,04,06750007,Hamilton-Wenham,"Bessie Buker Elementary",MTH,36,,,0.89,0.89,1,0.92,0.94,0.97,2.64,0.89,0.75,1,0.92,0.92,1,0.89,0.94,0.94,0.78,0.92,0.75,0.92,2.39,0.94,0.97,0.94,0.75,0.92,0.97,1,0.97,2.5,1,0.94,0.92,0.69,0.78,0.86,2.75,0.94,1,0.86,0.94,0.83,,,
2013,05,06750007,Hamilton-Wenham,"Bessie Buker Elementary",ELA,46,,,0.78,0.85,0.85,0.74,0.91,0.89,1.93,0.89,0.78,0.57,0.72,0.46,0.78,0.89,0.85,0.89,0.74,2.59,0.98,0.76,0.7,0.72,0.89,2.24,0.89,0.76,0.93,0.78,0.57,0.85,0.87,0.96,0.65,0.78,2.37,0.7,0.7,0.98,0.87,0.85,,,,,
2013,05,06750007,Hamilton-Wenham,"Bessie Buker Elementary",MTH,46,,,0.98,0.96,0.96,0.76,2.39,0.87,0.93,0.76,0.61,0.78,0.98,0.93,0.89,0.91,0.85,0.85,0.83,0.76,2.13,0.78,0.52,0.91,0.8,0.83,0.83,1,0.74,0.93,1,0.96,0.78,2.85,0.83,0.96,0.76,0.91,0.93,0.93,0.74,0.59,0.72,2.72,,,
2013,05,06750007,Hamilton-Wenham,"Bessie Buker Elementary",SCI,46,,,0.5,0.72,0.65,0.91,0.98,0.67,0.67,0.5,0.96,1.83,0.5,0.76,0.8,0.83,0.35,0.8,0.65,0.67,0.74,0.74,2.65,0.93,0.91,0.78,0.52,0.74,0.87,0.7,0.78,1.11,0.83,0.85,0.57,0.98,0.96,0.85,0.89,0.83,0.87,0.96,0.67,2.89,,,
2013,03,06750010,Hamilton-Wenham,"Cutler School",ELA,41,,,0.98,0.98,0.83,0.98,0.76,0.8,0.85,0.9,0.95,0.98,2.51,0.95,1,1,0.98,0.95,0.95,1.37,0.78,1,0.85,0.85,0.98,1.56,0.93,1,0.98,0.71,1,0.98,0.73,0.95,0.85,0.95,1.22,1.39,0.8,0.98,0.83,0.76,0.85,,,,
2013,03,06750010,Hamilton-Wenham,"Cutler School",MTH,41,,,0.98,0.98,0.85,1,0.76,0.98,0.9,1.73,0.93,0.98,0.61,0.93,0.17,0.98,0.83,0.68,0.93,1.76,0.88,0.83,0.88,1,1,0.98,0.88,1.37,0.73,0.93,0.98,0.93,0.85,0.95,1.98,0.78,0.85,0.71,,,,,,,,,
2013,04,06750010,Hamilton-Wenham,"Cutler School",ELA,60,6.18,6,0.72,0.93,0.92,0.8,0.93,0.88,2.08,0.88,0.87,0.88,0.77,0.8,1.73,0.78,0.8,0.93,0.82,0.88,0.77,0.97,0.88,0.82,0.77,0.95,0.77,0.88,0.9,0.78,1.72,0.73,0.83,0.9,0.78,0.75,0.9,0.87,0.77,0.98,0.93,1.73,,,,,
2013,04,06750010,Hamilton-Wenham,"Cutler School",MTH,60,,,0.95,0.93,0.97,0.88,0.98,0.9,2.15,0.8,0.72,0.92,0.75,0.87,1,0.82,0.9,0.93,0.82,0.85,0.67,0.88,2.42,0.68,0.9,0.95,0.75,0.82,0.82,0.93,0.93,2.57,0.97,0.85,0.75,0.52,0.8,0.8,2.37,0.9,0.98,0.77,0.8,0.88,,,
2013,05,06750010,Hamilton-Wenham,"Cutler School",ELA,47,,,0.81,0.91,0.83,0.7,0.91,0.87,2.13,0.94,0.91,0.81,0.7,0.62,0.85,0.96,0.91,0.94,0.83,2.85,0.96,0.83,0.74,0.64,0.89,2.6,0.94,0.74,0.91,0.96,0.6,0.91,0.94,0.94,0.83,0.87,2.36,0.68,0.7,0.98,0.91,0.91,,,,,
2013,05,06750010,Hamilton-Wenham,"Cutler School",MTH,47,,,0.98,0.96,0.96,0.7,2.94,0.83,0.83,0.83,0.57,0.89,1,0.94,0.91,0.94,0.94,0.94,0.87,0.89,2.83,0.79,0.68,0.96,0.89,0.79,0.83,0.98,0.87,0.91,0.98,0.98,0.77,2.89,0.87,0.96,0.91,0.91,0.94,0.85,0.77,0.91,0.91,2.89,,,
2013,05,06750010,Hamilton-Wenham,"Cutler School",SCI,47,,,0.72,0.68,0.85,0.7,0.98,0.89,0.87,0.6,0.94,2.62,0.57,0.87,0.91,0.89,0.55,0.83,0.83,0.81,0.77,0.79,2.38,0.98,0.98,0.74,0.7,0.91,0.91,0.77,0.91,1.83,1,0.94,0.81,0.87,0.98,0.83,1,0.81,0.96,1,0.89,3.19,,,
2013,03,06750015,Hamilton-Wenham,"Winthrop School",ELA,45,,,0.93,0.91,0.91,1,0.71,0.87,0.87,0.84,0.87,0.8,2.51,0.87,1,0.98,0.84,0.87,0.76,1.49,0.8,0.98,0.8,0.73,0.91,1.58,0.8,1,0.98,0.91,0.98,0.98,0.73,0.91,0.76,0.87,1.22,1.38,0.78,0.82,0.71,0.73,0.89,,,,
2013,03,06750015,Hamilton-Wenham,"Winthrop School",MTH,45,,,1,0.96,0.87,0.93,0.76,0.98,0.98,1.58,0.96,0.98,0.76,0.93,0.42,0.89,0.98,0.71,0.91,1.84,0.89,0.78,0.98,0.93,0.96,0.98,0.82,1.73,0.78,0.96,1,0.93,0.87,0.91,1.76,0.78,0.87,0.62,,,,,,,,,
2013,04,06750015,Hamilton-Wenham,"Winthrop School",ELA,45,6.6,6.4,0.73,0.96,0.93,0.71,0.96,0.93,2.27,0.96,0.84,0.91,0.76,0.87,2.16,0.82,0.73,0.96,0.84,0.78,0.98,0.98,0.93,0.82,0.89,0.96,0.73,0.87,0.87,0.76,2.18,0.76,0.84,0.89,0.8,0.76,0.98,0.89,0.71,0.96,0.96,1.93,,,,,
2013,04,06750015,Hamilton-Wenham,"Winthrop School",MTH,45,,,0.93,0.91,1,0.73,0.93,0.93,2.27,0.87,0.93,0.91,0.87,0.96,0.98,0.76,0.76,1,0.91,0.93,0.76,1,2.42,0.98,0.89,0.98,0.73,0.8,0.84,0.98,1,2.44,1,0.93,0.82,0.53,0.91,0.82,2.69,1,0.96,0.93,0.8,0.84,,,
2013,05,06750015,Hamilton-Wenham,"Winthrop School",ELA,47,,,0.66,0.94,0.81,0.64,0.94,0.79,1.83,0.94,0.72,0.45,0.68,0.68,0.85,0.91,0.6,0.87,0.91,2.51,0.96,0.79,0.49,0.74,0.96,2.43,0.96,0.77,0.94,0.83,0.51,0.68,0.89,0.85,0.79,0.79,2.36,0.68,0.68,0.89,0.85,0.87,,,,,
2013,05,06750015,Hamilton-Wenham,"Winthrop School",MTH,47,,,0.98,0.81,0.83,0.72,2.3,0.89,0.87,0.6,0.64,0.72,0.96,0.87,0.85,0.85,0.83,0.89,0.85,0.87,2.38,0.83,0.47,0.89,0.77,0.79,0.85,1,0.74,0.94,0.91,0.89,0.7,2.85,0.64,0.96,0.74,0.85,0.87,0.81,0.74,0.7,0.68,2.7,,,
2013,05,06750015,Hamilton-Wenham,"Winthrop School",SCI,47,,,0.85,0.57,0.68,0.79,0.96,0.74,0.64,0.85,0.98,1.49,0.45,0.87,0.81,0.85,0.6,0.85,0.66,0.55,0.81,0.81,2.89,0.96,0.94,0.66,0.62,0.83,0.89,0.47,0.77,2.28,0.94,0.94,0.57,0.7,0.91,0.91,0.96,0.89,0.96,0.79,0.91,2.77,,,
2013,06,06750310,Hamilton-Wenham,"Miles River Middle",ELA,150,,,0.97,0.75,0.97,0.87,0.93,2.93,0.86,0.71,0.93,0.71,0.83,0.81,2.43,0.79,0.93,0.88,0.88,0.97,0.89,0.96,0.68,0.91,0.75,2.73,0.89,0.55,0.91,0.59,0.71,0.93,0.71,0.67,0.79,0.88,2.19,0.89,0.74,0.7,0.9,0.72,,,,,
2013,06,06750310,Hamilton-Wenham,"Miles River Middle",MTH,150,,,0.43,0.85,0.89,0.96,0.69,0.75,0.93,0.79,0.64,0.69,2.98,0.63,0.37,0.61,0.91,0.96,0.25,3.4,0.92,0.71,0.73,0.77,0.86,0.89,0.79,2.95,0.73,0.91,0.81,0.87,0.95,0.95,0.61,0.87,0.77,0.82,0.37,0.73,0.76,0.68,0.84,2.75,,,
2013,07,06750310,Hamilton-Wenham,"Miles River Middle",ELA,139,7.4,7.18,0.69,0.79,0.93,0.84,0.88,0.71,0.94,2.95,0.99,0.91,0.76,0.78,0.81,2.42,0.95,0.91,0.83,0.64,0.86,0.78,0.89,0.71,2.59,0.85,0.86,0.84,0.86,0.93,0.78,0.86,0.83,0.89,0.89,2.86,0.83,0.89,0.65,0.83,0.88,0.78,,,,,
2013,07,06750310,Hamilton-Wenham,"Miles River Middle",MTH,139,,,0.9,0.85,0.63,0.6,0.56,0.95,3.23,0.78,0.59,0.71,0.88,0.61,0.71,0.63,0.7,0.27,0.52,0.76,0.9,0.83,2.44,0.78,0.91,0.64,0.39,0.49,0.91,0.53,0.74,0.71,2.69,0.88,0.83,0.94,0.92,0.44,0.73,0.67,0.92,2.84,0.97,0.81,,,
2013,08,06750310,Hamilton-Wenham,"Miles River Middle",ELA,142,,,0.92,0.87,0.91,0.64,0.94,0.74,0.92,2.81,0.89,0.82,0.82,0.96,0.93,0.96,0.64,0.93,0.68,0.87,3.06,0.84,0.88,0.91,0.81,2.92,0.8,0.93,0.99,0.94,0.95,0.86,0.89,0.94,0.82,0.91,3.13,0.96,0.76,0.79,0.8,0.8,,,,,
2013,08,06750310,Hamilton-Wenham,"Miles River Middle",MTH,142,,,0.83,0.91,0.74,0.35,0.56,0.89,0.63,0.29,0.65,0.58,1.87,0.89,0.82,0.94,0.89,0.69,0.92,0.3,0.73,3.11,0.73,0.76,0.71,0.88,0.48,0.92,0.62,2.1,0.87,0.83,0.54,0.73,0.87,0.76,0.96,0.94,0.66,0.48,0.97,0.8,0.5,2.51,,,
2013,08,06750310,Hamilton-Wenham,"Miles River Middle",SCI,142,,,0.87,0.81,0.91,0.88,0.76,0.73,0.66,0.79,2.27,2.29,0.82,0.82,0.75,0.82,0.8,0.84,0.97,0.51,0.56,0.59,0.65,0.88,0.85,0.85,0.49,0.57,0.95,0.45,0.8,0.89,0.56,0.86,0.96,0.67,0.95,0.94,0.83,0.61,0.64,0.56,1.9,2.56,,,
2013,10,06750505,Hamilton-Wenham,"Hamilton-Wenham Regional High",ELA,169,8.31,7.73,0.96,0.99,0.99,0.73,0.96,0.94,0.92,0.95,2.87,0.89,0.87,0.92,0.98,0.79,0.85,0.82,0.85,2.99,0.79,0.96,0.95,0.9,0.9,0.91,0.86,0.85,3.06,0.93,0.9,0.89,0.92,0.86,0.9,0.92,3.27,0.88,0.89,0.86,0.98,0.87,,,,,
2013,10,06750505,Hamilton-Wenham,"Hamilton-Wenham Regional High",MTH,168,,,0.87,0.68,0.86,0.77,0.63,0.67,0.92,0.81,0.7,0.84,0.65,0.6,0.73,0.83,0.82,0.49,3.29,0.92,0.75,2.6,2.83,0.96,0.79,0.64,0.6,0.85,0.56,0.87,0.48,0.86,3.43,0.76,0.7,0.92,0.31,0.89,0.52,0.9,0.89,0.58,3.33,2.36,,,
2013,HS,06750505,Hamilton-Wenham,"Hamilton-Wenham Regional High",BIO,168,,,0.82,0.93,0.96,0.86,0.97,0.89,0.8,0.64,0.55,0.55,0.7,2.36,0.72,0.77,0.82,0.75,0.73,0.84,0.95,0.57,0.79,0.9,1.61,0.68,0.8,0.8,0.64,0.96,0.79,0.76,0.89,2.29,0.79,0.89,0.99,0.77,0.67,0.6,0.85,0.68,0.79,0.61,0.96,2.87,2.95
