adminyear,grade,org_code,DistrictName,group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2009,05,00080000,Amherst,Multi-race,18,17,,1,,,,18,18,,,,,,18,18,,,,,,94,100,100
2009,05,00080000,Amherst,"LEP/Formerly LEP",23,22,,,1,,,23,22,,1,,,,23,22,,1,,,,96,96,96
2009,05,00080000,Amherst,"Special Ed",44,41,2,1,,,,44,42,2,,,,,44,42,2,,,,,98,100,100
2009,06,00080000,Amherst,"All Students",199,191,1,1,2,4,,199,192,1,,2,4,,,,,,,,,98,99,
2009,06,00080000,Amherst,"Low Income",62,61,,,,1,,62,61,,,,1,,,,,,,,,100,100,
2009,06,00080000,Amherst,Black,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2009,06,00080000,Amherst,Asian,21,17,,1,1,2,,21,18,,,1,2,,,,,,,,,90,95,
2009,06,00080000,Amherst,Hispanic/Latino,38,37,,,,1,,38,37,,,,1,,,,,,,,,100,100,
2009,06,00080000,Amherst,White,97,96,,,,1,,98,97,,,,1,,,,,,,,,100,100,
2009,06,00080000,Amherst,Multi-race,23,21,1,,1,,,23,21,1,,1,,,,,,,,,,96,96,
2009,06,00080000,Amherst,"LEP/Formerly LEP",30,25,,1,,4,,30,26,,,,4,,,,,,,,,97,100,
2009,06,00080000,Amherst,"Special Ed",48,46,1,,1,,,48,46,1,,1,,,,,,,,,,98,98,
2009,03,00090000,Andover,"All Students",467,463,2,1,,1,,466,464,1,,,1,,,,,,,,,100,100,
2009,03,00090000,Andover,"Low Income",23,20,2,,,1,,23,21,1,,,1,,,,,,,,,100,100,
2009,03,00090000,Andover,Asian,50,48,,1,,1,,50,49,,,,1,,,,,,,,,98,100,
2009,03,00090000,Andover,Hispanic/Latino,15,13,2,,,,,15,14,1,,,,,,,,,,,,100,100,
2009,03,00090000,Andover,White,396,396,,,,,,395,395,,,,,,,,,,,,,100,100,
2009,03,00090000,Andover,"LEP/Formerly LEP",13,12,,1,,,,13,13,,,,,,,,,,,,,92,100,
2009,03,00090000,Andover,"Special Ed",78,76,2,,,,,78,77,1,,,,,,,,,,,,100,100,
2009,04,00090000,Andover,"All Students",516,510,6,,,,,516,509,7,,,,,,,,,,,,100,100,
2009,04,00090000,Andover,"Low Income",19,19,,,,,,19,18,1,,,,,,,,,,,,100,100,
2009,04,00090000,Andover,Asian,46,46,,,,,,46,46,,,,,,,,,,,,,100,100,
2009,04,00090000,Andover,Hispanic/Latino,18,18,,,,,,18,17,1,,,,,,,,,,,,100,100,
2009,04,00090000,Andover,White,434,429,5,,,,,434,429,5,,,,,,,,,,,,100,100,
2009,04,00090000,Andover,Multi-race,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2009,04,00090000,Andover,"LEP/Formerly LEP",10,10,,,,,,10,9,1,,,,,,,,,,,,100,100,
2009,04,00090000,Andover,"Special Ed",81,75,6,,,,,81,74,7,,,,,,,,,,,,100,100,
2009,05,00090000,Andover,"All Students",492,481,8,,1,2,,492,478,11,,1,2,,491,480,8,,1,2,,100,100,100
2009,05,00090000,Andover,"Low Income",18,18,,,,,,18,17,1,,,,,18,18,,,,,,100,100,100
2009,05,00090000,Andover,Asian,58,58,,,,,,58,58,,,,,,58,58,,,,,,100,100,100
2009,05,00090000,Andover,Hispanic/Latino,13,13,,,,,,13,13,,,,,,13,13,,,,,,100,100,100
2009,05,00090000,Andover,White,404,394,7,,1,2,,404,391,10,,1,2,,403,393,7,,1,2,,100,100,100
2009,05,00090000,Andover,Multi-race,11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2009,05,00090000,Andover,"Special Ed",107,98,8,,1,,,107,95,11,,1,,,106,97,8,,1,,,99,99,99
2009,06,00090000,Andover,"All Students",490,482,6,,1,1,,490,481,8,,,1,,,,,,,,,100,100,
2009,06,00090000,Andover,"Low Income",26,25,1,,,,,26,25,1,,,,,,,,,,,,100,100,
2009,06,00090000,Andover,Asian,54,54,,,,,,53,53,,,,,,,,,,,,,100,100,
2009,06,00090000,Andover,Hispanic/Latino,18,16,1,,,1,,18,16,1,,,1,,,,,,,,,100,100,
2009,06,00090000,Andover,White,404,398,5,,1,,,405,398,7,,,,,,,,,,,,100,100,
2009,06,00090000,Andover,Multi-race,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,06,00090000,Andover,"LEP/Formerly LEP",14,13,,,,1,,13,12,,,,1,,,,,,,,,100,100,
2009,06,00090000,Andover,"Special Ed",77,70,6,,1,,,76,68,8,,,,,,,,,,,,99,100,
2009,07,00090000,Andover,"All Students",497,484,5,1,3,4,,498,484,7,,2,5,,,,,,,,,99,100,
2009,07,00090000,Andover,"Low Income",16,15,,,1,,,16,16,,,,,,,,,,,,,94,100,
2009,07,00090000,Andover,Asian,57,52,1,,,4,,58,52,1,,,5,,,,,,,,,100,100,
2009,07,00090000,Andover,Hispanic/Latino,14,13,,,1,,,14,14,,,,,,,,,,,,,93,100,
2009,07,00090000,Andover,White,410,404,4,1,1,,,410,403,6,,1,,,,,,,,,,100,100,
2009,07,00090000,Andover,Multi-race,10,9,,,1,,,10,9,,,1,,,,,,,,,,90,90,
2009,07,00090000,Andover,"Special Ed",88,80,5,,3,,,88,79,7,,2,,,,,,,,,,97,98,
2009,08,00090000,Andover,"All Students",527,516,9,,1,1,,528,514,12,,1,1,,528,516,8,,3,1,,100,100,99
2009,08,00090000,Andover,"Low Income",37,33,3,,,1,,37,32,4,,,1,,37,34,2,,,1,,100,100,100
2009,08,00090000,Andover,Asian,45,44,,,,1,,45,44,,,,1,,45,44,,,,1,,100,100,100
2009,08,00090000,Andover,Hispanic/Latino,20,18,2,,,,,20,17,3,,,,,20,19,1,,,,,100,100,100
2009,08,00090000,Andover,White,451,444,6,,1,,,452,443,8,,1,,,452,443,6,,3,,,100,100,99
2009,08,00090000,Andover,"LEP/Formerly LEP",11,10,,,,1,,11,9,1,,,1,,11,10,,,,1,,100,100,100
2009,08,00090000,Andover,"Special Ed",94,85,9,,,,,94,82,12,,,,,94,86,8,,,,,100,100,100
2009,10,00090000,Andover,"All Students",461,447,2,5,2,,,462,449,2,5,,1,,462,430,2,1,1,1,27,98,99,100
2009,10,00090000,Andover,"Low Income",31,26,,3,,,,31,26,,3,,,,31,25,,,1,,5,90,90,97
2009,10,00090000,Andover,Asian,42,42,,,,,,43,42,,,,1,,43,38,,,,1,4,100,100,100
2009,10,00090000,Andover,Hispanic/Latino,17,17,,,,,,17,17,,,,,,17,15,,,,,2,100,100,100
2009,10,00090000,Andover,White,382,369,2,5,1,,,382,370,2,5,,,,382,358,2,1,1,,20,98,99,99
2009,10,00090000,Andover,Multi-race,11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2009,10,00090000,Andover,"Special Ed",73,62,2,5,1,,,73,63,2,5,,,,73,60,2,1,1,,9,91,93,97
2009,03,00100000,Arlington,"All Students",383,368,7,4,,4,,385,370,7,4,,4,,,,,,,,,99,99,
2009,03,00100000,Arlington,"Low Income",34,34,,,,,,34,34,,,,,,,,,,,,,100,100,
2009,03,00100000,Arlington,Asian,34,30,,,,4,,35,32,,,,3,,,,,,,,,100,100,
2009,03,00100000,Arlington,Hispanic/Latino,14,14,,,,,,15,14,,,,1,,,,,,,,,100,100,
2009,03,00100000,Arlington,White,321,310,7,4,,,,321,310,7,4,,,,,,,,,,,99,99,
2009,03,00100000,Arlington,"LEP/Formerly LEP",33,29,,,,4,,35,31,,,,4,,,,,,,,,100,100,
2009,03,00100000,Arlington,"Special Ed",59,49,7,3,,,,59,49,7,3,,,,,,,,,,,95,95,
2009,04,00100000,Arlington,"All Students",371,358,4,3,2,4,,373,356,9,2,1,5,,,,,,,,,99,99,
2009,04,00100000,Arlington,"Low Income",47,43,1,1,1,1,,48,41,5,1,,1,,,,,,,,,96,98,
2009,04,00100000,Arlington,Asian,36,32,,,,4,,38,32,1,,,5,,,,,,,,,100,100,
2009,04,00100000,Arlington,Hispanic/Latino,18,18,,,,,,18,17,1,,,,,,,,,,,,100,100,
2009,04,00100000,Arlington,White,294,285,4,3,2,,,294,284,7,2,1,,,,,,,,,,98,99,
2009,04,00100000,Arlington,Multi-race,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,04,00100000,Arlington,"LEP/Formerly LEP",27,23,,,,4,,29,22,2,,,5,,,,,,,,,100,100,
2009,04,00100000,Arlington,"Special Ed",64,59,4,,1,,,64,54,9,,1,,,,,,,,,,98,98,
2009,05,00100000,Arlington,"All Students",375,370,4,,,1,,376,369,4,1,,2,,376,369,3,2,,2,,100,100,99
2009,05,00100000,Arlington,"Low Income",44,42,2,,,,,44,41,2,1,,,,44,43,1,,,,,100,98,100
2009,05,00100000,Arlington,Black,14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2009,05,00100000,Arlington,Asian,39,37,1,,,1,,39,37,1,,,1,,39,37,1,,,1,,100,100,100
2009,05,00100000,Arlington,Hispanic/Latino,15,14,1,,,,,15,14,1,,,,,15,14,1,,,,,100,100,100
2009,05,00100000,Arlington,White,298,296,2,,,,,299,295,2,1,,1,,299,295,1,2,,1,,100,100,99
2009,05,00100000,Arlington,"LEP/Formerly LEP",29,28,,,,1,,30,28,,,,2,,30,28,,,,2,,100,100,100
2009,05,00100000,Arlington,"Special Ed",75,71,4,,,,,75,70,4,1,,,,75,72,3,,,,,100,99,100
2009,06,00100000,Arlington,"All Students",368,364,2,1,1,,,369,365,2,1,1,,,,,,,,,,99,99,
2009,06,00100000,Arlington,"Low Income",41,41,,,,,,41,41,,,,,,,,,,,,,100,100,
2009,06,00100000,Arlington,Black,13,13,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,06,00100000,Arlington,Asian,25,25,,,,,,25,25,,,,,,,,,,,,,100,100,
2009,06,00100000,Arlington,Hispanic/Latino,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2009,06,00100000,Arlington,White,305,301,2,1,1,,,305,301,2,1,1,,,,,,,,,,99,99,
2009,06,00100000,Arlington,"LEP/Formerly LEP",20,20,,,,,,20,20,,,,,,,,,,,,,100,100,
2009,06,00100000,Arlington,"Special Ed",65,62,2,1,,,,65,62,2,1,,,,,,,,,,,98,98,
2009,07,00100000,Arlington,"All Students",345,342,1,,,2,,346,339,1,1,3,2,,,,,,,,,100,99,
2009,07,00100000,Arlington,"Low Income",33,33,,,,,,34,33,,,1,,,,,,,,,,100,97,
2009,07,00100000,Arlington,Black,15,14,,,,1,,16,14,,,1,1,,,,,,,,,100,94,
2009,07,00100000,Arlington,Asian,22,20,1,,,1,,22,20,1,,,1,,,,,,,,,100,100,
2009,07,00100000,Arlington,Hispanic/Latino,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2009,07,00100000,Arlington,White,281,281,,,,,,281,278,,1,2,,,,,,,,,,100,99,
2009,07,00100000,Arlington,"LEP/Formerly LEP",9,,,,,,,10,8,,,,2,,,,,,,,,,100,
2009,07,00100000,Arlington,"Special Ed",58,57,1,,,,,58,56,1,,1,,,,,,,,,,100,98,
2009,08,00100000,Arlington,"All Students",353,351,1,,1,,,353,350,1,1,1,,,353,349,1,1,2,,,100,99,99
2009,08,00100000,Arlington,"Low Income",47,47,,,,,,47,46,,1,,,,47,45,,1,1,,,100,98,96
2009,08,00100000,Arlington,Black,14,14,,,,,,14,13,,1,,,,14,13,,1,,,,100,93,93
2009,08,00100000,Arlington,Asian,21,21,,,,,,21,21,,,,,,21,21,,,,,,100,100,100
2009,08,00100000,Arlington,Hispanic/Latino,14,14,,,,,,14,14,,,,,,14,13,,,1,,,100,100,93
2009,08,00100000,Arlington,White,294,292,1,,1,,,294,292,1,,1,,,294,292,1,,1,,,100,100,100
2009,08,00100000,Arlington,Multi-race,10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2009,08,00100000,Arlington,"Special Ed",67,66,1,,,,,67,65,1,1,,,,67,65,1,1,,,,100,99,99
2009,10,00100000,Arlington,"All Students",312,299,,8,1,,,313,299,,10,1,1,,312,282,,6,,,24,97,96,98
2009,10,00100000,Arlington,"Low Income",39,34,,4,,,,40,36,,4,,,,39,29,,1,,,9,89,90,97
2009,10,00100000,Arlington,Black,15,15,,,,,,15,14,,1,,,,15,12,,,,,3,100,93,100
2009,10,00100000,Arlington,Asian,19,19,,,,,,19,19,,,,,,19,18,,,,,1,100,100,100
2009,10,00100000,Arlington,Hispanic/Latino,10,10,,,,,,10,10,,,,,,10,6,,,,,4,100,100,100
2009,10,00100000,Arlington,White,265,252,,8,1,,,265,253,,9,1,,,265,243,,6,,,16,97,96,98
2009,10,00100000,Arlington,"Special Ed",74,66,,5,,,,75,69,,4,,,,75,62,,5,,,8,93,95,93
2009,03,00140000,Ashland,"All Students",193,193,,,,,,193,193,,,,,,,,,,,,,100,100,
2009,03,00140000,Ashland,"Low Income",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,03,00140000,Ashland,Asian,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2009,03,00140000,Ashland,Hispanic/Latino,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2009,03,00140000,Ashland,White,153,153,,,,,,153,153,,,,,,,,,,,,,100,100,
2009,03,00140000,Ashland,"Special Ed",36,36,,,,,,36,36,,,,,,,,,,,,,100,100,
2009,04,00140000,Ashland,"All Students",208,198,3,7,,,,208,205,3,,,,,,,,,,,,97,100,
2009,04,00140000,Ashland,"Low Income",19,18,,1,,,,19,19,,,,,,,,,,,,,95,100,
2009,04,00140000,Ashland,Asian,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,04,00140000,Ashland,White,183,173,3,7,,,,183,180,3,,,,,,,,,,,,96,100,
2009,04,00140000,Ashland,"LEP/Formerly LEP",10,9,,1,,,,10,10,,,,,,,,,,,,,90,100,
2009,04,00140000,Ashland,"Special Ed",32,27,3,2,,,,32,29,3,,,,,,,,,,,,94,100,
2009,05,00140000,Ashland,"All Students",235,230,4,,1,,,235,230,4,,1,,,235,230,4,,1,,,100,100,100
2009,05,00140000,Ashland,"Low Income",25,24,1,,,,,25,24,1,,,,,25,24,1,,,,,100,100,100
2009,05,00140000,Ashland,Asian,12,12,,,,,,12,12,,,,,,12,12,,,,,,100,100,100
2009,05,00140000,Ashland,Hispanic/Latino,14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2009,05,00140000,Ashland,White,197,193,3,,1,,,197,193,3,,1,,,197,193,3,,1,,,99,99,99
2009,05,00140000,Ashland,"Special Ed",40,36,4,,,,,40,35,4,,1,,,40,35,4,,1,,,100,98,98
2009,06,00140000,Ashland,"All Students",186,182,4,,,,,186,183,3,,,,,,,,,,,,100,100,
2009,06,00140000,Ashland,"Low Income",26,24,2,,,,,26,25,1,,,,,,,,,,,,100,100,
2009,06,00140000,Ashland,Black,10,9,1,,,,,10,9,1,,,,,,,,,,,,100,100,
2009,06,00140000,Ashland,White,158,155,3,,,,,158,156,2,,,,,,,,,,,,100,100,
2009,06,00140000,Ashland,"Special Ed",37,33,4,,,,,37,34,3,,,,,,,,,,,,100,100,
2009,07,00140000,Ashland,"All Students",204,203,,,,1,,204,202,,1,,1,,,,,,,,,100,100,
2009,07,00140000,Ashland,"Low Income",24,24,,,,,,24,24,,,,,,,,,,,,,100,100,
2009,07,00140000,Ashland,Black,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2009,07,00140000,Ashland,Asian,15,15,,,,,,15,14,,1,,,,,,,,,,,100,93,
2009,07,00140000,Ashland,Hispanic/Latino,12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2009,07,00140000,Ashland,White,163,162,,,,1,,163,162,,,,1,,,,,,,,,100,100,
2009,07,00140000,Ashland,"Special Ed",29,29,,,,,,29,29,,,,,,,,,,,,,100,100,
2009,08,00140000,Ashland,"All Students",205,202,,1,1,1,,204,201,,1,1,1,,204,201,,1,1,1,,99,99,99
2009,08,00140000,Ashland,"Low Income",22,20,,,1,1,,22,21,,,,1,,22,21,,,,1,,95,100,100
2009,08,00140000,Ashland,Hispanic/Latino,10,9,,,,1,,10,9,,,,1,,10,9,,,,1,,100,100,100
2009,08,00140000,Ashland,White,177,175,,1,1,,,177,175,,1,1,,,177,175,,1,1,,,99,99,99
2009,08,00140000,Ashland,"Special Ed",33,33,,,,,,33,32,,1,,,,33,32,,1,,,,100,97,97
2009,10,00140000,Ashland,"All Students",182,177,,5,,,,183,181,,1,1,,,182,165,,3,,,14,97,99,98
2009,10,00140000,Ashland,"Low Income",17,16,,1,,,,17,16,,1,,,,16,12,,,,,4,94,94,100
2009,10,00140000,Ashland,White,161,157,,4,,,,162,160,,1,1,,,161,147,,3,,,11,98,99,98
2009,10,00140000,Ashland,"Special Ed",26,24,,2,,,,26,25,,1,,,,24,20,,1,,,3,92,96,96
2009,03,00160000,Attleboro,"All Students",419,405,13,1,,,,421,407,14,,,,,,,,,,,,100,100,
2009,03,00160000,Attleboro,"Low Income",123,117,5,1,,,,124,119,5,,,,,,,,,,,,99,100,
2009,03,00160000,Attleboro,Black,14,14,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,03,00160000,Attleboro,Asian,18,17,,1,,,,18,18,,,,,,,,,,,,,94,100,
2009,03,00160000,Attleboro,Hispanic/Latino,44,42,2,,,,,45,43,2,,,,,,,,,,,,100,100,
2009,03,00160000,Attleboro,White,313,302,11,,,,,314,302,12,,,,,,,,,,,,100,100,
2009,03,00160000,Attleboro,Multi-race,21,21,,,,,,21,21,,,,,,,,,,,,,100,100,
2009,03,00160000,Attleboro,"LEP/Formerly LEP",31,30,,1,,,,31,31,,,,,,,,,,,,,97,100,
2009,03,00160000,Attleboro,"Special Ed",77,64,13,,,,,77,63,14,,,,,,,,,,,,100,100,
2009,04,00160000,Attleboro,"All Students",430,419,9,,2,,,430,421,8,,1,,,,,,,,,,100,100,
2009,04,00160000,Attleboro,"Low Income",124,119,5,,,,,123,119,4,,,,,,,,,,,,100,100,
2009,04,00160000,Attleboro,Black,16,15,1,,,,,16,15,1,,,,,,,,,,,,100,100,
2009,04,00160000,Attleboro,Asian,15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,04,00160000,Attleboro,Hispanic/Latino,40,40,,,,,,40,40,,,,,,,,,,,,,100,100,
2009,04,00160000,Attleboro,White,339,329,8,,2,,,339,331,7,,1,,,,,,,,,,99,100,
2009,04,00160000,Attleboro,Multi-race,12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2009,04,00160000,Attleboro,"LEP/Formerly LEP",42,42,,,,,,42,42,,,,,,,,,,,,,100,100,
2009,04,00160000,Attleboro,"Special Ed",71,62,9,,,,,71,63,8,,,,,,,,,,,,100,100,
2009,05,00160000,Attleboro,"All Students",463,452,10,,,1,,463,452,10,,,1,,463,452,10,,,1,,100,100,100
2009,05,00160000,Attleboro,"Low Income",150,141,8,,,1,,150,141,8,,,1,,150,141,8,,,1,,100,100,100
2009,05,00160000,Attleboro,Black,20,20,,,,,,20,20,,,,,,20,20,,,,,,100,100,100
2009,05,00160000,Attleboro,Asian,25,23,2,,,,,26,24,2,,,,,26,24,2,,,,,100,100,100
2009,05,00160000,Attleboro,Hispanic/Latino,48,48,,,,,,47,47,,,,,,47,47,,,,,,100,100,100
2009,05,00160000,Attleboro,White,342,333,8,,,1,,342,333,8,,,1,,342,333,8,,,1,,100,100,100
2009,05,00160000,Attleboro,Multi-race,22,22,,,,,,22,22,,,,,,22,22,,,,,,100,100,100
2009,05,00160000,Attleboro,"LEP/Formerly LEP",44,42,1,,,1,,43,41,1,,,1,,43,41,1,,,1,,100,100,100
2009,05,00160000,Attleboro,"Special Ed",79,69,10,,,,,79,69,10,,,,,79,69,10,,,,,100,100,100
2009,06,00160000,Attleboro,"All Students",451,434,16,,,1,,454,438,16,,,,,,,,,,,,100,100,
2009,06,00160000,Attleboro,"Low Income",147,138,9,,,,,148,139,9,,,,,,,,,,,,100,100,
2009,06,00160000,Attleboro,Black,12,11,1,,,,,12,11,1,,,,,,,,,,,,100,100,
2009,06,00160000,Attleboro,Asian,19,18,,,,1,,19,19,,,,,,,,,,,,,100,100,
2009,06,00160000,Attleboro,Hispanic/Latino,54,51,3,,,,,55,52,3,,,,,,,,,,,,100,100,
2009,06,00160000,Attleboro,White,351,341,10,,,,,353,343,10,,,,,,,,,,,,100,100,
2009,06,00160000,Attleboro,Multi-race,14,12,2,,,,,14,12,2,,,,,,,,,,,,100,100,
2009,06,00160000,Attleboro,"LEP/Formerly LEP",46,45,,,,1,,46,46,,,,,,,,,,,,,100,100,
2009,06,00160000,Attleboro,"Special Ed",84,68,16,,,,,84,68,16,,,,,,,,,,,,100,100,
2009,07,00160000,Attleboro,"All Students",470,453,15,1,1,,,471,454,16,1,,,,,,,,,,,100,100,
2009,07,00160000,Attleboro,"Low Income",136,130,6,,,,,137,130,7,,,,,,,,,,,,100,100,
2009,07,00160000,Attleboro,Black,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2009,07,00160000,Attleboro,Asian,26,24,1,1,,,,26,25,1,,,,,,,,,,,,96,100,
2009,07,00160000,Attleboro,Hispanic/Latino,36,35,1,,,,,37,36,1,,,,,,,,,,,,100,100,
2009,07,00160000,Attleboro,White,380,368,11,,1,,,380,367,12,1,,,,,,,,,,,100,100,
2009,07,00160000,Attleboro,"LEP/Formerly LEP",36,35,1,,,,,37,36,1,,,,,,,,,,,,100,100,
2009,07,00160000,Attleboro,"Special Ed",77,61,15,,1,,,77,60,16,1,,,,,,,,,,,99,99,
2009,08,00160000,Attleboro,"All Students",491,480,9,1,1,,,491,480,9,1,1,,,491,479,9,2,1,,,100,100,99
2009,08,00160000,Attleboro,"Low Income",151,146,4,,1,,,151,146,4,,1,,,151,146,4,,1,,,99,99,99
2009,08,00160000,Attleboro,Black,21,21,,,,,,21,21,,,,,,21,21,,,,,,100,100,100
2009,08,00160000,Attleboro,Asian,25,25,,,,,,25,25,,,,,,25,25,,,,,,100,100,100
2009,08,00160000,Attleboro,Hispanic/Latino,43,41,1,1,,,,43,41,1,1,,,,43,41,1,1,,,,98,98,98
2009,08,00160000,Attleboro,White,390,381,8,,1,,,390,381,8,,1,,,390,380,8,1,1,,,100,100,99
2009,08,00160000,Attleboro,"LEP/Formerly LEP",35,34,,1,,,,35,34,,1,,,,35,34,,1,,,,97,97,97
2009,08,00160000,Attleboro,"Special Ed",64,54,9,1,,,,64,54,9,1,,,,64,53,9,2,,,,98,98,97
2009,10,00160000,Attleboro,"All Students",450,419,11,6,1,4,,448,421,11,2,1,4,,452,396,10,2,2,4,38,98,99,99
2009,10,00160000,Attleboro,"Low Income",121,105,7,4,,4,,120,106,7,1,1,4,,121,92,6,1,1,4,17,97,98,98
2009,10,00160000,Attleboro,Black,20,16,1,,,2,,20,16,1,,,2,,20,16,1,,,2,1,100,100,100
2009,10,00160000,Attleboro,Asian,33,32,,,,,,32,30,,1,,,,33,27,,,,,6,100,97,100
2009,10,00160000,Attleboro,Hispanic/Latino,34,29,,3,1,1,,34,32,,,1,1,,34,27,,,,1,6,88,97,100
2009,10,00160000,Attleboro,White,352,332,9,3,,1,,352,334,9,1,,1,,354,318,9,2,2,1,22,99,100,99
2009,10,00160000,Attleboro,"LEP/Formerly LEP",28,22,,2,,4,,28,23,,1,,4,,28,22,,,,4,2,93,96,100
2009,10,00160000,Attleboro,"Special Ed",88,67,11,3,,,,86,66,11,2,,,,88,61,10,2,1,,14,96,97,97
2009,03,00170000,Auburn,"All Students",178,175,2,1,,,,178,175,2,1,,,,,,,,,,,99,99,
2009,03,00170000,Auburn,"Low Income",32,32,,,,,,32,32,,,,,,,,,,,,,100,100,
2009,03,00170000,Auburn,White,162,159,2,1,,,,162,159,2,1,,,,,,,,,,,99,99,
2009,03,00170000,Auburn,"Special Ed",25,22,2,1,,,,25,22,2,1,,,,,,,,,,,96,96,
2009,04,00170000,Auburn,"All Students",172,169,1,1,,1,,173,171,1,,,1,,,,,,,,,99,100,
2009,04,00170000,Auburn,"Low Income",34,33,,,,1,,34,33,,,,1,,,,,,,,,100,100,
2009,04,00170000,Auburn,White,156,154,1,1,,,,156,155,1,,,,,,,,,,,,99,100,
2009,04,00170000,Auburn,"Special Ed",11,10,1,,,,,11,10,1,,,,,,,,,,,,100,100,
2009,05,00170000,Auburn,"All Students",162,161,1,,,,,162,161,1,,,,,162,160,1,,1,,,100,100,99
2009,05,00170000,Auburn,"Low Income",34,34,,,,,,34,34,,,,,,34,33,,,1,,,100,100,97
2009,05,00170000,Auburn,White,147,146,1,,,,,147,146,1,,,,,147,145,1,,1,,,100,100,99
2009,05,00170000,Auburn,"Special Ed",19,18,1,,,,,19,18,1,,,,,19,18,1,,,,,100,100,100
2009,06,00170000,Auburn,"All Students",186,180,6,,,,,186,180,6,,,,,,,,,,,,100,100,
2009,06,00170000,Auburn,"Low Income",41,40,1,,,,,41,40,1,,,,,,,,,,,,100,100,
2009,06,00170000,Auburn,White,172,168,4,,,,,172,168,4,,,,,,,,,,,,100,100,
2009,06,00170000,Auburn,"Special Ed",32,26,6,,,,,32,26,6,,,,,,,,,,,,100,100,
2009,07,00170000,Auburn,"All Students",197,195,2,,,,,197,195,2,,,,,,,,,,,,100,100,
2009,07,00170000,Auburn,"Low Income",33,32,1,,,,,33,32,1,,,,,,,,,,,,100,100,
2009,07,00170000,Auburn,White,191,189,2,,,,,191,189,2,,,,,,,,,,,,100,100,
2009,07,00170000,Auburn,"Special Ed",27,25,2,,,,,27,25,2,,,,,,,,,,,,100,100,
2009,08,00170000,Auburn,"All Students",204,201,2,1,,,,205,201,3,1,,,,205,202,2,1,,,,100,100,100
2009,08,00170000,Auburn,"Low Income",38,38,,,,,,39,39,,,,,,39,39,,,,,,100,100,100
2009,08,00170000,Auburn,White,188,186,1,1,,,,188,186,1,1,,,,188,186,1,1,,,,99,99,99
2009,08,00170000,Auburn,"Special Ed",29,26,2,1,,,,29,25,3,1,,,,29,26,2,1,,,,97,97,97
2009,10,00170000,Auburn,"All Students",176,173,2,,1,,,176,172,2,1,1,,,177,167,2,2,,,6,99,99,99
2009,10,00170000,Auburn,"Low Income",25,25,,,,,,25,25,,,,,,25,24,,,,,1,100,100,100
2009,10,00170000,Auburn,White,165,162,2,,1,,,165,161,2,1,1,,,166,156,2,2,,,6,99,99,99
2009,10,00170000,Auburn,"Special Ed",20,18,2,,,,,20,18,2,,,,,20,18,2,,,,,100,100,100
2009,03,00180000,Avon,"All Students",52,52,,,,,,52,52,,,,,,,,,,,,,100,100,
2009,03,00180000,Avon,"Low Income",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,03,00180000,Avon,Black,13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2009,03,00180000,Avon,White,34,34,,,,,,34,34,,,,,,,,,,,,,100,100,
2009,04,00180000,Avon,"All Students",60,59,1,,,,,60,59,1,,,,,,,,,,,,100,100,
2009,04,00180000,Avon,"Low Income",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,04,00180000,Avon,Black,12,11,1,,,,,12,11,1,,,,,,,,,,,,100,100,
2009,04,00180000,Avon,White,41,41,,,,,,41,41,,,,,,,,,,,,,100,100,
2009,04,00180000,Avon,"Special Ed",11,10,1,,,,,11,10,1,,,,,,,,,,,,100,100,
2009,05,00180000,Avon,"All Students",58,54,3,,1,,,58,54,3,,1,,,58,54,3,1,,,,98,98,98
2009,05,00180000,Avon,"Low Income",19,18,1,,,,,19,18,1,,,,,19,18,1,,,,,100,100,100
