adminyear,grade,org_code,district,SchoolName,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2007,HS,03440505,Winchester,"Winchester High School",BIO,267,,,0.96,0.64,0.75,0.9,0.96,0.85,0.6,0.69,0.71,0.64,2.64,0.94,0.63,0.85,0.91,0.78,0.59,0.91,0.86,0.89,0.82,0.99,0.64,0.9,3.46,2.6,0.94,0.49,0.87,0.64,0.91,2.13,0.95,0.9,0.8,0.63,0.66,0.93,2.5,0.49,0.84,0.51,0.9,0.84,0.5
2007,HS,03440505,Winchester,"Winchester High School",CHE,240,,,0.89,0.8,0.86,0.73,0.5,0.59,0.71,0.7,0.53,0.88,2.21,0.71,0.48,0.65,0.59,0.78,0.34,0.55,0.45,0.75,0.58,0.53,0.87,0.67,2.18,1.94,0.81,0.61,0.68,0.88,0.61,1.59,0.75,0.52,0.63,0.83,0.37,0.4,2.98,0.57,0.51,0.57,0.57,0.66,0.6
2007,03,03460020,Winthrop,"Arthur T. Cummings Elementary School",MATH,160,,,0.89,0.71,0.79,0.71,0.81,0.77,1.27,0.83,0.84,0.61,0.89,0.69,0.71,0.4,0.72,1,0.93,0.8,0.78,0.22,0.89,0.48,1.09,0.86,0.51,0.68,0.79,0.78,0.78,1.51,0.52,0.74,0.84,0.79,1.19,,,,,,,,,,
2007,03,03460020,Winthrop,"Arthur T. Cummings Elementary School",ELA,162,,,0.81,0.97,0.83,0.86,0.83,0.73,0.86,0.85,0.93,0.76,0.76,0.87,0.69,0.62,0.93,0.88,0.77,0.91,0.82,0.85,2.64,0.73,0.75,0.73,0.91,0.91,0.79,0.72,0.94,0.91,0.74,0.83,2.18,0.7,0.69,0.73,0.75,0.83,0.85,0.83,0.65,0.9,,,
2007,04,03460020,Winthrop,"Arthur T. Cummings Elementary School",MATH,145,,,0.9,0.74,0.79,0.57,0.79,0.79,0.81,0.77,0.59,2.66,0.66,0.46,2.46,0.67,0.1,0.86,2.42,0.83,0.74,0.57,0.81,0.5,0.69,0.83,0.59,0.44,2.23,0.78,0.37,0.77,2.45,0.81,0.69,0.66,0.6,0.77,0.63,0.81,0.53,,,,,,
2007,04,03460020,Winthrop,"Arthur T. Cummings Elementary School",ELA,146,7.25,6.75,0.92,0.9,0.92,0.91,0.77,0.58,0.88,2.44,0.92,0.92,0.77,0.87,0.89,0.85,0.79,0.76,2.04,0.9,0.95,0.8,0.81,0.92,0.74,0.9,0.78,1.92,0.72,0.58,0.66,0.67,0.75,0.71,0.81,0.78,2.14,0.95,0.85,0.7,0.76,0.68,,,,,
2007,05,03460020,Winthrop,"Arthur T. Cummings Elementary School",MATH,155,,,0.92,0.86,0.72,0.7,0.63,0.73,0.57,0.7,0.65,3.17,0.68,0.54,2.45,0.69,0.55,0.64,1.12,0.64,0.83,0.65,0.67,0.47,0.7,0.73,0.38,0.66,2.51,0.74,0.26,0.68,1.65,0.78,0.42,0.47,0.49,0.57,0.77,0.66,0.45,,,,,,
2007,05,03460020,Winthrop,"Arthur T. Cummings Elementary School",ELA,157,,,0.62,0.74,0.75,0.86,0.79,0.75,0.87,0.75,2.07,0.66,0.8,0.77,0.78,0.69,0.75,0.75,0.58,2.42,0.92,0.81,0.86,0.76,0.81,0.85,0.82,0.8,2.1,0.86,0.78,0.7,0.74,0.91,0.72,0.69,0.74,1.77,0.72,0.82,0.69,0.71,,,,,
2007,05,03460020,Winthrop,"Arthur T. Cummings Elementary School",SCI,157,,,0.83,0.93,0.94,0.76,0.62,0.71,0.78,0.78,0.86,0.61,0.57,0.56,0.61,0.67,0.86,0.87,0.57,1.16,1.69,0.36,0.89,0.5,0.8,0.69,0.78,0.75,0.45,0.52,0.78,0.68,0.84,0.51,0.8,0.77,0.87,0.78,1.55,1.99,2.57,,,,,,
2007,06,03460305,Winthrop,"Winthrop Middle School",MATH,149,,,0.97,0.88,0.7,0.34,0.5,0.56,0.66,0.71,0.69,2.78,0.21,0.14,2.91,0.74,0.68,0.56,1.58,0.87,0.78,0.77,0.61,0.81,0.6,0.48,0.57,0.87,3.12,0.66,0.43,0.74,2.54,0.8,0.57,0.72,0.58,0.73,0.3,0.66,0.75,,,,,,
2007,06,03460305,Winthrop,"Winthrop Middle School",ELA,151,,,0.91,0.78,0.87,1,0.86,0.7,0.85,0.89,2.11,0.75,0.82,0.86,0.75,0.95,0.83,0.6,0.64,1.87,0.78,0.95,0.77,0.75,0.6,0.95,0.8,0.97,2.02,0.84,0.81,0.77,0.72,0.83,0.75,0.86,0.83,2.38,0.84,0.58,0.75,0.68,,,,,
2007,07,03460305,Winthrop,"Winthrop Middle School",MATH,142,,,0.91,0.77,0.62,0.79,0.71,0.77,0.69,0.73,2.22,0.44,0.79,0.65,0.67,0.48,0.84,0.83,0.49,0.73,0.32,0.88,0.88,2.72,0.78,0.73,0.57,0.54,0.61,2.81,1.68,0.77,0.42,0.49,0.38,0.49,0.59,0.63,0.55,0.63,2.6,,,,,,
2007,07,03460305,Winthrop,"Winthrop Middle School",ELA,142,7.16,6.33,0.82,0.94,0.92,0.91,0.75,0.8,0.82,0.82,2.09,0.87,0.77,0.53,0.67,0.71,0.76,0.92,0.78,2.67,0.96,0.75,0.86,0.94,0.92,0.84,0.69,0.81,2.03,0.77,0.82,0.83,0.96,0.87,0.91,0.9,0.85,2,0.67,0.85,0.91,0.96,,,,,
2007,08,03460305,Winthrop,"Winthrop Middle School",MATH,154,,,0.83,0.75,0.66,0.59,0.61,0.63,0.77,0.34,1.58,0.36,0.76,0.62,0.65,0.6,0.69,0.73,0.66,0.61,0.69,0.38,0.82,2.91,0.75,0.69,0.79,0.8,0.61,2.29,2.45,0.62,0.75,0.75,0.62,0.69,0.69,0.27,0.7,0.6,2.6,,,,,,
2007,08,03460305,Winthrop,"Winthrop Middle School",ELA,154,,,0.81,0.9,0.84,0.79,0.86,0.93,0.9,0.88,2.39,0.9,0.89,0.84,0.92,0.69,0.94,0.88,0.91,0.76,0.92,2.36,0.95,0.84,0.86,0.79,0.67,0.98,0.82,2.61,0.94,0.8,0.69,0.88,0.75,0.78,0.58,2.36,0.83,0.86,0.75,0.69,,,,,
2007,08,03460305,Winthrop,"Winthrop Middle School",SCI,153,,,0.78,0.87,0.63,0.79,0.52,0.89,0.72,0.54,0.77,0.59,0.28,0.31,0.75,0.63,0.46,0.8,0.64,2.35,1.84,0.92,0.56,0.42,0.58,0.71,0.29,0.5,0.76,0.9,0.58,0.93,0.72,0.58,0.61,0.48,0.55,0.8,2.2,1.62,2.06,,,,,,
2007,10,03460505,Winthrop,"Winthrop Sr High",MATH,134,,,0.9,0.84,0.61,0.64,0.78,0.85,0.69,0.66,0.77,0.7,0.66,0.9,0.55,0.64,0.85,0.8,1.9,0.84,0.66,3.13,2.3,0.83,0.8,0.89,0.47,0.46,0.7,0.52,0.95,0.61,2.99,0.81,0.86,0.8,0.8,0.89,0.58,0.8,0.49,0.6,2.63,2.41,,,
2007,10,03460505,Winthrop,"Winthrop Sr High",ELA,137,7.47,7.22,0.73,0.81,0.92,0.92,0.85,0.79,0.72,0.85,2.28,0.97,0.66,0.75,0.71,0.77,0.78,0.58,0.89,0.93,2.04,0.64,0.92,0.85,0.72,0.82,0.93,0.8,2.38,0.72,0.95,0.85,0.95,0.93,0.53,0.85,0.88,2.72,0.77,0.91,0.66,0.55,,,,,
2007,HS,03460505,Winthrop,"Winthrop Sr High",BIO,123,,,0.92,0.12,0.59,0.75,0.88,0.69,0.42,0.53,0.06,0.73,1.67,0.86,0.41,0.67,0.67,0.37,0.32,0.62,0.72,0.68,0.4,0.87,0.51,0.83,2.55,1.61,0.85,0.45,0.55,0.33,0.69,1.12,0.75,0.58,0.5,0.59,0.46,0.8,0.99,0.31,0.46,0.22,0.67,0.61,0.33
2007,03,03470005,Woburn,"George I Clapp",MATH,25,,,0.96,0.64,0.8,0.76,0.88,0.8,1.44,0.72,0.88,0.68,0.84,0.76,0.8,0.56,0.8,1.28,1,0.88,0.88,0.2,0.88,0.4,1.16,0.92,0.44,0.68,0.64,0.8,0.84,1.12,0.52,0.64,0.84,0.8,1.36,,,,,,,,,,
2007,03,03470005,Woburn,"George I Clapp",ELA,25,,,0.68,1,0.96,0.92,0.96,0.68,0.88,0.88,0.88,0.68,0.6,1,0.48,0.64,0.92,0.84,0.6,0.92,0.76,0.88,2.16,0.92,0.76,0.76,0.8,0.96,0.88,0.64,0.96,1,0.76,0.68,2.04,0.76,0.72,0.68,0.48,0.68,0.8,0.72,0.64,0.76,,,
2007,04,03470005,Woburn,"George I Clapp",MATH,33,,,0.91,0.73,0.88,0.64,0.82,0.58,0.7,0.58,0.27,2.52,0.64,0.48,2.27,0.67,0.24,0.85,2.64,0.7,0.82,0.64,0.64,0.61,0.42,0.7,0.48,0.39,2,0.73,0.42,0.7,2.67,0.79,0.55,0.7,0.7,0.76,0.48,0.73,0.55,,,,,,
2007,04,03470005,Woburn,"George I Clapp",ELA,34,7.32,6.71,0.88,0.88,0.85,0.88,0.68,0.5,0.82,2.15,0.74,0.85,0.76,0.82,0.88,0.82,0.68,0.79,1.76,0.91,0.94,0.88,0.88,0.85,0.71,0.97,0.74,1.62,0.68,0.62,0.47,0.68,0.94,0.5,0.59,0.74,1.91,0.94,0.74,0.47,0.53,0.65,,,,,
2007,05,03470005,Woburn,"George I Clapp",MATH,31,,,0.94,0.84,0.65,0.71,0.71,0.71,0.71,0.65,0.65,3.26,0.71,0.13,2.42,0.52,0.52,0.58,1.13,0.81,0.74,0.68,0.77,0.52,0.58,0.87,0.45,0.68,1.87,0.58,0.39,0.55,2.03,0.61,0.48,0.65,0.48,0.61,0.81,0.42,0.52,,,,,,
2007,05,03470005,Woburn,"George I Clapp",ELA,31,,,0.71,0.81,0.65,0.94,0.9,0.87,1,0.68,2.19,0.74,0.94,0.84,0.77,0.77,0.74,0.65,0.81,2.58,0.81,0.81,0.87,0.77,0.94,0.84,0.9,0.77,1.55,0.77,0.71,0.52,0.74,0.77,0.61,0.71,0.61,1.61,0.65,0.81,0.9,0.71,,,,,
2007,05,03470005,Woburn,"George I Clapp",SCI,31,,,0.77,0.9,0.87,0.94,0.81,0.65,0.77,0.97,0.94,0.58,0.61,0.77,0.65,0.74,0.84,0.9,0.52,1.16,1.71,0.26,0.84,0.55,0.87,0.84,0.81,0.84,0.48,0.58,0.87,0.68,0.84,0.55,0.94,0.71,0.84,0.87,1.84,2.13,2.68,,,,,,
2007,03,03470015,Woburn,Goodyear,MATH,36,,,0.92,0.78,0.86,0.86,0.75,0.75,1.42,0.86,0.89,0.75,0.94,0.67,0.81,0.56,0.78,1,0.97,0.94,0.83,0.11,0.92,0.42,1.25,0.89,0.56,0.64,0.92,0.81,0.86,1.31,0.58,0.89,0.81,0.92,1.39,,,,,,,,,,
2007,03,03470015,Woburn,Goodyear,ELA,36,,,0.83,1,0.94,0.83,0.81,0.75,0.78,0.89,0.97,0.67,0.56,0.94,0.75,0.61,0.92,0.94,0.86,0.83,0.89,0.81,2.61,0.78,0.83,0.56,0.94,0.92,0.86,0.58,0.92,0.94,0.69,0.78,2.31,0.78,0.78,0.67,0.75,0.78,0.75,0.89,0.83,0.86,,,
2007,04,03470015,Woburn,Goodyear,MATH,27,,,0.96,0.93,0.78,0.48,0.93,0.93,0.96,0.81,0.74,3.41,0.78,0.81,2.44,0.89,0.78,0.96,3.11,0.93,0.85,0.96,0.85,1,0.67,0.78,0.85,0.52,2.41,0.81,0.74,0.85,3.26,1,0.48,0.7,0.89,0.96,0.89,0.93,0.93,,,,,,
2007,04,03470015,Woburn,Goodyear,ELA,27,8.04,6.93,0.93,0.89,0.96,1,0.85,0.59,0.96,2.52,0.93,0.96,0.93,0.93,0.96,0.89,0.93,0.96,2.3,0.96,0.96,0.93,0.96,1,0.81,0.96,0.89,2.04,0.59,0.78,0.78,0.81,0.96,0.78,0.81,0.78,2.04,0.93,0.96,0.89,0.89,0.7,,,,,
2007,05,03470015,Woburn,Goodyear,MATH,35,,,0.94,0.91,0.66,0.89,0.46,0.77,0.94,0.66,0.74,3.2,0.66,0.51,2.57,0.74,0.54,0.83,1.11,0.97,0.91,0.74,0.8,0.57,0.63,0.71,0.71,0.8,3.2,0.69,0.46,0.69,1.69,0.83,0.54,0.49,0.6,0.71,0.86,0.54,0.57,,,,,,
2007,05,03470015,Woburn,Goodyear,ELA,35,,,0.77,0.69,0.83,0.77,0.83,0.6,0.83,0.69,2.14,0.63,0.86,0.91,0.77,0.74,0.83,0.63,0.69,2.29,0.86,0.89,0.91,0.8,0.83,0.83,0.69,0.77,2,0.86,0.71,0.74,0.8,0.86,0.86,0.66,0.74,1.74,0.74,0.89,0.83,0.8,,,,,
2007,05,03470015,Woburn,Goodyear,SCI,35,,,0.89,0.94,0.94,0.74,0.71,0.63,0.91,0.8,0.91,0.43,0.77,0.71,0.69,0.83,0.86,0.91,0.6,1.26,1.11,0.43,0.97,0.71,0.77,0.57,0.8,0.8,0.31,0.77,0.8,0.57,0.94,0.31,0.94,0.77,0.71,0.86,1.69,1.71,2.51,,,,,,
2007,03,03470020,Woburn,"Daniel P Hurld",MATH,32,,,0.97,0.81,0.81,0.94,0.81,0.94,1.38,0.84,0.94,0.84,0.94,0.84,0.78,0.56,0.88,1.47,0.97,0.91,0.81,0.19,0.94,0.75,1.5,0.94,0.56,0.81,0.81,0.69,0.81,1.59,0.88,0.91,0.72,0.91,1.31,,,,,,,,,,
2007,03,03470020,Woburn,"Daniel P Hurld",ELA,32,,,0.94,1,0.81,0.91,0.94,0.78,0.97,0.94,0.84,0.84,0.75,0.94,0.66,0.72,0.97,0.94,0.69,0.91,0.91,0.81,2.53,0.88,0.66,0.75,0.94,0.94,0.75,0.59,1,0.94,0.63,0.78,2.19,0.84,0.81,0.66,0.69,0.78,0.91,0.81,0.81,0.91,,,
2007,04,03470020,Woburn,"Daniel P Hurld",MATH,37,,,0.86,0.97,0.84,0.68,0.89,0.89,0.92,0.95,0.78,3.32,0.73,0.86,2.84,0.84,0.38,0.84,2.7,0.89,0.65,0.81,0.86,0.84,0.78,0.89,0.78,0.7,2.65,0.86,0.46,0.92,3.16,0.95,0.81,0.76,0.89,0.89,0.73,0.86,0.89,,,,,,
2007,04,03470020,Woburn,"Daniel P Hurld",ELA,37,8.49,7.51,0.89,0.92,1,0.97,0.86,0.68,0.92,2.78,0.97,0.95,0.86,0.97,0.84,0.95,0.92,0.84,2.49,1,0.97,0.95,0.92,1,0.86,0.95,0.7,1.86,0.76,0.78,0.84,0.84,0.89,0.73,0.81,0.84,2.43,0.95,0.89,0.86,0.78,0.84,,,,,
2007,05,03470020,Woburn,"Daniel P Hurld",MATH,39,,,1,0.87,0.77,0.95,0.59,0.87,0.97,0.85,0.82,3.38,0.92,0.9,3.1,0.79,0.67,0.82,2,0.74,0.77,0.85,0.79,0.69,0.77,0.97,0.62,0.74,3.03,0.82,0.62,0.74,2.64,0.95,0.56,0.62,0.69,0.72,0.92,0.54,0.51,,,,,,
2007,05,03470020,Woburn,"Daniel P Hurld",ELA,39,,,0.85,0.67,0.77,0.92,0.82,0.87,1,0.95,2.51,0.85,0.92,0.9,0.87,0.74,0.9,0.9,0.77,3,0.92,0.82,0.87,0.87,0.87,0.92,0.79,0.85,2.44,0.87,0.9,0.79,0.82,0.92,0.85,0.82,0.69,2.21,0.92,0.82,0.67,0.77,,,,,
2007,05,03470020,Woburn,"Daniel P Hurld",SCI,39,,,0.9,0.97,0.95,0.87,0.95,0.69,0.9,0.97,1,0.77,0.92,0.72,0.74,0.82,0.97,0.97,0.67,1.77,2.1,0.21,0.92,0.74,0.95,0.69,0.79,0.74,0.62,0.74,0.64,0.82,0.9,0.72,1,0.9,0.95,0.9,2.69,2.46,2.82,,,,,,
2007,03,03470025,Woburn,Linscott-Rumford,MATH,37,,,0.92,0.86,0.84,0.89,0.86,0.78,1.54,0.86,0.92,0.84,0.97,0.84,0.81,0.54,0.81,1.57,0.97,0.84,0.86,0.49,0.95,0.68,1.16,0.95,0.46,0.76,0.65,0.86,0.92,1.62,0.7,0.95,0.92,0.95,1.51,,,,,,,,,,
2007,03,03470025,Woburn,Linscott-Rumford,ELA,37,,,0.78,1,0.89,0.86,0.92,0.86,0.92,0.89,0.95,0.84,0.84,0.92,0.68,0.57,0.97,0.86,0.78,0.84,0.92,0.89,2.65,0.86,0.76,0.59,0.86,0.89,0.73,0.57,0.95,0.89,0.84,0.97,2.05,0.81,0.76,0.84,0.7,0.73,0.81,0.78,0.78,0.97,,,
2007,04,03470025,Woburn,Linscott-Rumford,MATH,35,,,0.97,0.8,0.89,0.51,0.86,0.74,0.91,0.66,0.71,3.23,0.89,0.8,2.97,0.77,0.4,0.83,2.54,0.89,0.8,0.69,0.57,0.74,0.74,0.77,0.63,0.57,2.46,0.91,0.57,0.86,2.74,0.8,0.63,0.57,0.83,0.71,0.57,0.83,0.91,,,,,,
2007,04,03470025,Woburn,Linscott-Rumford,ELA,35,7.14,6.66,0.97,0.94,0.94,0.89,0.71,0.57,0.97,2.26,0.86,0.97,0.83,0.86,0.89,0.74,0.71,0.8,2.03,0.97,0.83,0.77,0.89,0.8,0.66,0.91,0.83,1.94,0.66,0.57,0.74,0.69,0.89,0.6,0.83,0.91,2.17,1,0.8,0.63,0.83,0.6,,,,,
2007,05,03470025,Woburn,Linscott-Rumford,MATH,33,,,0.94,1,0.73,0.64,0.45,0.7,0.7,0.67,0.7,3.18,0.55,0.27,2.61,0.33,0.58,0.58,1.42,0.91,0.79,0.61,0.64,0.55,0.76,0.88,0.52,0.24,2.06,0.73,0.18,0.61,1.88,0.7,0.45,0.55,0.42,0.67,0.85,0.52,0.39,,,,,,
2007,05,03470025,Woburn,Linscott-Rumford,ELA,33,,,0.48,0.61,0.79,0.79,0.82,0.85,0.94,0.79,2.27,0.79,0.79,0.82,0.76,0.7,0.97,0.79,0.64,3.09,0.97,0.76,0.76,0.7,0.79,0.91,0.73,0.7,2.55,0.88,0.67,0.58,0.79,0.88,0.88,0.79,0.79,2,0.73,0.82,0.73,0.7,,,,,
2007,05,03470025,Woburn,Linscott-Rumford,SCI,33,,,0.67,0.58,0.97,0.94,0.91,0.76,0.85,0.85,0.82,0.52,0.42,0.76,0.52,0.58,0.79,0.73,0.61,1.67,2.06,0.64,0.91,0.24,0.91,0.76,0.64,0.76,0.61,0.76,0.67,0.82,0.85,0.61,0.82,0.7,0.82,0.91,2.03,2.15,2.61,,,,,,
2007,03,03470040,Woburn,"Clyde Reeves",MATH,70,,,0.99,0.96,0.86,0.87,0.87,0.97,1.56,0.9,0.97,0.9,0.94,0.87,0.94,0.73,0.94,1.79,1,0.96,0.91,0.47,1,0.89,1.46,0.97,0.51,0.91,0.94,0.87,0.93,1.97,0.9,0.9,0.94,0.99,1.67,,,,,,,,,,
2007,03,03470040,Woburn,"Clyde Reeves",ELA,70,,,0.84,0.99,0.96,0.93,0.93,0.76,0.87,0.93,0.93,0.86,0.81,0.94,0.83,0.83,0.96,0.89,0.83,0.94,0.86,0.89,2.96,0.91,0.89,0.71,0.94,0.94,0.89,0.74,0.99,0.97,0.76,0.91,2.6,0.71,0.86,0.87,0.84,0.91,0.83,0.87,0.81,0.97,,,
2007,04,03470040,Woburn,"Clyde Reeves",MATH,63,,,0.98,0.9,0.95,0.75,0.86,0.95,0.95,0.9,0.83,3.67,0.84,0.87,3.11,0.97,0.73,0.89,3.22,0.95,0.9,0.87,0.89,0.87,0.9,0.9,0.78,0.76,2.75,0.92,0.7,0.95,3.3,0.98,0.78,0.81,0.86,0.89,0.89,0.89,0.95,,,,,,
2007,04,03470040,Woburn,"Clyde Reeves",ELA,64,8.42,7.5,0.95,1,0.95,0.94,0.91,0.72,0.88,3.02,0.97,0.95,0.92,0.97,0.97,0.92,0.84,0.97,2.59,0.97,0.95,0.95,0.95,0.98,0.83,0.94,0.78,2.3,0.78,0.89,0.91,0.89,0.97,0.88,0.88,0.89,2.47,1,0.98,0.81,0.8,0.7,,,,,
2007,05,03470040,Woburn,"Clyde Reeves",MATH,58,,,0.97,0.9,0.72,0.83,0.76,0.79,0.9,0.88,0.95,3.41,0.83,0.79,3.17,0.88,0.62,0.78,2.1,0.88,0.9,0.79,0.81,0.66,0.9,0.95,0.57,0.88,2.78,0.79,0.64,0.9,2.95,0.91,0.47,0.71,0.62,0.76,0.84,0.55,0.72,,,,,,
2007,05,03470040,Woburn,"Clyde Reeves",ELA,58,,,0.66,0.69,0.81,0.79,0.98,0.91,0.98,0.83,2.84,0.84,0.91,0.91,0.76,0.81,0.88,0.78,0.66,3.22,0.98,0.98,0.97,0.84,0.86,0.98,0.9,0.86,3.03,0.91,0.81,0.84,0.76,0.95,0.74,0.91,0.62,2.64,0.74,0.86,0.78,0.88,,,,,
2007,05,03470040,Woburn,"Clyde Reeves",SCI,58,,,0.88,0.97,0.98,0.9,0.88,0.64,0.86,0.9,0.95,0.74,0.9,0.76,0.83,0.86,0.95,0.79,0.67,2.34,2.24,0.29,0.98,0.59,0.91,0.83,0.76,0.71,0.69,0.72,0.84,0.71,0.93,0.62,0.9,0.81,0.93,0.95,2.36,2.64,3.28,,,,,,
2007,03,03470043,Woburn,Shamrock,MATH,31,,,1,0.71,0.81,0.9,0.81,0.87,1.26,0.9,0.87,0.84,0.9,0.81,0.84,0.55,0.74,1.55,0.97,0.87,0.87,0.13,0.94,0.9,0.94,0.97,0.32,0.9,0.94,0.77,0.87,1.35,0.9,0.9,0.94,0.97,1.1,,,,,,,,,,
2007,03,03470043,Woburn,Shamrock,ELA,31,,,0.84,0.97,0.94,1,0.9,0.77,0.77,0.77,0.84,0.81,0.71,0.84,0.68,0.61,0.9,0.74,0.71,0.87,0.68,0.84,2.58,0.71,0.77,0.65,0.84,0.87,0.71,0.45,0.9,0.9,0.68,0.94,2.19,0.77,0.81,0.87,0.87,0.77,0.77,0.77,0.77,0.94,,,
2007,04,03470043,Woburn,Shamrock,MATH,25,,,0.84,0.84,0.84,0.72,0.76,0.76,0.92,0.6,0.8,2.88,0.68,0.76,2.4,0.84,0.2,0.84,2.64,0.72,0.76,0.6,0.72,0.84,0.6,0.6,0.64,0.52,2.52,0.76,0.4,0.64,2.64,0.92,0.52,0.68,0.64,0.72,0.8,0.8,0.88,,,,,,
2007,04,03470043,Woburn,Shamrock,ELA,25,8.44,7.28,0.92,0.88,0.88,0.84,0.56,0.64,0.88,2.68,0.92,0.92,0.64,0.84,0.84,0.8,0.76,0.88,2.12,0.88,0.84,0.88,0.84,1,0.76,0.96,0.76,2.16,0.48,0.6,0.68,0.72,0.96,0.64,0.84,0.88,2.64,0.96,0.84,0.48,0.8,0.44,,,,,
2007,05,03470043,Woburn,Shamrock,MATH,35,,,0.91,0.91,0.46,0.57,0.54,0.69,0.66,0.66,0.83,3.14,0.6,0.43,2.83,0.63,0.63,0.69,1.43,0.94,0.89,0.57,0.71,0.6,0.8,0.97,0.51,0.69,2.91,0.69,0.37,0.69,2.09,0.89,0.43,0.6,0.37,0.71,0.86,0.46,0.43,,,,,,
2007,05,03470043,Woburn,Shamrock,ELA,35,,,0.63,0.69,0.83,0.91,0.86,0.94,0.89,0.86,2.11,0.69,0.8,0.71,0.83,0.77,0.86,0.77,0.66,2.69,0.89,0.89,0.86,0.86,0.94,0.86,0.8,0.86,2.6,0.91,0.89,0.69,0.94,0.86,0.77,0.8,0.63,2.03,0.6,0.89,0.63,0.77,,,,,
2007,05,03470043,Woburn,Shamrock,SCI,35,,,0.8,0.89,1,0.86,0.77,0.6,0.83,0.89,0.94,0.63,0.51,0.57,0.54,0.57,0.91,0.91,0.37,1.31,2.06,0.17,0.94,0.69,0.91,0.69,0.83,0.89,0.46,0.6,0.89,0.69,0.91,0.69,0.97,0.86,0.89,0.97,1.54,2.29,2.86,,,,,,
2007,03,03470055,Woburn,"Malcolm White",MATH,49,,,1,0.69,0.86,0.69,0.8,0.71,1.24,0.8,0.84,0.73,0.8,0.84,0.65,0.49,0.82,1.12,0.94,0.73,0.86,0.12,0.92,0.57,1.27,0.9,0.35,0.71,0.82,0.73,0.69,1.51,0.61,0.84,0.78,0.76,1.37,,,,,,,,,,
2007,03,03470055,Woburn,"Malcolm White",ELA,49,,,0.8,0.98,0.96,0.9,0.82,0.63,0.78,0.88,0.92,0.63,0.59,0.92,0.69,0.73,0.96,0.8,0.73,0.9,0.8,0.86,2.63,0.8,0.69,0.63,0.9,0.88,0.76,0.67,0.92,0.82,0.61,0.67,2.08,0.73,0.76,0.73,0.71,0.78,0.69,0.8,0.55,0.86,,,
2007,04,03470055,Woburn,"Malcolm White",MATH,45,,,0.89,0.8,0.87,0.49,0.82,0.8,0.84,0.89,0.6,2.98,0.71,0.73,2.42,0.73,0.58,0.89,2.31,0.78,0.73,0.62,0.69,0.82,0.62,0.76,0.6,0.67,2.02,0.82,0.44,0.73,2.51,0.84,0.53,0.51,0.78,0.76,0.67,0.82,0.76,,,,,,
2007,04,03470055,Woburn,"Malcolm White",ELA,45,7.47,6.69,0.91,0.96,0.93,0.93,0.84,0.6,0.91,2.47,0.91,0.93,0.82,0.84,0.91,0.91,0.78,0.84,1.8,0.98,0.98,0.84,0.87,0.93,0.67,0.93,0.87,1.69,0.56,0.78,0.76,0.69,0.89,0.69,0.69,0.78,2.02,1,0.78,0.67,0.76,0.69,,,,,
2007,05,03470055,Woburn,"Malcolm White",MATH,38,,,0.92,0.87,0.61,0.66,0.37,0.71,0.68,0.66,0.74,3.05,0.63,0.37,2.42,0.76,0.5,0.66,1.08,0.87,0.84,0.61,0.61,0.5,0.79,0.76,0.45,0.53,2.11,0.68,0.21,0.58,1.58,0.79,0.61,0.47,0.47,0.68,0.74,0.5,0.58,,,,,,
2007,05,03470055,Woburn,"Malcolm White",ELA,39,,,0.67,0.72,0.85,0.79,0.85,0.79,0.85,0.74,2.08,0.69,0.82,0.77,0.67,0.9,0.95,0.62,0.51,2.46,0.9,0.69,0.92,0.72,0.87,0.87,0.69,0.85,2.08,0.95,0.69,0.51,0.67,0.9,0.56,0.77,0.64,1.9,0.64,0.82,0.64,0.74,,,,,
2007,05,03470055,Woburn,"Malcolm White",SCI,38,,,0.84,0.89,0.87,0.84,0.66,0.68,0.84,0.76,0.92,0.32,0.66,0.79,0.61,0.68,0.76,0.74,0.61,1.34,1.58,0.58,0.84,0.47,0.87,0.68,0.74,0.68,0.42,0.58,0.63,0.68,0.87,0.58,0.92,0.82,0.68,0.82,2,1.66,2.37,,,,,,
2007,03,03470060,Woburn,Wyman,MATH,36,,,0.92,0.86,0.89,0.92,0.94,0.86,1.47,0.86,1,0.83,0.92,0.92,0.92,0.69,0.92,1.44,1,0.94,0.83,0.33,0.94,0.69,1.33,0.97,0.67,0.61,1,0.94,0.94,1.89,0.72,0.83,0.94,0.92,1.44,,,,,,,,,,
2007,03,03470060,Woburn,Wyman,ELA,36,,,0.81,0.97,0.92,0.97,0.94,0.86,0.89,0.94,0.89,0.75,0.67,0.86,0.81,0.86,0.97,0.89,0.94,0.81,0.86,0.86,3.03,0.89,0.83,0.67,0.81,0.97,0.72,0.47,0.94,0.97,0.86,0.94,2.61,0.75,0.67,0.83,0.83,0.89,0.92,0.89,0.75,0.92,,,
2007,04,03470060,Woburn,Wyman,MATH,31,,,0.84,0.74,0.81,0.84,0.81,0.77,0.9,0.71,0.58,3.26,0.58,0.81,2.16,0.74,0.29,0.81,2.52,0.9,0.77,0.52,0.81,0.45,0.74,0.81,0.61,0.65,2.13,0.87,0.42,0.94,2.65,0.77,0.55,0.65,0.71,0.74,0.71,0.81,0.42,,,,,,
