adminyear,grade,org_code,district,SchoolName,group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,eayp_part_rate,mayp_part_rate,sayp_part_rate
2007,10,02070510,Newton,"Newton South High","Low Income",33,31,,,,,2,34,31,,,1,,2,,,,,,,,100,97,
2007,10,02070510,Newton,"Newton South High",Black,32,32,,,,,,33,31,,1,1,,,,,,,,,,100,94,
2007,10,02070510,Newton,"Newton South High",Asian,66,65,,,,1,,66,64,1,,,1,,,,,,,,,100,100,
2007,10,02070510,Newton,"Newton South High",Hispanic/Latino,41,40,,,1,,,41,41,,,,,,,,,,,,,98,100,
2007,10,02070510,Newton,"Newton South High",White,305,302,,,,,3,305,302,,,,,3,,,,,,,,100,100,
2007,10,02070510,Newton,"Newton South High",Multi-race,16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2007,10,02070510,Newton,"Newton South High","LEP/Formerly LEP",18,16,,,,1,1,18,16,,,,1,1,,,,,,,,100,100,
2007,10,02070510,Newton,"Newton South High","Special Ed",65,65,,,,,,66,64,1,,1,,,,,,,,,,100,98,
2007,03,02080005,Norfolk,Freeman-Centennial,"All Students",171,168,2,,1,,,172,169,2,,1,,,,,,,,,,99,99,
2007,03,02080005,Norfolk,Freeman-Centennial,White,164,161,2,,1,,,165,162,2,,1,,,,,,,,,,99,99,
2007,03,02080005,Norfolk,Freeman-Centennial,"Special Ed",36,34,2,,,,,36,34,2,,,,,,,,,,,,100,100,
2007,04,02080005,Norfolk,Freeman-Centennial,"All Students",131,130,1,,,,,131,129,1,,1,,,,,,,,,,100,99,
2007,04,02080005,Norfolk,Freeman-Centennial,White,121,120,1,,,,,121,119,1,,1,,,,,,,,,,100,99,
2007,04,02080005,Norfolk,Freeman-Centennial,"Special Ed",23,22,1,,,,,23,22,1,,,,,,,,,,,,100,100,
2007,05,02080005,Norfolk,Freeman-Centennial,"All Students",151,149,2,,,,,151,149,2,,,,,151,149,2,,,,,100,100,100
2007,05,02080005,Norfolk,Freeman-Centennial,White,148,147,1,,,,,148,147,1,,,,,148,147,1,,,,,100,100,100
2007,05,02080005,Norfolk,Freeman-Centennial,"Special Ed",28,26,2,,,,,28,26,2,,,,,28,26,2,,,,,100,100,100
2007,06,02080005,Norfolk,Freeman-Centennial,"All Students",146,146,,,,,,145,145,,,,,,,,,,,,,100,100,
2007,06,02080005,Norfolk,Freeman-Centennial,White,142,142,,,,,,141,141,,,,,,,,,,,,,100,100,
2007,06,02080005,Norfolk,Freeman-Centennial,"Special Ed",25,25,,,,,,25,25,,,,,,,,,,,,,100,100,
2007,03,02090008,"North Adams","J S Sullivan","All Students",47,46,,,,,1,47,46,,,,,1,,,,,,,,100,100,
2007,03,02090008,"North Adams","J S Sullivan","Low Income",26,25,,,,,1,26,25,,,,,1,,,,,,,,100,100,
2007,03,02090008,"North Adams","J S Sullivan",White,38,37,,,,,1,38,37,,,,,1,,,,,,,,100,100,
2007,04,02090008,"North Adams","J S Sullivan","All Students",38,35,2,,,,1,38,34,3,,,,1,,,,,,,,100,100,
2007,04,02090008,"North Adams","J S Sullivan","Low Income",16,14,2,,,,,16,13,3,,,,,,,,,,,,100,100,
2007,04,02090008,"North Adams","J S Sullivan",White,33,31,2,,,,,33,30,3,,,,,,,,,,,,100,100,
2007,05,02090008,"North Adams","J S Sullivan","All Students",46,43,3,,,,,46,42,4,,,,,46,42,4,,,,,100,100,100
2007,05,02090008,"North Adams","J S Sullivan","Low Income",24,21,3,,,,,24,21,3,,,,,24,21,3,,,,,100,100,100
2007,05,02090008,"North Adams","J S Sullivan",White,40,38,2,,,,,40,37,3,,,,,40,37,3,,,,,100,100,100
2007,05,02090008,"North Adams","J S Sullivan","Special Ed",13,10,3,,,,,13,9,4,,,,,13,9,4,,,,,100,100,100
2007,03,02090015,"North Adams",Greylock,"All Students",39,38,,,,,1,39,38,,,,,1,,,,,,,,100,100,
2007,03,02090015,"North Adams",Greylock,"Low Income",20,19,,,,,1,20,19,,,,,1,,,,,,,,100,100,
2007,03,02090015,"North Adams",Greylock,White,35,35,,,,,,35,35,,,,,,,,,,,,,100,100,
2007,04,02090015,"North Adams",Greylock,"All Students",41,37,2,,,,2,41,37,2,,,,2,,,,,,,,100,100,
2007,04,02090015,"North Adams",Greylock,"Low Income",19,15,2,,,,2,19,15,2,,,,2,,,,,,,,100,100,
2007,04,02090015,"North Adams",Greylock,White,33,31,1,,,,1,33,31,1,,,,1,,,,,,,,100,100,
2007,05,02090015,"North Adams",Greylock,"All Students",37,31,2,,,,4,37,31,2,,,,4,37,31,2,,,,4,100,100,100
2007,05,02090015,"North Adams",Greylock,"Low Income",23,17,2,,,,4,23,17,2,,,,4,23,17,2,,,,4,100,100,100
2007,05,02090015,"North Adams",Greylock,White,30,26,2,,,,2,30,26,2,,,,2,30,26,2,,,,2,100,100,100
2007,05,02090015,"North Adams",Greylock,"Special Ed",10,8,2,,,,,10,8,2,,,,,10,8,2,,,,,100,100,100
2007,03,02090035,"North Adams",Brayton,"All Students",45,42,1,,,,2,47,42,1,,,,4,,,,,,,,100,100,
2007,03,02090035,"North Adams",Brayton,"Low Income",31,29,1,,,,1,33,29,1,,,,3,,,,,,,,100,100,
2007,03,02090035,"North Adams",Brayton,White,33,30,1,,,,2,35,30,1,,,,4,,,,,,,,100,100,
2007,04,02090035,"North Adams",Brayton,"All Students",52,45,3,,,,4,49,45,3,,,,1,,,,,,,,100,100,
2007,04,02090035,"North Adams",Brayton,"Low Income",39,33,3,,,,3,36,33,3,,,,,,,,,,,,100,100,
2007,04,02090035,"North Adams",Brayton,White,44,39,3,,,,2,43,39,3,,,,1,,,,,,,,100,100,
2007,05,02090035,"North Adams",Brayton,"All Students",51,49,2,,,,,49,46,3,,,,,49,47,2,,,,,100,100,100
2007,05,02090035,"North Adams",Brayton,"Low Income",33,31,2,,,,,31,29,2,,,,,31,29,2,,,,,100,100,100
2007,05,02090035,"North Adams",Brayton,White,37,35,2,,,,,36,33,3,,,,,36,34,2,,,,,100,100,100
2007,05,02090035,"North Adams",Brayton,"Special Ed",14,12,2,,,,,13,10,3,,,,,13,11,2,,,,,100,100,100
2007,06,02090305,"North Adams","Silvio O Conte Middle","All Students",110,95,3,,,,12,111,94,3,,,,14,,,,,,,,100,100,
2007,06,02090305,"North Adams","Silvio O Conte Middle","Low Income",53,49,1,,,,3,54,49,1,,,,4,,,,,,,,100,100,
2007,06,02090305,"North Adams","Silvio O Conte Middle",White,87,75,3,,,,9,88,74,3,,,,11,,,,,,,,100,100,
2007,06,02090305,"North Adams","Silvio O Conte Middle","Special Ed",23,15,3,,,,5,22,14,3,,,,5,,,,,,,,100,100,
2007,07,02090305,"North Adams","Silvio O Conte Middle","All Students",123,109,1,,1,,12,124,107,2,,,,15,,,,,,,,99,100,
2007,07,02090305,"North Adams","Silvio O Conte Middle","Low Income",56,50,1,,1,,4,57,50,1,,,,6,,,,,,,,98,100,
2007,07,02090305,"North Adams","Silvio O Conte Middle",White,108,96,1,,1,,10,108,94,2,,,,12,,,,,,,,99,100,
2007,07,02090305,"North Adams","Silvio O Conte Middle","Special Ed",28,24,1,,1,,2,29,23,2,,,,4,,,,,,,,96,100,
2007,08,02090305,"North Adams","Silvio O Conte Middle","All Students",134,127,4,,,,3,135,126,5,,,,4,135,126,4,1,,,4,100,100,99
2007,08,02090305,"North Adams","Silvio O Conte Middle","Low Income",65,62,3,,,,,65,62,3,,,,,65,62,3,,,,,100,100,100
2007,08,02090305,"North Adams","Silvio O Conte Middle",Hispanic/Latino,9,,,,,,,10,9,,,,,1,10,9,,,,,1,,100,100
2007,08,02090305,"North Adams","Silvio O Conte Middle",White,115,109,4,,,,2,115,108,5,,,,2,115,108,4,1,,,2,100,100,99
2007,08,02090305,"North Adams","Silvio O Conte Middle","Special Ed",33,29,4,,,,,33,28,5,,,,,33,28,4,1,,,,100,100,97
2007,10,02090505,"North Adams","Drury High","All Students",123,118,1,,,,4,125,117,1,2,1,,4,,,,,,,,100,98,
2007,10,02090505,"North Adams","Drury High","Low Income",39,38,1,,,,,41,38,1,2,,,,,,,,,,,100,95,
2007,10,02090505,"North Adams","Drury High",White,107,103,1,,,,3,109,102,1,2,1,,3,,,,,,,,100,97,
2007,10,02090505,"North Adams","Drury High","Special Ed",28,26,1,,,,1,28,26,1,,,,1,,,,,,,,100,100,
2007,03,02100005,Northampton,"Bridge Street","All Students",54,51,,,,,3,54,51,,,,,3,,,,,,,,100,100,
2007,03,02100005,Northampton,"Bridge Street","Low Income",19,18,,,,,1,19,18,,,,,1,,,,,,,,100,100,
2007,03,02100005,Northampton,"Bridge Street",White,46,44,,,,,2,46,44,,,,,2,,,,,,,,100,100,
2007,03,02100005,Northampton,"Bridge Street","Special Ed",18,17,,,,,1,18,17,,,,,1,,,,,,,,100,100,
2007,04,02100005,Northampton,"Bridge Street","All Students",51,47,,,,,4,51,47,,,,,4,,,,,,,,100,100,
2007,04,02100005,Northampton,"Bridge Street","Low Income",19,15,,,,,4,19,15,,,,,4,,,,,,,,100,100,
2007,04,02100005,Northampton,"Bridge Street",White,36,34,,,,,2,36,34,,,,,2,,,,,,,,100,100,
2007,04,02100005,Northampton,"Bridge Street","Special Ed",12,10,,,,,2,12,10,,,,,2,,,,,,,,100,100,
2007,05,02100005,Northampton,"Bridge Street","All Students",50,47,,1,,,2,50,48,,,,,2,50,48,,,,,2,98,100,100
2007,05,02100005,Northampton,"Bridge Street","Low Income",19,17,,1,,,1,19,18,,,,,1,19,18,,,,,1,95,100,100
2007,05,02100005,Northampton,"Bridge Street",White,40,37,,1,,,2,40,38,,,,,2,40,38,,,,,2,98,100,100
2007,05,02100005,Northampton,"Bridge Street","Special Ed",19,18,,1,,,,19,19,,,,,,19,19,,,,,,95,100,100
2007,03,02100020,Northampton,"Jackson Street","All Students",61,57,,,,,4,61,57,,,,,4,,,,,,,,100,100,
2007,03,02100020,Northampton,"Jackson Street","Low Income",28,24,,,,,4,28,24,,,,,4,,,,,,,,100,100,
2007,03,02100020,Northampton,"Jackson Street",Hispanic/Latino,17,14,,,,,3,17,14,,,,,3,,,,,,,,100,100,
2007,03,02100020,Northampton,"Jackson Street",White,31,30,,,,,1,31,30,,,,,1,,,,,,,,100,100,
2007,03,02100020,Northampton,"Jackson Street","Special Ed",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2007,04,02100020,Northampton,"Jackson Street","All Students",51,49,,,1,,1,53,51,,,,,2,,,,,,,,98,100,
2007,04,02100020,Northampton,"Jackson Street","Low Income",9,,,,,,,10,8,,,,,2,,,,,,,,,100,
2007,04,02100020,Northampton,"Jackson Street",White,37,36,,,1,,,37,37,,,,,,,,,,,,,97,100,
2007,05,02100020,Northampton,"Jackson Street","All Students",46,46,,,,,,47,46,,,,,1,47,46,,,,,1,100,100,100
2007,05,02100020,Northampton,"Jackson Street","Low Income",14,14,,,,,,15,14,,,,,1,15,14,,,,,1,100,100,100
2007,05,02100020,Northampton,"Jackson Street",Hispanic/Latino,9,,,,,,,10,9,,,,,1,10,9,,,,,1,,100,100
2007,05,02100020,Northampton,"Jackson Street",White,28,28,,,,,,28,28,,,,,,28,28,,,,,,100,100,100
2007,05,02100020,Northampton,"Jackson Street","Special Ed",10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2007,03,02100025,Northampton,Leeds,"All Students",61,59,,,1,,1,61,60,,,,,1,,,,,,,,98,100,
2007,03,02100025,Northampton,Leeds,"Low Income",18,17,,,1,,,18,18,,,,,,,,,,,,,94,100,
2007,03,02100025,Northampton,Leeds,White,57,55,,,1,,1,57,56,,,,,1,,,,,,,,98,100,
2007,04,02100025,Northampton,Leeds,"All Students",49,48,1,,,,,49,48,1,,,,,,,,,,,,100,100,
2007,04,02100025,Northampton,Leeds,"Low Income",15,14,1,,,,,15,14,1,,,,,,,,,,,,100,100,
2007,04,02100025,Northampton,Leeds,White,40,39,1,,,,,40,39,1,,,,,,,,,,,,100,100,
2007,04,02100025,Northampton,Leeds,"Special Ed",11,10,1,,,,,11,10,1,,,,,,,,,,,,100,100,
2007,05,02100025,Northampton,Leeds,"All Students",50,50,,,,,,50,50,,,,,,50,50,,,,,,100,100,100
2007,05,02100025,Northampton,Leeds,"Low Income",12,12,,,,,,12,12,,,,,,12,12,,,,,,100,100,100
2007,05,02100025,Northampton,Leeds,White,40,40,,,,,,40,40,,,,,,40,40,,,,,,100,100,100
2007,05,02100025,Northampton,Leeds,"Special Ed",15,15,,,,,,15,15,,,,,,15,15,,,,,,100,100,100
2007,03,02100029,Northampton,"R. K. Finn Ryan Road","All Students",37,35,2,,,,,37,35,2,,,,,,,,,,,,100,100,
2007,03,02100029,Northampton,"R. K. Finn Ryan Road","Low Income",13,12,1,,,,,13,12,1,,,,,,,,,,,,100,100,
2007,03,02100029,Northampton,"R. K. Finn Ryan Road",White,28,26,2,,,,,28,26,2,,,,,,,,,,,,100,100,
2007,03,02100029,Northampton,"R. K. Finn Ryan Road","Special Ed",19,17,2,,,,,19,17,2,,,,,,,,,,,,100,100,
2007,04,02100029,Northampton,"R. K. Finn Ryan Road","All Students",55,54,,,,,1,55,54,,,,,1,,,,,,,,100,100,
2007,04,02100029,Northampton,"R. K. Finn Ryan Road","Low Income",17,16,,,,,1,17,16,,,,,1,,,,,,,,100,100,
2007,04,02100029,Northampton,"R. K. Finn Ryan Road",White,45,45,,,,,,45,45,,,,,,,,,,,,,100,100,
2007,04,02100029,Northampton,"R. K. Finn Ryan Road","Special Ed",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,05,02100029,Northampton,"R. K. Finn Ryan Road","All Students",45,40,4,,,,1,45,40,4,,,,1,45,40,4,,,,1,100,100,100
2007,05,02100029,Northampton,"R. K. Finn Ryan Road","Low Income",13,10,2,,,,1,13,10,2,,,,1,13,10,2,,,,1,100,100,100
2007,05,02100029,Northampton,"R. K. Finn Ryan Road",White,38,34,4,,,,,38,34,4,,,,,38,34,4,,,,,100,100,100
2007,05,02100029,Northampton,"R. K. Finn Ryan Road","Special Ed",13,9,4,,,,,13,9,4,,,,,13,9,4,,,,,100,100,100
2007,06,02100410,Northampton,"John F Kennedy Middle School","All Students",225,209,3,,,2,11,227,210,3,,,3,11,,,,,,,,100,100,
2007,06,02100410,Northampton,"John F Kennedy Middle School","Low Income",73,61,3,,,2,7,73,61,3,,,2,7,,,,,,,,100,100,
2007,06,02100410,Northampton,"John F Kennedy Middle School",Black,10,9,,,,,1,10,9,,,,,1,,,,,,,,100,100,
2007,06,02100410,Northampton,"John F Kennedy Middle School",Asian,9,,,,,,,10,10,,,,,,,,,,,,,,100,
2007,06,02100410,Northampton,"John F Kennedy Middle School",Hispanic/Latino,27,21,,,,2,4,27,21,,,,2,4,,,,,,,,100,100,
2007,06,02100410,Northampton,"John F Kennedy Middle School",White,171,162,3,,,,6,172,162,3,,,1,6,,,,,,,,100,100,
2007,06,02100410,Northampton,"John F Kennedy Middle School","Special Ed",55,49,3,,,,3,55,49,3,,,,3,,,,,,,,100,100,
2007,07,02100410,Northampton,"John F Kennedy Middle School","All Students",216,204,,,1,2,9,216,204,,,2,2,8,,,,,,,,100,99,
2007,07,02100410,Northampton,"John F Kennedy Middle School","Low Income",64,55,,,,2,7,64,55,,,1,2,6,,,,,,,,100,98,
2007,07,02100410,Northampton,"John F Kennedy Middle School",Hispanic/Latino,37,32,,,,2,3,37,32,,,1,2,2,,,,,,,,100,97,
2007,07,02100410,Northampton,"John F Kennedy Middle School",White,160,155,,,1,,4,160,155,,,1,,4,,,,,,,,99,99,
2007,07,02100410,Northampton,"John F Kennedy Middle School","LEP/Formerly LEP",10,8,,,,2,,10,8,,,,2,,,,,,,,,100,100,
2007,07,02100410,Northampton,"John F Kennedy Middle School","Special Ed",55,50,,,,,5,55,50,,,1,,4,,,,,,,,100,98,
2007,08,02100410,Northampton,"John F Kennedy Middle School","All Students",239,224,7,,1,,7,239,224,7,,,,8,239,224,7,,,,8,100,100,100
2007,08,02100410,Northampton,"John F Kennedy Middle School","Low Income",68,57,5,,1,,5,69,58,5,,,,6,69,58,5,,,,6,99,100,100
2007,08,02100410,Northampton,"John F Kennedy Middle School",Hispanic/Latino,34,32,1,,,,1,35,32,1,,,,2,35,32,1,,,,2,100,100,100
2007,08,02100410,Northampton,"John F Kennedy Middle School",White,180,170,6,,,,4,179,169,6,,,,4,179,169,6,,,,4,100,100,100
2007,08,02100410,Northampton,"John F Kennedy Middle School",Multi-race,10,9,,,1,,,10,10,,,,,,10,10,,,,,,90,100,100
2007,08,02100410,Northampton,"John F Kennedy Middle School","Special Ed",49,38,7,,1,,3,49,39,7,,,,3,49,39,7,,,,3,98,100,100
2007,10,02100505,Northampton,"Northampton High","All Students",229,222,1,,,1,5,228,220,1,1,,1,5,,,,,,,,100,100,
2007,10,02100505,Northampton,"Northampton High","Low Income",38,32,1,,,1,4,38,32,1,,,1,4,,,,,,,,100,100,
2007,10,02100505,Northampton,"Northampton High",Asian,12,11,,,,,1,12,11,,,,,1,,,,,,,,100,100,
2007,10,02100505,Northampton,"Northampton High",Hispanic/Latino,18,16,1,,,1,,18,16,1,,,1,,,,,,,,,100,100,
2007,10,02100505,Northampton,"Northampton High",White,187,184,,,,,3,186,182,,1,,,3,,,,,,,,100,99,
2007,10,02100505,Northampton,"Northampton High","Special Ed",23,22,1,,,,,23,22,1,,,,,,,,,,,,100,100,
2007,03,02110001,"North Andover",Atkinson,"All Students",43,42,,,,,1,43,41,,,,,2,,,,,,,,100,100,
2007,03,02110001,"North Andover",Atkinson,White,34,34,,,,,,33,33,,,,,,,,,,,,,100,100,
2007,04,02110001,"North Andover",Atkinson,"All Students",49,47,,,,,2,49,47,,,,,2,,,,,,,,100,100,
2007,04,02110001,"North Andover",Atkinson,White,31,31,,,,,,31,31,,,,,,,,,,,,,100,100,
2007,05,02110001,"North Andover",Atkinson,"All Students",59,58,,,,,1,60,58,,,,,2,60,58,,,,,2,100,100,100
2007,05,02110001,"North Andover",Atkinson,"Low Income",10,9,,,,,1,10,9,,,,,1,10,9,,,,,1,100,100,100
2007,05,02110001,"North Andover",Atkinson,White,44,44,,,,,,44,44,,,,,,44,44,,,,,,100,100,100
2007,03,02110010,"North Andover",Franklin,"All Students",74,72,2,,,,,74,72,2,,,,,,,,,,,,100,100,
2007,03,02110010,"North Andover",Franklin,Asian,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,03,02110010,"North Andover",Franklin,White,61,59,2,,,,,61,59,2,,,,,,,,,,,,100,100,
2007,03,02110010,"North Andover",Franklin,"Special Ed",11,9,2,,,,,11,9,2,,,,,,,,,,,,100,100,
2007,04,02110010,"North Andover",Franklin,"All Students",69,68,,,,,1,69,67,1,,,,1,,,,,,,,100,100,
2007,04,02110010,"North Andover",Franklin,White,64,63,,,,,1,64,62,1,,,,1,,,,,,,,100,100,
2007,05,02110010,"North Andover",Franklin,"All Students",63,62,1,,,,,62,61,1,,,,,62,61,1,,,,,100,100,100
2007,05,02110010,"North Andover",Franklin,White,54,53,1,,,,,53,52,1,,,,,53,52,1,,,,,100,100,100
2007,03,02110015,"North Andover",Kittredge,"All Students",46,45,,,,,1,46,45,,,,,1,,,,,,,,100,100,
2007,03,02110015,"North Andover",Kittredge,White,42,41,,,,,1,42,41,,,,,1,,,,,,,,100,100,
2007,04,02110015,"North Andover",Kittredge,"All Students",57,57,,,,,,57,57,,,,,,,,,,,,,100,100,
2007,04,02110015,"North Andover",Kittredge,White,51,51,,,,,,51,51,,,,,,,,,,,,,100,100,
2007,05,02110015,"North Andover",Kittredge,"All Students",57,54,,,,,3,57,54,,,,,3,57,54,,,,,3,100,100,100
2007,05,02110015,"North Andover",Kittredge,White,53,50,,,,,3,53,50,,,,,3,53,50,,,,,3,100,100,100
2007,03,02110018,"North Andover","Annie L Sargent School","All Students",113,113,,,,,,113,113,,,,,,,,,,,,,100,100,
2007,03,02110018,"North Andover","Annie L Sargent School",White,102,102,,,,,,102,102,,,,,,,,,,,,,100,100,
2007,03,02110018,"North Andover","Annie L Sargent School","Special Ed",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,04,02110018,"North Andover","Annie L Sargent School","All Students",107,106,,,,,1,108,106,,,,,2,,,,,,,,100,100,
2007,04,02110018,"North Andover","Annie L Sargent School",White,100,100,,,,,,101,100,,,,,1,,,,,,,,100,100,
2007,04,02110018,"North Andover","Annie L Sargent School","Special Ed",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,05,02110018,"North Andover","Annie L Sargent School","All Students",97,96,,,,,1,97,96,,,,,1,97,96,,,,,1,100,100,100
2007,05,02110018,"North Andover","Annie L Sargent School",White,89,88,,,,,1,89,88,,,,,1,89,88,,,,,1,100,100,100
2007,05,02110018,"North Andover","Annie L Sargent School","Special Ed",11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2007,03,02110020,"North Andover",Thomson,"All Students",58,55,1,,,,2,57,54,1,,,,2,,,,,,,,100,100,
2007,03,02110020,"North Andover",Thomson,"Low Income",16,15,1,,,,,15,14,1,,,,,,,,,,,,100,100,
2007,03,02110020,"North Andover",Thomson,White,47,46,,,,,1,46,45,,,,,1,,,,,,,,100,100,
2007,04,02110020,"North Andover",Thomson,"All Students",74,65,4,,,,5,74,65,4,,,,5,,,,,,,,100,100,
2007,04,02110020,"North Andover",Thomson,"Low Income",20,17,1,,,,2,20,17,1,,,,2,,,,,,,,100,100,
2007,04,02110020,"North Andover",Thomson,White,61,55,3,,,,3,61,55,3,,,,3,,,,,,,,100,100,
2007,04,02110020,"North Andover",Thomson,"Special Ed",13,8,4,,,,1,13,8,4,,,,1,,,,,,,,100,100,
2007,05,02110020,"North Andover",Thomson,"All Students",74,65,3,,2,,4,73,64,3,,2,,4,73,66,3,,,,4,97,97,100
2007,05,02110020,"North Andover",Thomson,"Low Income",14,12,,,1,,1,13,11,,,1,,1,13,12,,,,,1,93,92,100
2007,05,02110020,"North Andover",Thomson,White,61,55,1,,2,,3,60,54,1,,2,,3,60,56,1,,,,3,97,97,100
2007,05,02110020,"North Andover",Thomson,"Special Ed",14,7,3,,2,,2,14,7,3,,2,,2,14,9,3,,,,2,86,86,100
2007,06,02110305,"North Andover","North Andover Middle","All Students",342,331,4,1,,2,4,341,331,4,,,2,4,,,,,,,,100,100,
2007,06,02110305,"North Andover","North Andover Middle","Low Income",27,22,1,1,,1,2,26,22,1,,,1,2,,,,,,,,96,100,
2007,06,02110305,"North Andover","North Andover Middle",Asian,19,17,,1,,1,,19,18,,,,1,,,,,,,,,95,100,
2007,06,02110305,"North Andover","North Andover Middle",Hispanic/Latino,13,10,1,,,,2,13,10,1,,,,2,,,,,,,,100,100,
2007,06,02110305,"North Andover","North Andover Middle",White,308,302,3,,,1,2,307,301,3,,,1,2,,,,,,,,100,100,
2007,06,02110305,"North Andover","North Andover Middle","Special Ed",50,46,4,,,,,50,46,4,,,,,,,,,,,,100,100,
2007,07,02110305,"North Andover","North Andover Middle","All Students",375,366,5,,1,1,2,372,363,5,,,1,3,,,,,,,,100,100,
2007,07,02110305,"North Andover","North Andover Middle","Low Income",30,27,2,,,,1,30,27,2,,,,1,,,,,,,,100,100,
2007,07,02110305,"North Andover","North Andover Middle",Asian,21,21,,,,,,21,21,,,,,,,,,,,,,100,100,
2007,07,02110305,"North Andover","North Andover Middle",White,332,324,5,,1,1,1,329,321,5,,,1,2,,,,,,,,100,100,
2007,07,02110305,"North Andover","North Andover Middle","Special Ed",41,35,5,,,,1,41,35,5,,,,1,,,,,,,,100,100,
2007,08,02110305,"North Andover","North Andover Middle","All Students",384,379,2,,,1,2,384,379,2,,,1,2,384,378,2,1,,1,2,100,100,100
2007,08,02110305,"North Andover","North Andover Middle","Low Income",24,24,,,,,,24,24,,,,,,24,24,,,,,,100,100,100
2007,08,02110305,"North Andover","North Andover Middle",Asian,27,27,,,,,,27,27,,,,,,27,27,,,,,,100,100,100
2007,08,02110305,"North Andover","North Andover Middle",Hispanic/Latino,10,9,,,,,1,10,9,,,,,1,10,9,,,,,1,100,100,100
2007,08,02110305,"North Andover","North Andover Middle",White,338,334,2,,,1,1,338,334,2,,,1,1,338,333,2,1,,1,1,100,100,100
2007,08,02110305,"North Andover","North Andover Middle","Special Ed",46,44,2,,,,,46,44,2,,,,,46,44,2,,,,,100,100,100
2007,10,02110505,"North Andover","North Andover High","All Students",332,326,,,,,6,330,322,,,1,,7,,,,,,,,100,100,
2007,10,02110505,"North Andover","North Andover High","Low Income",15,14,,,,,1,13,11,,,1,,1,,,,,,,,100,92,
2007,10,02110505,"North Andover","North Andover High",Asian,22,20,,,,,2,20,18,,,,,2,,,,,,,,100,100,
2007,10,02110505,"North Andover","North Andover High",Hispanic/Latino,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,10,02110505,"North Andover","North Andover High",White,291,288,,,,,3,290,286,,,1,,3,,,,,,,,100,100,
2007,10,02110505,"North Andover","North Andover High","Special Ed",39,38,,,,,1,39,37,,,1,,1,,,,,,,,100,97,
2007,03,02120005,"North Attleborough","Allen Avenue","All Students",44,44,,,,,,44,44,,,,,,,,,,,,,100,100,
2007,03,02120005,"North Attleborough","Allen Avenue",White,42,42,,,,,,42,42,,,,,,,,,,,,,100,100,
2007,04,02120005,"North Attleborough","Allen Avenue","All Students",44,43,,,,,1,44,43,,,,,1,,,,,,,,100,100,
2007,04,02120005,"North Attleborough","Allen Avenue",White,40,40,,,,,,40,40,,,,,,,,,,,,,100,100,
2007,03,02120007,"North Attleborough","Amvet Boulevard","All Students",68,66,,,,,2,69,66,,,,,3,,,,,,,,100,100,
2007,03,02120007,"North Attleborough","Amvet Boulevard",White,65,63,,,,,2,66,63,,,,,3,,,,,,,,100,100,
2007,03,02120007,"North Attleborough","Amvet Boulevard","Special Ed",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2007,04,02120007,"North Attleborough","Amvet Boulevard","All Students",58,55,1,,,,2,58,55,1,,,,2,,,,,,,,100,100,
2007,04,02120007,"North Attleborough","Amvet Boulevard",White,52,49,1,,,,2,52,49,1,,,,2,,,,,,,,100,100,
2007,05,02120007,"North Attleborough","Amvet Boulevard","All Students",65,61,4,,,,,65,61,4,,,,,65,61,4,,,,,100,100,100
2007,05,02120007,"North Attleborough","Amvet Boulevard","Low Income",10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2007,05,02120007,"North Attleborough","Amvet Boulevard",White,60,56,4,,,,,60,56,4,,,,,60,56,4,,,,,100,100,100
2007,05,02120007,"North Attleborough","Amvet Boulevard","Special Ed",13,9,4,,,,,13,9,4,,,,,13,9,4,,,,,100,100,100
2007,03,02120010,"North Attleborough",Falls,"All Students",48,46,1,,,1,,48,46,1,,,1,,,,,,,,,100,100,
2007,03,02120010,"North Attleborough",Falls,White,44,43,1,,,,,44,43,1,,,,,,,,,,,,100,100,
2007,04,02120010,"North Attleborough",Falls,"All Students",50,43,7,,,,,50,44,6,,,,,,,,,,,,100,100,
2007,04,02120010,"North Attleborough",Falls,White,45,38,7,,,,,45,40,5,,,,,,,,,,,,100,100,
2007,04,02120010,"North Attleborough",Falls,"Special Ed",13,6,7,,,,,13,7,6,,,,,,,,,,,,100,100,
2007,05,02120010,"North Attleborough",Falls,"All Students",50,43,5,,,,2,50,43,5,,,,2,50,43,5,,,,2,100,100,100
2007,05,02120010,"North Attleborough",Falls,White,42,36,5,,,,1,42,36,5,,,,1,42,36,5,,,,1,100,100,100
2007,05,02120010,"North Attleborough",Falls,"Special Ed",10,5,5,,,,,10,5,5,,,,,10,5,5,,,,,100,100,100
