Year,Org_code,DistrictName,SchoolName,Subject,Grade,tested,wptopdev,wpcompconv,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2012,02740087,Somerville,"Albert F. Argenziano School at Lincoln Park",MATH,08,36," "," ",0.69,0.81,0.75,0.83,0.47,0.56,0.78,0.69,0.78,2.28,0.22,0.75,0.58,0.72,0.81,0.69,0.81,0.28,0.83,0.61,1.53,0.47,0.92,0.67,0.92,0.64,0.69,0.47,0.86,0.47,2.81,0.94,0.78,0.72,0.28,0.78,0.72,0.67,0.61,2.22,0.5,0.53," "," "," "
2012,02740087,Somerville,"Albert F. Argenziano School at Lincoln Park",SCI,08,36," "," ",0.97,0.56,0.92,0.33,0.53,0.97,0.64,0.69,0.86,0.44,0.75,2.17,0.83,0.5,0.5,0.92,0.47,0.64,0.78,0.72,0.97,0.72,0.53,0.33,0.36,0.67,0.11,1.22,0.94,0.64,0.78,0.72,0.69,0.86,0.69,0.58,0.72,0.61,0.44,0.31,0.58,1.31," "," "," "
2012,02740111,Somerville,"E Somerville Community",ELA,03,67," "," ",0.73,0.73,0.73,0.91,0.76,0.64,0.85,0.76,0.82,0.63,1.19,1.12,0.72,0.67,0.7,0.57,0.57,0.61,0.66,0.91,0.6,0.76,0.72,0.73,0.79,0.7,0.55,1.84,0.9,0.48,0.63,0.48,0.69,1.13,0.79,0.75,0.49,0.79,0.61,0.66,1.01," "," "," "," "
2012,02740111,Somerville,"E Somerville Community",MATH,03,67," "," ",0.64,0.84,0.46,0.9,1.39,0.43,0.7,0.45,0.64,0.72,0.75,0.84,0.67,0.34,0.6,0.79,0.69,0.19,0.79,0.52,0.54,0.72,0.73,0.63,0.73,0.82,0.79,0.66,0.55,0.7,0.93,0.75,0.66,0.72,0.61,0.82," "," "," "," "," "," "," "," "," "
2012,02740111,Somerville,"E Somerville Community",ELA,04,55,6.67,6.31,0.64,0.82,0.84,0.6,0.82,1.29,0.73,0.6,0.45,0.75,0.65,0.8,0.64,0.58,0.62,0.85,1.78,0.49,0.62,0.82,0.93,0.71,0.42,1.73,0.71,0.82,0.62,0.62,0.6,0.58,0.64,0.67,0.58,0.67,1.24,0.6,0.73,0.64,0.45,0.53," "," "," "," "," "
2012,02740111,Somerville,"E Somerville Community",MATH,04,55," "," ",0.84,0.76,0.55,0.47,0.71,0.53,0.76,0.22,0.42,0.67,0.4,0.8,0.45,0.47,0.36,0.64,0.84,0.36,2.33,0.98,0.31,0.84,0.27,0.62,0.75,0.25,0.36,0.64,0.6,1.85,0.36,0.25,0.64,0.45,0.47,0.78,0.6,0.42,0.56,0.49,0.33,2.38," "," "," "
2012,02740111,Somerville,"E Somerville Community",ELA,05,57," "," ",0.84,0.88,0.63,0.58,0.93,0.7,1.7,0.65,0.74,0.68,0.35,0.4,0.68,0.86,0.72,0.4,0.77,1.19,0.51,0.79,0.44,0.51,0.54,1.21,0.7,0.74,0.84,0.53,0.56,0.47,0.53,0.65,0.77,0.42,1.26,0.39,0.42,0.56,0.49,0.46," "," "," "," "," "
2012,02740111,Somerville,"E Somerville Community",MATH,05,57," "," ",0.68,0.58,0.58,0.25,1.28,0.77,0.79,0.51,0.61,0.32,0.75,0.3,0.56,0.26,0.54,0.19,0.21,0.63,0.54,0.88,1.58,0.88,0.68,0.3,0.81,0.77,0.37,0.23,0.58,0.39,0.56,1.74,0.61,0.79,0.46,0.39,0.47,0.82,0.7,1.93,0.84,0.47," "," "," "
2012,02740111,Somerville,"E Somerville Community",SCI,05,57," "," ",0.96,0.56,0.58,0.68,0.82,0.63,1.14,0.89,0.54,0.79,0.33,0.42,0.75,0.46,0.77,0.63,0.75,0.68,0.33,0.63,1.39,0.4,0.35,0.65,0.67,0.56,0.25,0.77,0.54,0.42,0.75,0.63,1.23,0.7,0.39,0.28,0.77,0.51,0.42,0.81,0.54,1.02," "," "," "
2012,02740111,Somerville,"E Somerville Community",ELA,06,58," "," ",0.45,0.76,0.72,0.31,0.79,0.66,2.34,0.78,0.6,0.76,0.72,0.57,0.81,0.67,0.43,0.53,0.62,2.05,0.86,0.5,0.6,0.62,0.67,1.76,0.88,0.6,0.86,0.64,0.78,0.66,0.84,0.9,0.52,0.93,2.19,0.55,0.4,0.62,0.78,0.6," "," "," "," "," "
2012,02740111,Somerville,"E Somerville Community",MATH,06,58," "," ",0.84,0.98,0.66,0.91,0.86,0.41,0.69,0.43,0.81,0.69,0.43,1.72,0.83,0.66,0.55,0.79,0.22,2.09,0.86,0.48,0.43,0.83,0.72,0.48,0.43,2.12,0.38,0.67,0.83,0.55,0.86,0.24,0.67,0.5,0.71,0.36,0.64,0.79,0.76,0.86,0.71,2.24," "," "," "
2012,02740111,Somerville,"E Somerville Community",ELA,07,55,6.84,6.78,0.67,0.56,0.8,0.78,0.64,0.89,2.09,0.75,0.8,0.69,0.64,0.58,0.78,0.89,0.65,0.53,0.42,0.82,2.09,0.73,0.6,0.6,0.71,0.71,1.8,0.8,0.87,0.6,0.4,0.45,0.78,0.53,0.75,0.87,2.15,0.73,0.58,0.38,0.44,0.64," "," "," "," "," "
2012,02740111,Somerville,"E Somerville Community",MATH,07,55," "," ",0.91,0.64,0.53,0.51,0.42,0.49,0.44,3.04,0.56,0.47,2.31,0.8,0.53,0.45,0.51,0.49,0.38,0.6,0.8,0.33,0.47,0.76,0.69,0.51,0.78,0.76,0.55,0.45,0.76,0.45,0.56,0.51,0.53,0.42,0.62,0.24,0.65,0.53,1.6,0.31,0.56,2.11," "," "," "
2012,02740111,Somerville,"E Somerville Community",ELA,08,59," "," ",0.81,0.81,0.83,0.81,0.73,0.69,0.9,0.69,0.83,0.71,2.53,0.76,0.95,0.93,0.78,0.68,0.83,2.56,0.85,0.78,0.88,0.71,0.61,0.75,2.88,0.93,0.75,0.81,0.8,0.71,0.68,0.69,0.76,0.83,2.46,0.93,0.75,0.53,0.68,0.83," "," "," "," "," "
2012,02740111,Somerville,"E Somerville Community",MATH,08,59," "," ",0.64,0.76,0.78,0.76,0.53,0.71,0.76,0.68,0.85,1.81,0.37,0.8,0.73,0.36,0.64,0.46,0.75,0.24,0.58,0.56,1.44,0.53,0.95,0.54,0.93,0.71,0.61,0.37,0.8,0.59,2.53,0.86,0.63,0.69,0.39,0.73,0.81,0.63,0.81,2.27,0.34,0.39," "," "," "
2012,02740111,Somerville,"E Somerville Community",SCI,08,59," "," ",0.88,0.73,0.64,0.64,0.47,0.73,0.58,0.66,0.85,0.59,0.8,2.24,0.69,0.54,0.64,0.81,0.37,0.73,0.81,0.73,1.97,0.64,0.75,0.61,0.31,0.54,0.29,1.31,0.86,0.64,0.64,0.75,0.81,0.9,0.68,0.68,0.58,0.49,0.49,0.47,0.27,1.59," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",ELA,03,33," "," ",0.79,0.79,0.73,0.91,0.79,0.73,0.67,0.82,0.79,0.52,0.97,0.97,0.79,0.58,0.64,0.48,0.58,0.7,0.67,1,0.64,0.73,0.61,0.64,0.7,0.55,0.52,1.67,0.91,0.48,0.61,0.39,0.79,1.24,0.82,0.79,0.27,0.97,0.48,0.82,1.06," "," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",MATH,03,33," "," ",0.79,0.85,0.3,0.88,1.3,0.36,0.7,0.3,0.82,0.79,0.58,0.88,0.58,0.45,0.52,0.97,0.64,0.15,0.45,0.52,0.45,0.64,0.79,0.64,0.79,0.7,0.73,0.73,0.58,0.82,0.94,0.79,0.55,0.64,0.55,0.7," "," "," "," "," "," "," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",ELA,04,43,5.7,5.88,0.79,0.88,0.67,0.7,0.65,1.4,0.74,0.79,0.6,0.86,0.74,0.77,0.7,0.72,0.79,0.88,1.56,0.7,0.84,0.88,0.95,0.81,0.77,2.23,0.84,0.63,0.81,0.6,0.56,0.7,0.67,0.67,0.7,0.65,1.65,0.74,0.74,0.7,0.35,0.56," "," "," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",MATH,04,43," "," ",0.91,0.7,0.6,0.47,0.77,0.72,1.51,0.28,0.67,0.7,0.33,0.74,0.47,0.44,0.58,0.65,0.88,0.35,2.47,0.79,0.51,0.67,0.63,0.56,0.77,0.23,0.72,0.58,0.6,1.84,0.67,0.4,0.56,0.58,0.6,0.65,0.6,0.58,0.65,0.58,0.65,2.16," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",ELA,05,33," "," ",0.91,0.76,0.82,0.58,1,0.73,2.3,0.7,0.79,0.85,0.61,0.64,0.82,0.91,0.94,0.39,0.88,1.79,0.64,0.82,0.55,0.48,0.58,1.61,0.85,0.82,0.85,0.48,0.58,0.55,0.64,0.76,0.82,0.58,1.76,0.67,0.67,0.7,0.58,0.52," "," "," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",MATH,05,33," "," ",0.79,0.61,0.33,0.21,2.03,0.82,0.67,0.48,0.48,0.52,0.85,0.3,0.67,0.61,0.45,0.12,0.21,0.58,0.67,0.76,1.76,0.94,0.64,0.45,0.85,0.82,0.42,0.39,0.39,0.61,0.61,1.88,0.85,0.7,0.61,0.39,0.82,0.88,0.73,2.15,0.73,0.36," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",SCI,05,33," "," ",0.91,0.73,0.42,0.85,0.85,0.52,0.79,0.91,0.42,0.58,0.24,0.39,0.73,0.42,0.76,0.52,0.76,0.67,0.27,0.61,1.52,0.27,0.45,0.55,0.67,0.76,0.45,0.79,0.61,0.61,0.73,0.76,1.97,0.88,0.15,0.3,0.61,0.61,0.36,0.82,0.85,1.36," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",ELA,06,22," "," ",0.41,0.59,0.77,0.55,0.59,0.59,1.68,0.91,0.64,0.64,0.95,0.64,0.82,0.68,0.68,0.45,0.59,1.68,0.86,0.64,0.64,0.64,0.86,1.14,0.82,0.73,0.73,0.64,0.73,0.73,0.77,0.95,0.59,0.86,1.59,0.41,0.41,0.55,0.82,0.32," "," "," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",MATH,06,22," "," ",0.95,0.95,0.68,0.82,0.68,0.32,0.5,0.36,0.73,0.59,0.27,1.95,0.59,0.5,0.45,0.77,0.09,1.77,0.91,0.55,0.27,0.59,0.55,0.45,0.18,2.41,0.45,0.59,0.86,0.32,0.77,0.05,0.73,0.64,0.77,0.41,0.68,0.73,0.73,0.91,0.73,1.91," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",ELA,07,47,6.28,6.23,0.74,0.66,0.79,0.79,0.64,0.79,2.17,0.83,0.89,0.81,0.64,0.87,0.89,0.89,0.7,0.74,0.4,0.89,1.94,0.66,0.72,0.57,0.74,0.87,1.53,0.77,0.96,0.57,0.38,0.62,0.66,0.57,0.79,0.89,2.02,0.7,0.55,0.43,0.57,0.6," "," "," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",MATH,07,47," "," ",0.89,0.47,0.62,0.72,0.62,0.68,0.53,3.26,0.53,0.74,2.62,0.81,0.57,0.3,0.7,0.62,0.36,0.57,0.81,0.4,0.49,0.81,0.79,0.7,0.83,0.68,0.57,0.68,0.79,0.55,0.81,0.57,0.51,0.34,0.85,0.32,0.38,0.55,1.96,0.47,0.49,2.17," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",ELA,08,25," "," ",0.92,0.96,0.92,0.88,0.8,0.68,0.92,0.88,0.72,0.76,2.24,0.88,1,0.84,0.76,0.8,0.88,2.32,0.84,0.92,0.92,0.72,0.84,0.96,2.88,1,0.88,0.88,0.8,0.84,0.8,0.84,0.8,0.92,2.04,0.96,0.96,0.64,0.56,0.92," "," "," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",MATH,08,25," "," ",0.8,0.88,0.72,0.84,0.84,0.6,0.72,0.8,0.84,2.6,0.28,0.72,0.76,0.52,0.84,0.52,0.8,0.2,0.6,0.56,1.76,0.72,0.92,0.64,0.88,0.68,0.76,0.72,0.6,0.48,3.04,0.96,0.64,0.68,0.44,0.72,0.68,0.48,0.6,2.36,0.24,0.36," "," "," "
2012,02740115,Somerville,"West Somerville Neighborhood",SCI,08,25," "," ",0.96,0.76,0.8,0.24,0.72,0.84,0.8,0.88,0.96,0.68,0.88,2.6,0.8,0.84,0.76,0.96,0.56,0.8,0.76,0.88,1.8,0.68,0.84,0.92,0.32,0.8,0.4,1.76,1,0.92,0.72,0.84,1,0.96,0.8,0.8,0.64,0.52,0.56,0.52,0.64,1.64," "," "," "
2012,02740120,Somerville,"Winter Hill Community",ELA,03,41," "," ",0.56,0.76,0.71,0.85,0.68,0.63,0.71,0.83,0.66,0.51,1.37,0.98,0.66,0.56,0.8,0.66,0.71,0.63,0.59,0.85,0.66,0.71,0.8,0.68,0.78,0.66,0.46,1.68,0.88,0.54,0.63,0.68,0.73,1.12,0.61,0.71,0.29,0.78,0.49,0.56,1.1," "," "," "," "
2012,02740120,Somerville,"Winter Hill Community",MATH,03,41," "," ",0.78,0.83,0.39,0.85,1.49,0.61,0.63,0.54,0.8,0.88,0.71,0.8,0.63,0.41,0.63,0.83,0.78,0.15,0.73,0.59,0.51,0.61,0.73,0.76,0.71,0.76,0.73,0.68,0.66,0.76,1.24,0.73,0.71,0.68,0.51,1," "," "," "," "," "," "," "," "," "
2012,02740120,Somerville,"Winter Hill Community",ELA,04,47,6.09,6,0.81,0.72,0.74,0.53,0.62,1.53,0.55,0.64,0.53,0.79,0.66,0.7,0.7,0.57,0.7,0.7,1.64,0.62,0.7,0.74,0.83,0.66,0.62,1.83,0.64,0.74,0.68,0.51,0.47,0.49,0.57,0.53,0.7,0.64,1.3,0.74,0.77,0.53,0.57,0.47," "," "," "," "," "
2012,02740120,Somerville,"Winter Hill Community",MATH,04,47," "," ",0.74,0.79,0.55,0.47,0.7,0.55,1.36,0.13,0.53,0.49,0.32,0.74,0.49,0.32,0.4,0.62,0.77,0.15,2.38,0.89,0.3,0.74,0.34,0.51,0.81,0.23,0.34,0.57,0.43,2.15,0.72,0.51,0.49,0.49,0.34,0.66,0.51,0.4,0.51,0.49,0.47,1.98," "," "," "
2012,02740120,Somerville,"Winter Hill Community",ELA,05,39," "," ",0.82,0.82,0.77,0.67,0.9,0.56,2.72,0.69,0.67,0.79,0.36,0.54,0.9,0.92,0.95,0.64,0.56,1.82,0.51,0.82,0.51,0.59,0.51,1.67,0.79,0.74,0.77,0.56,0.69,0.38,0.59,0.82,0.72,0.74,1.49,0.56,0.44,0.46,0.62,0.62," "," "," "," "," "
2012,02740120,Somerville,"Winter Hill Community",MATH,05,39," "," ",0.85,0.69,0.49,0.26,2.31,0.82,0.85,0.64,0.59,0.54,0.85,0.31,0.59,0.69,0.36,0.41,0.41,0.67,0.51,0.64,1.56,0.9,0.92,0.44,0.9,0.92,0.46,0.54,0.64,0.69,0.77,1.79,0.72,0.74,0.74,0.41,0.79,0.87,0.85,2.21,0.51,0.56," "," "," "
2012,02740120,Somerville,"Winter Hill Community",SCI,05,39," "," ",0.95,0.64,0.67,0.79,0.87,0.79,1.33,1,0.21,0.67,0.56,0.59,0.82,0.38,0.77,0.72,0.67,0.67,0.51,0.44,1.44,0.49,0.46,0.77,0.59,0.59,0.54,0.82,0.31,0.62,0.46,0.62,1.87,0.79,0.41,0.36,0.92,0.82,0.33,0.92,0.49,1.05," "," "," "
2012,02740120,Somerville,"Winter Hill Community",ELA,06,26," "," ",0.42,0.65,0.77,0.23,0.54,0.54,2.23,0.73,0.73,0.73,0.69,0.77,0.77,0.62,0.5,0.81,0.54,2,0.88,0.42,0.54,0.73,0.62,1.65,0.88,0.88,0.77,0.62,0.65,0.69,0.73,0.73,0.42,0.96,1.81,0.42,0.46,0.58,0.81,0.5," "," "," "," "," "
2012,02740120,Somerville,"Winter Hill Community",MATH,06,26," "," ",1,1,0.69,0.77,0.69,0.42,0.88,0.42,0.65,0.62,0.54,1.81,0.62,0.81,0.69,0.77,0.19,2.12,1,0.27,0.38,0.69,0.73,0.58,0.58,2.46,0.42,0.81,0.81,0.62,0.92,0.31,0.46,0.46,0.77,0.46,0.73,1,0.73,0.88,0.81,2.77," "," "," "
2012,02740120,Somerville,"Winter Hill Community",ELA,07,48,6.31,6.13,0.56,0.71,0.69,0.58,0.58,0.83,1.81,0.83,0.81,0.73,0.71,0.54,0.71,0.85,0.67,0.52,0.46,0.75,1.96,0.65,0.65,0.65,0.63,0.65,1.54,0.77,0.81,0.46,0.56,0.33,0.58,0.58,0.71,0.81,1.77,0.6,0.48,0.5,0.31,0.46," "," "," "," "," "
2012,02740120,Somerville,"Winter Hill Community",MATH,07,48," "," ",0.75,0.58,0.52,0.33,0.52,0.42,0.48,2.88,0.4,0.5,2.17,0.71,0.54,0.48,0.63,0.46,0.23,0.58,0.71,0.4,0.44,0.73,0.56,0.58,0.71,0.75,0.6,0.58,0.67,0.4,0.48,0.65,0.5,0.44,0.6,0.31,0.58,0.54,1.67,0.33,0.69,2.56," "," "," "
2012,02740120,Somerville,"Winter Hill Community",ELA,08,58," "," ",0.59,0.79,0.72,0.52,0.57,0.6,0.64,0.5,0.67,0.53,1.88,0.53,0.79,0.72,0.59,0.57,0.5,2.07,0.79,0.6,0.79,0.43,0.34,0.67,2.41,0.71,0.62,0.53,0.52,0.62,0.57,0.6,0.66,0.74,1.74,0.81,0.71,0.5,0.52,0.52," "," "," "," "," "
