FY_CODE,ORG_CODE,ORG_NAME,TECH_STU_PER_COMP_CNT,TECH_CLASS_COMP_NET_PCT
2003,01010010,"Jefferson Elementary",5.9,100
2003,01010012,"Helen Keller Elementary",2.1,100
2003,01010013,"J F Kennedy Memorial",5.4,100
2003,01010030,"Oak Street Elementary",5.2,100
2003,01010032,Parmenter,4.1,100
2003,01010035,"Davis Thayer",4.2,100
2003,01010310,"Remington Middle",4.1,100
2003,01010405,"Horace Mann",4.3,100
2003,01010505,"Franklin High",4.4,100
2003,01020000,Freetown,2.5,100
2003,01020005,"Freetown Elementary",2.5,100
2003,01030000,Gardner,5.2,100
2003,01030001,"Elm Street School",5.9,100
2003,01030010,Prospect,3.1,100
2003,01030015,"Helen Mae Sauter Elem",4.9,100
2003,01030020,"Waterford Street",5.7,100
2003,01030405,"Gardner Middle School",5.7,100
2003,01030505,"Gardner High",4.9,100
2003,01050000,Georgetown,4.1,100
2003,01050005,"Perley Elementary",6.3,100
2003,01050010,"Penn Brook",6.6,100
2003,01050505,"Georgetown Middle/High",2.8,100
2003,01070000,Gloucester,4.7,100
2003,01070010,"Beeman Memorial",4.9,100
2003,01070020,"East Gloucester Elem",5.5,100
2003,01070025,"Milton L Fuller Elem",7,100
2003,01070042,"Plum Cove School",3.8,100
2003,01070045,"Veterans Memorial",5.5,100
2003,01070050,"West Parish",6.8,100
2003,01070305,"Ralph B O'Maley Middle",4.1,100
2003,01070505,"Gloucester High",3.8,100
2003,01090000,Gosnold,,
2003,01090005,"Cuttyhunk Elem",,
2003,01100000,Grafton,2.7,100
2003,01100005,"South Grafton Elementary",4.1,100
2003,01100025,"North Grafton Elementary",4.7,100
2003,01100200,"Grafton Elementary ",2.2,100
2003,01100305,"Grafton Middle",2.6,100
2003,01100505,"Grafton Memorial Senior",2.4,100
2003,01110000,Granby,8.4,100
2003,01110004,"East Meadow",7.9,100
2003,01110010,"West St",8.6,100
2003,01110505,"Granby Jr Sr High Sch",8.8,100
2003,01120000,Granville,4.4,100
2003,01120005,"Granville Village",4.4,100
2003,01140000,Greenfield,6,97.5
2003,01140010,Federal,9.7,100
2003,01140025,"Four Corners",5.5,100
2003,01140030,"Green River",7.8,100
2003,01140035,"Newton School",22.1,100
2003,01140040,"North Parish",7.8,100
2003,01140305,"Greenfield Middle",3.2,100
2003,01140505,"Greenfield High",8.8,90
2003,01170000,Hadley,3.2,100
2003,01170015,"Hadley Elem",5.2,100
2003,01170505,"Hopkins Academy",2,100
2003,01180000,Halifax,6.5,100
2003,01180005,"Halifax Elementary",6.5,100
2003,01210000,Hancock,3.1,100
2003,01210005,"Hancock Elementary",3.1,100
2003,01220000,Hanover,3.7,100
2003,01220004,"Cedar Elementary",4.7,100
2003,01220005,"Center Elementary",4.6,100
2003,01220015,Sylvester,3.4,100
2003,01220305,"Hanover Middle",3.4,100
2003,01220505,"Hanover High",3.2,100
2003,01250000,Harvard,6.5,90
2003,01250005,"Harvard Elementary",7.7,81
2003,01250505,Bromfield,5.6,100
2003,01260000,Harwich,5.9,100
2003,01260005,"Harwich Elementary",11.4,100
2003,01260305,"Harwich Middle",7.4,100
2003,01260505,"Harwich High",3,100
2003,01270000,Hatfield,4.1,97.1
2003,01270005,"Hatfield Elementary",5.5,100
2003,01270505,"Smith Academy",3.1,95
2003,01280000,Haverhill,7.1,78.8
2003,01280005,Bartlett,,
2003,01280008,"Bradford Elementary",3,100
2003,01280010,"Burnham Elementary",6.7,44
2003,01280015,Cogswell,,
2003,01280020,Crowell,21.3,100
2003,01280026,"Golden Hill",13.4,50
2003,01280027,Greenleaf,20.7,25
2003,01280033,"Haverhill Alternative School",6.1,100
2003,01280035,"Caleb Dustin Hunking",9,100
2003,01280040,Knipe,,
2003,01280045,Moody,31.5,14
2003,01280050,"Dr Paul Nettle",5.7,100
2003,01280054,"Pentucket Lake Elem",2.8,100
2003,01280067,"Silver Hill",13.3,50
2003,01280073,TEACH,5.3,100
2003,01280075,Tilton,27.2,14
2003,01280080,"Walnut Square",6.3,33
2003,01280085,"John G Whittier",10.5,100
2003,01280100,Consentino,6.7,100
2003,01280505,"Haverhill High",7.7,100
2003,01310000,Hingham,5.4,100
2003,01310010,"Wm L Foster Elem",7.7,100
2003,01310019,"Plymouth River",7.3,100
2003,01310020,"South Elem",8.9,100
2003,01310410,"Hingham Middle School",7.7,100
2003,01310505,"Hingham High",2.9,100
2003,01330000,Holbrook,6.4,100
2003,01330018,"John F Kennedy",13.8,100
2003,01330025,South,5.9,100
2003,01330505,"Holbrook Jr Sr High",4.8,100
2003,01350000,Holland,4.7,100
2003,01350005,"Holland Elementary",4.7,100
2003,01360000,Holliston,2.4,100
2003,01360007,"Miller School",2.6,100
2003,01360010,"Placentino Elementary",3.4,100
2003,01360305,"Robert H. Adams Middle School",2.2,100
2003,01360505,"Holliston High",1.9,100
2003,01370000,Holyoke,3.3,100
2003,01370003,"Joseph Metcalf Preschool",20.3,100
2003,01370010,"Lawrence Elem",4.5,100
2003,01370015,"Lt Elmer J McMahon Elem",5.1,100
2003,01370025,"Morgan Elem",4,100
2003,01370040,"Kelly Elem",4.3,100
2003,01370045,"E N White Elem",5.1,100
2003,01370055,"Lt Clayre Sullivan Elem",5.1,100
2003,01370060,"Maurice A Donahue Elem",4.1,100
2003,01370305,"Magnet Middle For Arts",,
2003,01370310,"Dr Wm R Peck Middle",4.3,100
2003,01370315,"John J Lynch Middle",2.6,100
2003,01370505,"Holyoke High",1.9,100
2003,01370520,"Holyoke Alternative Program                       ",3.3,100
2003,01370605,"Wm J Dean Voc Tech High",1.9,100
2003,01380000,Hopedale,3.1,100
2003,01380010,Memorial,7.7,100
2003,01380505,"Hopedale Jr Sr High",1.5,100
2003,01390000,Hopkinton,3.4,82.9
2003,01390003,"Hopkinton Pre-School",,
2003,01390005,Center,13.5,100
2003,01390010,Elmwood,7.9,0
2003,01390015,"Hopkins Elementary School",3,100
2003,01390305,"Hopkinton Middle School",3.5,98
2003,01390505,"Hopkinton High",1.8,100
2003,01410000,Hudson,3.8,100
2003,01410007,"Mulready Elementary",4,100
2003,01410011,"C R Hubert",20.8,100
2003,01410015,"Forest Avenue Elementary",4.1,100
2003,01410030,"C A Farley",2.4,100
2003,01410410,"John F Kennedy",4.7,100
2003,01410505,"Hudson High",3.7,100
2003,01420000,Hull,3.8,100
2003,01420015,"Lillian M Jacobs",7.9,100
2003,01420305,"Memorial Middle",2.4,100
2003,01420505,"Hull High",2.9,100
2003,01440000,Ipswich,3.1,100
2003,01440007,"Paul F Doyon Memorial",3.3,100
2003,01440015,Winthrop,3.4,100
2003,01440305,"Ipswich Middle School                             ",3.2,100
2003,01440505,"Ipswich High",2.7,100
2003,01450000,Kingston,4.2,100
2003,01450005,"Kingston Elementary",7.6,100
2003,01450020,"Kingston Intermediate",3.1,100
2003,01460000,Lakeville,7.2,100
2003,01460005,Assawompset,7.2,100
2003,01480000,Lanesborough,3.6,100
2003,01480005,"Lanesborough Elementary",3.6,100
2003,01490000,Lawrence,4.3,75.9
2003,01490002,"Lawlor ECC",4.6,100
2003,01490003,"John Breen School",3,100
2003,01490005,"General Donovan",,
2003,01490006,"Saunders School",,
2003,01490007,Arlington,4.6,100
2003,01490015,"Alexander B Bruce",4.2,100
2003,01490018,"Robert Frost",4.2,100
2003,01490019,"Haverhill St School",,
2003,01490020,"James F Hennessey",6,100
2003,01490022,"Gerard A. Guilmette",4.5,100
2003,01490040,"Francis M Leahy",4.7,100
2003,01490045,"James F Leonard",5.4,100
2003,01490050,"Henry K Oliver",4.9,100
2003,01490053,"Edward F. Parthum",3.7,100
2003,01490055,"John R Rollins",4.3,100
2003,01490065,"South Lawrence East Sch",3.4,100
2003,01490070,"Charles S Storrow",,
2003,01490075,"John K Tarbox",3.5,100
2003,01490080,"Emily G Wetherbee",,
2003,01490505,"Lawrence High",5,9
2003,01500000,Lee,2.2,100
2003,01500025,"Lee Elementary",2.8,100
2003,01500505,"Lee Middle/High School",1.8,100
2003,01510000,Leicester,4.1,100
2003,01510005,"Leicester Memorial Elem",5.8,100
2003,01510010,"Leicester Primary School",4.8,100
2003,01510015,"Leicester Middle",3.8,100
2003,01510505,"Leicester High",3.1,100
2003,01520000,Lenox,5.3,100
2003,01520015,Morris,9.4,100
2003,01520505,"Lenox Memorial High",3.9,100
2003,01530000,Leominster,7.6,99.2
2003,01530003,Bennett,18.1,100
2003,01530007,"Fall Brook",15.9,100
2003,01530025,"Johnny Appleseed",25,100
2003,01530030,Northwest,14.6,100
2003,01530040,"Priest Street",257,80
2003,01530045,"Samoset School",8.8,100
2003,01530050,"Southeast Middle School",5.2,100
2003,01530320,"Sky View Middle School",,
2003,01530505,"Leominster Senior High",4.3,100
2003,01530605,"Leominster Ctr Tech Educ",4.8,100
2003,01540000,Leverett,2.1,100
2003,01540005,"Leverett Elementary",2.1,100
2003,01550000,Lexington,4,98.1
2003,01550006,Bridge,5.4,100
2003,01550008,Bowman,4.4,100
2003,01550010,"Joseph Estabrook",4.9,92
2003,01550015,Fiske,4.7,100
2003,01550030,Harrington,4.8,100
2003,01550035,"Maria Hastings",4.9,100
2003,01550305,"Jonas Clarke Middle",3,100
2003,01550310,"Wm Diamond Middle",3.3,93
2003,01550505,"Lexington High",4,100
2003,01570000,Lincoln,4.6,197.9
2003,01570006,"Hanscom Primary",2.7,570
2003,01570025,"Lincoln School",11.9,100
2003,01570305,"Hanscom Middle",2.4,100
2003,01580000,Littleton,4.7,98.2
2003,01580005,"Shaker Lane Elementary",20,100
2003,01580015,"Russell St Elementary",5.8,100
2003,01580305,"Littleton Middle School",5.1,92
2003,01580505,"Littleton High School",2.1,100
2003,01590000,Longmeadow,4.4,100
2003,01590005,"Blueberry Hill",7.4,100
2003,01590010,Center,3.3,100
2003,01590017,"Glenbrook Middle",4.5,100
2003,01590025,"Wolf Swamp Road",5.8,100
2003,01590305,"Williams Middle",,
2003,01590505,"Longmeadow High",4.4,100
2003,01600000,Lowell,5,90.3
2003,01600001,"Cardinal O'Connell",,
2003,01600002,"Dr Gertrude Bailey",4.9,100
2003,01600004,"Demonstration School",6.6,100
2003,01600010,"Joseph McAvinnue",4.9,100
2003,01600015,Greenhalge,5.7,100
2003,01600018,"Pyne Arts",2.3,97
2003,01600019,"Laura Lee Alternative",,
2003,01600020,"Abraham Lincoln",4.1,100
2003,01600027,"Moody Elem",4.9,100
2003,01600030,"Charles W Morey",3.4,100
2003,01600036,"Pawtucketville Memorial",2.1,100
2003,01600040,"Peter W Reilly",10.6,100
2003,01600050,"John J Shaughnessy",3.5,100
2003,01600054,"Varnum Arts",3.8,100
2003,01600055,Washington,5,100
2003,01600070,"McDonough City Magnet Sch",8.3,39
2003,01600075,"S Christa McAuliffe Elementary",4.3,100
2003,01600080,"Charlotte M Murkland Elem",7.7,100
2003,01600305,"Bartlett Middle Sch",8.6,100
2003,01600310,"B.F.Butler Middle Sch",2.7,100
2003,01600315,"James S Daley Middle Sch",8.5,95
2003,01600330,"Henry J Robinson Middle",3.5,100
2003,01600335,"E N Rogers",5.4,100
2003,01600340,"James Sullivan Middle Sch",5.6,96
2003,01600345,"Dr An Wang School",4.1,100
2003,01600505,"Lowell High",8.5,70
2003,01610000,Ludlow,9.2,99
2003,01610005,"Chapin Elementary",10.1,100
2003,01610015,"East Street",24.6,100
2003,01610018,"Ludlow ECC",52,0
2003,01610023,"Veterans Park Elem",10,100
2003,01610305,"Paul R Baird Middle",6.3,100
2003,01610505,"Ludlow Senior High",8.4,100
2003,01620000,Lunenburg,6.2,100
2003,01620015,"Thomas C Passios Elem",8.4,100
2003,01620020,"Turkey Hill Middle",7.4,100
2003,01620505,"Lunenburg High",4.1,100
2003,01630000,Lynn,9.1,81.8
2003,01630011,Aborn,136,100
2003,01630016,"A Drewicz Elem",220,62
2003,01630020,"Brickett Elementary",29.4,100
2003,01630030,"Julia F Callahan",42.2,100
2003,01630035,"Cobbet Elementary",46.4,20
2003,01630040,"Wm P Connery",35.3,100
2003,01630045,"E J Harrington",19.6,51
2003,01630050,"Robert L Ford",434,63
2003,01630055,Hood,153.7,17
2003,01630060,Ingalls,42.9,100
2003,01630070,Lincoln-Thomson,44.5,100
2003,01630075,"Lynn Woods",57,100
2003,01630080,"William R Fallon",15.3,50
2003,01630085,Sewell-Anderson,13.6,100
2003,01630090,"Capt William G Shoemaker",23.5,61
2003,01630095,"Edward A Sisson",68.1,22
2003,01630100,Tracy,9,87
2003,01630105,"Washington Community",18.4,23
2003,01630115,"Welcoming Alternative Sch",4.2,50
2003,01630303,"Fecteau-Leary Middle Sch",,
2003,01630305,"Thurgood Marshall Mid",16.6,93
2003,01630330,"Welcoming Middle School",3,30
2003,01630405,"Breed Middle School",32.6,100
2003,01630420,"Pickering Middle",85.9,100
2003,01630503,"Career Development Center",2,100
2003,01630505,"Classical High",3.9,100
2003,01630510,"Lynn English High",5.2,100
2003,01630520,"Lynn Alternative HS",2.5,100
2003,01630530,"Environmental School",,
2003,01630605,"Lynn Voc Tech Institute",1.8,100
2003,01640000,Lynnfield,2.6,100
2003,01640010,"Huckleberry Hill",4.3,100
2003,01640020,"Summer Street",5.6,100
2003,01640405,"Lynnfield Middle School",2.1,100
2003,01640505,"Lynnfield High",1.8,100
2003,01650000,Malden,3.4,87.6
2003,01650003,Beebe,2.8,100
2003,01650013,Ferryway,2.7,100
2003,01650027,Forestdale,1.9,100
2003,01650047,Linden,2.3,100
2003,01650049,"Malden ELC",,
2003,01650057,Salemwood,3.2,100
2003,01650505,"Malden High",30.5,32
2003,01670000,Mansfield,28.1,100
2003,01670003,"Roland Green School",,
2003,01670007,"Everett W Robinson",12.9,100
2003,01670014,"Jordan/Jackson Elementary",174.6,100
2003,01670035,"Harold L Qualters Middle",31.3,100
2003,01670505,"Mansfield High",36.9,100
2003,01680000,Marblehead,5.3,100
2003,01680005,"Malcolm L Bell",8.2,100
2003,01680010,"L H Coffin",16.9,100
2003,01680015,"Elbridge Gerry",77,100
2003,01680020,Glover,10.6,100
2003,01680025,"Dr Samuel C Eveleth",14.3,100
2003,01680305,"Marblehead Middle School",32.1,100
2003,01680505,"Marblehead High",2.1,100
2003,01690000,Marion,3,100
2003,01690005,Sippican,3,100
2003,01700000,Marlborough,5.3,100
2003,01700006,"Early Childhood Center",12.2,100
2003,01700008,"Francis J Kane",6.1,100
2003,01700025,Richer,4.2,100
2003,01700030,"Charles Jaworek School",3.8,100
2003,01700040,"Intermediate Elementary",6.1,100
2003,01700305,"Marlborough Middle",4.8,100
2003,01700505,"Marlborough High",6.1,100
2003,01710000,Marshfield,5.7,100
2003,01710005,"Eames School",9,100
2003,01710010,"South River",7.6,100
2003,01710015,"Daniel Webster",7.7,100
2003,01710020,"Gov Edward Winslow",4.6,100
2003,01710025,"Martinson Elementary",6.8,100
2003,01710310,"Furnace Brook Middle",4.5,100
2003,01710505,"Marshfield High",5.3,100
2003,01720000,Mashpee,9.4,100
2003,01720005,"Kenneth Coombs School",63.4,100
2003,01720035,"Quashnet School",29.2,100
2003,01720505,"Mashpee High",4.7,100
2003,01730000,Mattapoisett,3.1,100
2003,01730005,Center,5.4,100
2003,01730010,"Old Hammondtown",2.1,100
2003,01740000,Maynard,3.6,100
2003,01740010,"Green Meadow",13.4,100
2003,01740305,"Fowler School",2.3,100
2003,01740505,"Maynard High",3,100
2003,01750000,Medfield,13.8,100
2003,01750003,"Memorial School",13.5,100
2003,01750005,"Dale Street",19.2,100
2003,01750007,"Ralph Wheelock School",11.1,100
2003,01750305,"Thomas Blake Middle",21.6,100
2003,01750505,"Medfield Senior High",10.1,100
2003,01760000,Medford,3.3,55.4
2003,01760020,"Lorin L Dame",,
2003,01760025,"George Davenport",,
2003,01760030,"Forest Park",,
2003,01760035,Franklin,,
2003,01760045,Gleason,,
2003,01760055,Hervey,,
2003,01760062,Kennedy/Lincoln,,
2003,01760068,"John J McGlynn Elementary School",2,100
2003,01760075,"Swan Elementary",,
2003,01760130,"Brooks School",,
2003,01760140,"Christopher Columbus",,
2003,01760150,"Milton Fuller Roberts",,
2003,01760315,"Madeleine Dugger Andrews",1.6,100
2003,01760505,"Medford High",3.6,65
2003,01760510,Curtis-Tufts,4.4,8
2003,01760605,"Medford Voc Tech High",2.9,45
2003,01770000,Medway,8.1,100
2003,01770010,"Francis J Burke Elem",14.1,100
2003,01770013,"John D Mc Govern Elem",10.6,100
2003,01770015,"Memorial Elementary",8.4,100
2003,01770305,"Medway Middle",6.4,100
2003,01770505,"Medway High",7.3,100
2003,01780000,Melrose,5.6,77
2003,01780005,"Decius Beebe",,
2003,01780017,"Herbert Clark Hoover",8.7,100
2003,01780020,Lincoln,2.9,100
2003,01780025,"Horace Mann",18.6,100
2003,01780035,Roosevelt,2.2,100
2003,01780050,Winthrop,12.4,100
2003,01780305,"Melrose Middle",6,27
2003,01780505,"Melrose High",6.4,95
2003,01810000,Methuen,3.3,99.8
2003,01810004,"Pleasant Valley School",1.3,0
2003,01810030,"Marsh Grammar School",3.8,100
2003,01810050,"Comprehensive Grammar School",3.4,100
2003,01810055,"Tenney Grammar School",3,100
2003,01810060,"Donald P Timony Grammar",3.4,100
2003,01810505,"Methuen High",3.4,100
2003,01820000,Middleborough,3,100
2003,01820008,"Henry B Burkland Intermed",3.5,100
2003,01820020,"Lincoln D Lynch School",6.5,100
2003,01820025,"Mary K. Goode Elementary School",4.3,100
2003,01820035,"School Street Sch",4.3,100
2003,01820305,"John T. Nichols Middle",1.8,100
2003,01820505,"Middleborough High",3.4,100
2003,01840000,Middleton,7.8,97.6
2003,01840003,"Fuller Meadow",10.1,100
2003,01840005,Howe-Manning,6,95
2003,01850000,Milford,6.7,82.1
2003,01850010,Memorial,7.6,7
2003,01850065,Brookside,7.1,8
2003,01850075,"Shining Star ECC",19.5,100
2003,01850090,Woodland,7.6,100
2003,01850305,"Stacy Middle",6.2,100
2003,01850310,"Milford Middle East",4.7,100
2003,01850505,"Milford High",6.4,100
2003,01860000,Millbury,6.7,100
2003,01860017,"Elmwood Street",5.9,100
2003,01860025,"Raymond E. Shaw Elementary",10.4,100
2003,01860505,"Millbury Jr/Sr High",6,100
2003,01870000,Millis,4.6,100
2003,01870005,"Clyde F Brown",7,100
2003,01870020,"Millis Middle",4.2,100
2003,01870505,"Millis High School",2.8,100
2003,01890000,Milton,5.1,99.2
2003,01890005,Collicot,6.6,100
2003,01890007,"Cunningham School",7.6,100
2003,01890010,Glover,3.7,100
2003,01890020,Tucker,5,92
2003,01890410,"Charles S Pierce Middle",5.9,100
2003,01890505,"Milton High",4,100
2003,01910000,Monson,2.9,100
2003,01910005,"Hillside Elementary",,
2003,01910025,"Quarry Hill Comm",5.2,100
2003,01910310,"Granite Valley Middle",2.3,100
2003,01910505,"Monson High School",2,100
2003,01960000,Nahant,4.4,100
2003,01960010,Johnson,4.4,100
2003,01970000,Nantucket,2,100
2003,01970005,"Nantucket Elementary",2.4,100
2003,01970010,"Cyrus Peirce",1.8,100
2003,01970505,"Nantucket High",1.7,100
2003,01980000,Natick,4.5,100
2003,01980005,Bennett-Hemenway,3.2,100
2003,01980010,Brown,6.4,100
2003,01980031,Johnson,4.3,100
2003,01980035,"Lilja Elementary",4.8,100
2003,01980043,Memorial,6.5,100
2003,01980305,"J F Kennedy Middle Sch",5.3,100
2003,01980310,"Wilson Middle",6.4,100
2003,01980505,"Natick High",3.5,100
2003,01990000,Needham,4.7,100
2003,01990005,Broadmeadow,1.4,100
2003,01990020,"John Eliot",5.5,100
2003,01990035,"Hillside Elementary",6.3,100
2003,01990040,"William Mitchell",5.9,100
2003,01990050,"Newman Elem",5.4,100
2003,01990405,"Pollard Middle",5.1,100
2003,01990505,"Needham High",5.4,100
2003,02010000,"New Bedford",4.1,82.8
2003,02010001,"Ingraham Pre-School Ctr",9.5,29
2003,02010010,"Charles S Ashley",2.5,100
2003,02010015,"Elizabeth Carter Brooks",5.9,100
2003,02010020,"Elwyn G Campbell",6.1,90
2003,02010040,"James B Congdon",5.6,100
2003,02010045,"Sgt Wm H Carney Acad",6.1,100
2003,02010050,"John B Devalles",5,100
2003,02010060,"George H Dunbar",6.6,100
2003,02010063,"Alfred J Gomes",4.5,100
2003,02010070,"John Hannigan",5.3,100
2003,02010075,"Ellen R Hathaway",5.7,100
2003,02010078,Hayden/McFadden,6.1,100
2003,02010085,"Horatio A Kempton",7,100
2003,02010095,"Abraham Lincoln",7.7,100
2003,02010105,"Mt Pleasant",8,100
2003,02010110,"Sarah D Ottiwell",6,72
2003,02010115,"John Avery Parker",7.2,97
2003,02010120,"Phillips Avenue",4.4,100
2003,02010123,"Casmir Pulaski",5.6,100
2003,02010125,"Thomas R Rodman",5.4,93
2003,02010130,"Jireh Swift",3.9,100
2003,02010135,"William H Taylor",6.6,100
2003,02010140,"Betsey B Winslow",5.3,88
2003,02010405,"Keith Middle School",5.6,44
2003,02010410,"Normandin Middle School",5.6,72
2003,02010415,"Roosevelt Middle School",1.3,100
2003,02010505,"New Bedford High",3.8,54
2003,02010510,"West Side Jr-Sr Hs",1.6,82
2003,02040000,Newburyport,4.6,98.9
2003,02040005,"Francis T Bresnahan Elem",6.9,100
2003,02040010,"George W Brown",11.9,90
2003,02040020,Kelley,4.5,100
2003,02040305,"Rupert A Nock Middle",9.2,100
2003,02040505,"Newburyport High",2.3,100
2003,02070000,Newton,5.3,71.4
2003,02070005,"A E Angier",5.7,100
2003,02070015,Bowen,7.1,100
2003,02070020,"C C Burr",7.3,100
2003,02070025,Cabot,5.9,100
2003,02070040,Countryside,7.5,100
2003,02070055,Franklin,6.1,100
2003,02070070,Lincoln-Eliot,3.9,100
2003,02070075,"Horace Mann",6.7,100
2003,02070080,Mason-Rice,4.7,100
2003,02070100,Peirce,3.8,100
2003,02070105,"Memorial Spaulding",5.5,100
2003,02070108,"Newton Early Childhood Center",62,40
2003,02070115,Underwood,5.6,100
2003,02070120,"John Ward",3.8,100
2003,02070125,Williams,4.1,100
2003,02070130,Zervas,5.5,100
2003,02070305,"Bigelow Middle",3.6,100
2003,02070310,"Charles E Brown Middle",4.2,100
2003,02070315,"F A Day Middle",5.2,100
2003,02070320,"Oak Hill Middle",2.8,100
2003,02070505,"Newton North High",12.2,13
2003,02070510,"Newton South High",3.8,0
2003,02080000,Norfolk,4.3,100
2003,02080005,Freeman-Centennial,4.5,100
2003,02080015,"H Olive Day",4.1,100
