FY_CODE,WPI_ORG_NAME,ORG_CODE,ORG_TYP_CODE,WPI_PGRAD_4YRPRV_CNT,WPI_PGRAD_4YRPRV_PCT,WPI_PGRAD_4YRPUB_CNT,WPI_PGRAD_4YRPUB_PCT,WPI_PGRAD_2YRPRV_CNT,WPI_PGRAD_2YRPRV_PCT,WPI_PGRAD_2YRPUB_CNT,WPI_PGRAD_2YRPUB_PCT,WPI_PGRAD_PSTSEC_CNT,WPI_PGRAD_PSTSEC_PCT,WPI_PGRAD_WORK_CNT,WPI_PGRAD_WORK_PCT,WPI_PGRAD_MILIT_CNT,WPI_PGRAD_MILIT_PCT,WPI_PGRAD_OTHER_CNT,WPI_PGRAD_OTHER_PCT,WPI_PGRAD_UNKNOWN_CNT,WPI_PGRAD_UNKNOWN_PCT,WPI_PGRAD_TOTAL_CNT
2002,"Sky View Middle School",01530320,6,,,,,,,,,,,,,,,,,,,
2002,"Leominster Senior High",01530505,6,,17.3,,28.5,,0.4,,27.8,,1.8,,5.3,,3.5,,0.4,,15.1,284
2002,"Leominster Ctr Tech Educ",01530605,6,,4.5,,3,,0,,20.9,,4.5,,19.4,,11.9,,0,,35.8,67
2002,Leverett,01540000,5,,,,,,,,,,,,,,,,,,,
2002,"Leverett Elementary",01540005,6,,,,,,,,,,,,,,,,,,,
2002,Lexington,01550000,5,,61.9,,19.3,,0.8,,1.3,,0,,0.3,,0.3,,0,,16.2,394
2002,Bridge,01550006,6,,,,,,,,,,,,,,,,,,,
2002,Bowman,01550008,6,,,,,,,,,,,,,,,,,,,
2002,"Joseph Estabrook",01550010,6,,,,,,,,,,,,,,,,,,,
2002,Fiske,01550015,6,,,,,,,,,,,,,,,,,,,
2002,Harrington,01550030,6,,,,,,,,,,,,,,,,,,,
2002,"Maria Hastings",01550035,6,,,,,,,,,,,,,,,,,,,
2002,"Jonas Clarke Middle",01550305,6,,,,,,,,,,,,,,,,,,,
2002,"Wm Diamond Middle",01550310,6,,,,,,,,,,,,,,,,,,,
2002,"Lexington High",01550505,6,,61.9,,19.3,,0.8,,1.3,,0,,0.3,,0.3,,0,,16.2,394
2002,Lincoln,01570000,5,,,,,,,,,,,,,,,,,,,
2002,"Hanscom Primary",01570006,6,,,,,,,,,,,,,,,,,,,
2002,"Lincoln School",01570025,6,,,,,,,,,,,,,,,,,,,
2002,"Hanscom Middle",01570305,6,,,,,,,,,,,,,,,,,,,
2002,Littleton,01580000,5,,50.7,,32.4,,0,,0,,0,,0,,1.4,,0,,15.5,71
2002,"Shaker Lane Elementary",01580005,6,,,,,,,,,,,,,,,,,,,
2002,"Russell St Elementary",01580015,6,,,,,,,,,,,,,,,,,,,
2002,"Littleton Middle School",01580305,6,,,,,,,,,,,,,,,,,,,
2002,"Littleton High School",01580505,6,,50.7,,32.4,,0,,0,,0,,0,,1.4,,0,,15.5,71
2002,Longmeadow,01590000,5,,56.4,,26,,0,,9.9,,1.1,,1.5,,0.4,,1.8,,2.9,273
2002,"Blueberry Hill",01590005,6,,,,,,,,,,,,,,,,,,,
2002,Center,01590010,6,,,,,,,,,,,,,,,,,,,
2002,"Glenbrook Middle",01590017,6,,,,,,,,,,,,,,,,,,,
2002,"Wolf Swamp Road",01590025,6,,,,,,,,,,,,,,,,,,,
2002,"Williams Middle",01590305,6,,,,,,,,,,,,,,,,,,,
2002,"Longmeadow High",01590505,6,,56.4,,26,,0,,9.9,,1.1,,1.5,,0.4,,1.8,,2.9,273
2002,Lowell,01600000,5,,12,,29.5,,0.3,,31.2,,0.7,,11.4,,1.8,,0.3,,12.8,709
2002,"Cardinal O'Connell",01600001,6,,,,,,,,,,,,,,,,,,,
2002,"Dr Gertrude Bailey",01600002,6,,,,,,,,,,,,,,,,,,,
2002,"Demonstration School",01600004,6,,,,,,,,,,,,,,,,,,,
2002,"Joseph McAvinnue",01600010,6,,,,,,,,,,,,,,,,,,,
2002,Greenhalge,01600015,6,,,,,,,,,,,,,,,,,,,
2002,"Pyne Arts",01600018,6,,,,,,,,,,,,,,,,,,,
2002,"Laura Lee Alternative",01600019,6,,,,,,,,,,,,,,,,,,,
2002,"Abraham Lincoln",01600020,6,,,,,,,,,,,,,,,,,,,
2002,"Hugh J Molloy",01600025,6,,,,,,,,,,,,,,,,,,,
2002,"Moody Elem",01600027,6,,,,,,,,,,,,,,,,,,,
2002,"Charles W Morey",01600030,6,,,,,,,,,,,,,,,,,,,
2002,"Leblanc School",01600035,6,,,,,,,,,,,,,,,,,,,
2002,"Pawtucketville Memorial",01600036,6,,,,,,,,,,,,,,,,,,,
2002,"Peter W Reilly",01600040,6,,,,,,,,,,,,,,,,,,,
2002,"John J Shaughnessy",01600050,6,,,,,,,,,,,,,,,,,,,
2002,"Varnum Arts",01600054,6,,,,,,,,,,,,,,,,,,,
2002,Washington,01600055,6,,,,,,,,,,,,,,,,,,,
2002,"McDonough Arts Magnet Sch",01600060,6,,,,,,,,,,,,,,,,,,,
2002,"McDonough City Magnet Sch",01600070,6,,,,,,,,,,,,,,,,,,,
2002,"S Christa McAuliffe Elementary",01600075,6,,,,,,,,,,,,,,,,,,,
2002,"Charlotte M Murkland Elem",01600080,6,,,,,,,,,,,,,,,,,,,
2002,"Bartlett Middle Sch",01600305,6,,,,,,,,,,,,,,,,,,,
2002,"B.F.Butler Middle Sch",01600310,6,,,,,,,,,,,,,,,,,,,
2002,"James S Daley Middle Sch",01600315,6,,,,,,,,,,,,,,,,,,,
2002,"Henry J Robinson Middle",01600330,6,,,,,,,,,,,,,,,,,,,
2002,"E N Rogers",01600335,6,,,,,,,,,,,,,,,,,,,
2002,"James Sullivan Middle Sch",01600340,6,,,,,,,,,,,,,,,,,,,
2002,"Dr An Wang School",01600345,6,,,,,,,,,,,,,,,,,,,
2002,"Lowell High",01600505,6,,12,,29.5,,0.3,,31.2,,0.7,,11.4,,1.8,,0.3,,12.8,709
2002,Ludlow,01610000,5,,20.7,,23.6,,0,,34.5,,1,,8.4,,3,,0,,8.9,203
2002,"Chapin Elementary",01610005,6,,,,,,,,,,,,,,,,,,,
2002,"East Street",01610015,6,,,,,,,,,,,,,,,,,,,
2002,"Ludlow ECC",01610018,6,,,,,,,,,,,,,,,,,,,
2002,"Veterans Park Elem",01610023,6,,,,,,,,,,,,,,,,,,,
2002,"Paul R Baird Middle",01610305,6,,,,,,,,,,,,,,,,,,,
2002,"Ludlow Senior High",01610505,6,,20.7,,23.6,,0,,34.5,,1,,8.4,,3,,0,,8.9,203
2002,Lunenburg,01620000,5,,29.5,,35.7,,1.6,,14,,0.8,,10.1,,3.1,,0,,5.4,129
2002,"Thomas C Passios Elem",01620015,6,,,,,,,,,,,,,,,,,,,
2002,"Turkey Hill Middle",01620020,6,,,,,,,,,,,,,,,,,,,
2002,"Lunenburg High",01620505,6,,29.5,,35.7,,1.6,,14,,0.8,,10.1,,3.1,,0,,5.4,129
2002,Lynn,01630000,5,,14.7,,17,,7.6,,27.2,,1.1,,22.2,,5,,2.8,,2.5,853
2002,Aborn,01630011,6,,,,,,,,,,,,,,,,,,,
2002,"A Drewicz Elem",01630016,6,,,,,,,,,,,,,,,,,,,
2002,"Brickett Elementary",01630020,6,,,,,,,,,,,,,,,,,,,
2002,"Julia F Callahan",01630030,6,,,,,,,,,,,,,,,,,,,
2002,"Cobbet Elementary",01630035,6,,,,,,,,,,,,,,,,,,,
2002,"Wm P Connery",01630040,6,,,,,,,,,,,,,,,,,,,
2002,"E J Harrington",01630045,6,,,,,,,,,,,,,,,,,,,
2002,"Robert L Ford",01630050,6,,,,,,,,,,,,,,,,,,,
2002,Hood,01630055,6,,,,,,,,,,,,,,,,,,,
2002,Ingalls,01630060,6,,,,,,,,,,,,,,,,,,,
2002,Lincoln-Thomson,01630070,6,,,,,,,,,,,,,,,,,,,
2002,"Lynn Woods",01630075,6,,,,,,,,,,,,,,,,,,,
2002,"William R Fallon",01630080,6,,,,,,,,,,,,,,,,,,,
2002,Sewell-Anderson,01630085,6,,,,,,,,,,,,,,,,,,,
2002,"Capt William G Shoemaker",01630090,6,,,,,,,,,,,,,,,,,,,
2002,"Edward A Sisson",01630095,6,,,,,,,,,,,,,,,,,,,
2002,Tracy,01630100,6,,,,,,,,,,,,,,,,,,,
2002,"Washington Community",01630105,6,,,,,,,,,,,,,,,,,,,
2002,"Welcoming Alternative Sch",01630115,6,,,,,,,,,,,,,,,,,,,
2002,"Fecteau-Leary Middle Sch",01630303,6,,,,,,,,,,,,,,,,,,,
2002,"Thurgood Marshall Mid",01630305,6,,,,,,,,,,,,,,,,,,,
2002,"Welcoming Middle School",01630330,6,,,,,,,,,,,,,,,,,,,
2002,"Breed Middle School",01630405,6,,,,,,,,,,,,,,,,,,,
2002,"Pickering Middle",01630420,6,,,,,,,,,,,,,,,,,,,
2002,"Career Development Center",01630503,6,,0,,4.2,,4.2,,45.8,,0,,29.2,,8.3,,4.2,,4.2,24
2002,"Classical High",01630505,6,,22.4,,22.1,,10,,20.3,,2.4,,17.2,,5.2,,0.3,,0,290
2002,"Lynn English High",01630510,6,,15.1,,19.9,,6.6,,33.9,,0.6,,16.5,,6.8,,0.6,,0,351
2002,"Lynn Alternative HS",01630520,6,,0,,0,,0,,57.1,,0,,42.9,,0,,0,,0,7
2002,"Environmental School",01630530,6,,0,,0,,4.2,,20.8,,0,,25,,0,,8.3,,41.7,24
2002,"Lynn Voc Tech Institute",01630605,6,,4.5,,6.4,,7,,21.7,,0,,41.4,,1.3,,11.5,,6.4,157
2002,Lynnfield,01640000,5,,57.9,,19.3,,1.8,,5.3,,7.9,,2.6,,0,,0,,5.3,114
2002,"Huckleberry Hill",01640010,6,,,,,,,,,,,,,,,,,,,
2002,"Summer Street",01640020,6,,,,,,,,,,,,,,,,,,,
2002,"Lynnfield Middle School",01640405,6,,,,,,,,,,,,,,,,,,,
2002,"Lynnfield High",01640505,6,,57.9,,19.3,,1.8,,5.3,,7.9,,2.6,,0,,0,,5.3,114
2002,Malden,01650000,5,,28,,23.1,,5.3,,17.8,,2.2,,10.6,,2.8,,10.3,,0,321
2002,Beebe,01650003,6,,,,,,,,,,,,,,,,,,,
2002,Ferryway,01650013,6,,,,,,,,,,,,,,,,,,,
2002,Forestdale,01650027,6,,,,,,,,,,,,,,,,,,,
2002,Linden,01650047,6,,,,,,,,,,,,,,,,,,,
2002,"Malden ELC",01650049,6,,,,,,,,,,,,,,,,,,,
2002,Salemwood,01650057,6,,,,,,,,,,,,,,,,,,,
2002,"Malden High",01650505,6,,28,,23.1,,5.3,,17.8,,2.2,,10.6,,2.8,,10.3,,0,321
2002,Mansfield,01670000,5,,38.5,,38.5,,0.5,,11.5,,1,,8,,0.5,,0,,1.5,200
2002,"Roland Green School",01670003,6,,,,,,,,,,,,,,,,,,,
2002,"Everett W Robinson",01670007,6,,,,,,,,,,,,,,,,,,,
2002,"Jordan/Jackson Elementary",01670014,6,,,,,,,,,,,,,,,,,,,
2002,"Harold L Qualters Middle",01670035,6,,,,,,,,,,,,,,,,,,,
2002,"Mansfield High",01670505,6,,38.5,,38.5,,0.5,,11.5,,1,,8,,0.5,,0,,1.5,200
2002,Marblehead,01680000,5,,81.9,,15.1,,0,,0,,0,,1.2,,0,,0,,1.8,166
2002,"Malcolm L Bell",01680005,6,,,,,,,,,,,,,,,,,,,
2002,"L H Coffin",01680010,6,,,,,,,,,,,,,,,,,,,
2002,"Elbridge Gerry",01680015,6,,,,,,,,,,,,,,,,,,,
2002,Glover,01680020,6,,,,,,,,,,,,,,,,,,,
2002,"Dr Samuel C Eveleth",01680025,6,,,,,,,,,,,,,,,,,,,
2002,"Marblehead Middle School",01680305,6,,,,,,,,,,,,,,,,,,,
2002,"Marblehead High",01680505,6,,81.9,,15.1,,0,,0,,0,,1.2,,0,,0,,1.8,166
2002,Marion,01690000,5,,,,,,,,,,,,,,,,,,,
2002,Sippican,01690005,6,,,,,,,,,,,,,,,,,,,
2002,Marlborough,01700000,5,,27.1,,36.2,,11.7,,10.1,,4.8,,5.3,,1.6,,0,,3.2,188
2002,"Early Childhood Center",01700006,6,,,,,,,,,,,,,,,,,,,
2002,"Francis J Kane",01700008,6,,,,,,,,,,,,,,,,,,,
2002,Richer,01700025,6,,,,,,,,,,,,,,,,,,,
2002,"Charles Jaworek School",01700030,6,,,,,,,,,,,,,,,,,,,
2002,"Intermediate Elementary",01700040,6,,,,,,,,,,,,,,,,,,,
2002,"Marlborough Middle",01700305,6,,,,,,,,,,,,,,,,,,,
2002,"Marlborough High",01700505,6,,27.1,,36.2,,11.7,,10.1,,4.8,,5.3,,1.6,,0,,3.2,188
2002,Marshfield,01710000,5,,39.3,,27.9,,4.8,,15.1,,0.7,,11.4,,0,,0.4,,0.4,272
2002,"Eames School",01710005,6,,,,,,,,,,,,,,,,,,,
2002,"South River",01710010,6,,,,,,,,,,,,,,,,,,,
2002,"Daniel Webster",01710015,6,,,,,,,,,,,,,,,,,,,
2002,"Gov Edward Winslow",01710020,6,,,,,,,,,,,,,,,,,,,
2002,"Martinson Elementary",01710025,6,,,,,,,,,,,,,,,,,,,
2002,"Furnace Brook Middle",01710310,6,,,,,,,,,,,,,,,,,,,
2002,"Marshfield High",01710505,6,,39.3,,27.9,,4.8,,15.1,,0.7,,11.4,,0,,0.4,,0.4,272
2002,Mashpee,01720000,5,,0,,0,,0,,0,,0,,0,,0,,0,,100,97
2002,"Kenneth Coombs School",01720005,6,,,,,,,,,,,,,,,,,,,
2002,"Quashnet School",01720035,6,,,,,,,,,,,,,,,,,,,
2002,"Mashpee High",01720505,6,,0,,0,,0,,0,,0,,0,,0,,0,,100,97
2002,Mattapoisett,01730000,5,,,,,,,,,,,,,,,,,,,
2002,Center,01730005,6,,,,,,,,,,,,,,,,,,,
2002,"Old Hammondtown",01730010,6,,,,,,,,,,,,,,,,,,,
2002,Maynard,01740000,5,,26.2,,59.5,,1.2,,2.4,,0,,2.4,,6,,2.4,,0,84
2002,"Green Meadow",01740010,6,,,,,,,,,,,,,,,,,,,
2002,"Fowler School",01740305,6,,,,,,,,,,,,,,,,,,,
2002,"Maynard High",01740505,6,,26.2,,59.5,,1.2,,2.4,,0,,2.4,,6,,2.4,,0,84
2002,Medfield,01750000,5,,60.5,,27.3,,0,,4.7,,0.6,,5.2,,1.2,,0,,0.6,172
2002,"Memorial School",01750003,6,,,,,,,,,,,,,,,,,,,
2002,"Dale Street",01750005,6,,,,,,,,,,,,,,,,,,,
2002,"Ralph Wheelock School",01750007,6,,,,,,,,,,,,,,,,,,,
2002,"Thomas Blake Middle",01750305,6,,,,,,,,,,,,,,,,,,,
2002,"Medfield Senior High",01750505,6,,60.5,,27.3,,0,,4.7,,0.6,,5.2,,1.2,,0,,0.6,172
2002,Medford,01760000,5,,16.4,,33.1,,0.7,,28.1,,0.7,,16,,4.6,,0,,0.4,281
2002,"Lorin L Dame",01760020,6,,,,,,,,,,,,,,,,,,,
2002,"George Davenport",01760025,6,,,,,,,,,,,,,,,,,,,
2002,"Forest Park",01760030,6,,,,,,,,,,,,,,,,,,,
2002,Franklin,01760035,6,,,,,,,,,,,,,,,,,,,
2002,Gleason,01760045,6,,,,,,,,,,,,,,,,,,,
2002,Hervey,01760055,6,,,,,,,,,,,,,,,,,,,
2002,Kennedy/Lincoln,01760062,6,,,,,,,,,,,,,,,,,,,
2002,"John J McGlynn Elementary School",01760068,6,,,,,,,,,,,,,,,,,,,
2002,"Swan Elementary",01760075,6,,,,,,,,,,,,,,,,,,,
2002,"Brooks School",01760130,6,,,,,,,,,,,,,,,,,,,
2002,"Christopher Columbus",01760140,6,,,,,,,,,,,,,,,,,,,
2002,"Milton Fuller Roberts",01760150,6,,,,,,,,,,,,,,,,,,,
2002,"Madeleine Dugger Andrews",01760315,6,,,,,,,,,,,,,,,,,,,
2002,"Medford High",01760505,6,,19.5,,39.8,,0.9,,30.3,,0,,4.8,,4.3,,0,,0.4,231
2002,Curtis-Tufts,01760510,6,,0,,6.3,,0,,25,,0,,68.8,,0,,0,,0,16
2002,"Medford Voc Tech High",01760605,6,,2.9,,0,,0,,14.7,,5.9,,67.6,,8.8,,0,,0,34
2002,Medway,01770000,5,,47.8,,32.1,,1.3,,6.9,,1.9,,7.5,,2.5,,0,,0,159
2002,"Francis J Burke Elem",01770010,6,,,,,,,,,,,,,,,,,,,
2002,"John D Mc Govern Elem",01770013,6,,,,,,,,,,,,,,,,,,,
2002,"Memorial Elementary",01770015,6,,,,,,,,,,,,,,,,,,,
2002,"Medway Middle",01770305,6,,,,,,,,,,,,,,,,,,,
2002,"Medway High",01770505,6,,47.8,,32.1,,1.3,,6.9,,1.9,,7.5,,2.5,,0,,0,159
2002,Melrose,01780000,5,,34.4,,34.4,,4.2,,12.5,,0,,9.9,,1,,0,,3.6,192
2002,"Decius Beebe",01780005,6,,,,,,,,,,,,,,,,,,,
2002,"Herbert Clark Hoover",01780017,6,,,,,,,,,,,,,,,,,,,
2002,Lincoln,01780020,6,,,,,,,,,,,,,,,,,,,
2002,"Horace Mann",01780025,6,,,,,,,,,,,,,,,,,,,
2002,Ripley,01780030,6,,,,,,,,,,,,,,,,,,,
2002,Roosevelt,01780035,6,,,,,,,,,,,,,,,,,,,
2002,Winthrop,01780050,6,,,,,,,,,,,,,,,,,,,
2002,"Melrose Middle",01780305,6,,,,,,,,,,,,,,,,,,,
2002,"Melrose High",01780505,6,,34.4,,34.4,,4.2,,12.5,,0,,9.9,,1,,0,,3.6,192
2002,Methuen,01810000,5,,23.9,,23.6,,1.1,,29.6,,2.8,,17.7,,0.9,,0.3,,0,351
2002,"Pleasant Valley School",01810004,6,,,,,,,,,,,,,,,,,,,
2002,"Marsh Grammar School",01810030,6,,,,,,,,,,,,,,,,,,,
2002,"Comprehensive Grammar School",01810050,6,,,,,,,,,,,,,,,,,,,
2002,"Tenney Grammar School",01810055,6,,,,,,,,,,,,,,,,,,,
2002,"Donald P Timony Grammar",01810060,6,,,,,,,,,,,,,,,,,,,
2002,"Methuen High",01810505,6,,23.9,,23.6,,1.1,,29.6,,2.8,,17.7,,0.9,,0.3,,0,351
2002,Middleborough,01820000,5,,0,,0,,0,,0,,0,,0,,0,,0,,100,178
2002,"Henry B Burkland Intermed",01820008,6,,,,,,,,,,,,,,,,,,,
2002,"Lincoln D Lynch School",01820020,6,,,,,,,,,,,,,,,,,,,
2002,"Mary K. Goode Elementary School",01820025,6,,,,,,,,,,,,,,,,,,,
2002,"School Street Sch",01820035,6,,,,,,,,,,,,,,,,,,,
2002,"John T. Nichols Middle",01820305,6,,,,,,,,,,,,,,,,,,,
2002,"Middleborough High",01820505,6,,0,,0,,0,,0,,0,,0,,0,,0,,100,178
2002,Middleton,01840000,5,,,,,,,,,,,,,,,,,,,
2002,"Fuller Meadow",01840003,6,,,,,,,,,,,,,,,,,,,
2002,Howe-Manning,01840005,6,,,,,,,,,,,,,,,,,,,
2002,Milford,01850000,5,,39.1,,27,,10.9,,7.4,,1.7,,9.1,,0.4,,0,,4.3,230
2002,Memorial,01850010,6,,,,,,,,,,,,,,,,,,,
2002,Brookside,01850065,6,,,,,,,,,,,,,,,,,,,
2002,"Shining Star ECC",01850075,6,,,,,,,,,,,,,,,,,,,
2002,Woodland,01850090,6,,,,,,,,,,,,,,,,,,,
2002,"Stacy Middle",01850305,6,,,,,,,,,,,,,,,,,,,
2002,"Milford Middle East",01850310,6,,,,,,,,,,,,,,,,,,,
2002,"Milford High",01850505,6,,39.1,,27,,10.9,,7.4,,1.7,,9.1,,0.4,,0,,4.3,230
2002,Millbury,01860000,5,,23.5,,25.9,,2.4,,27.1,,2.4,,16.5,,2.4,,0,,0,85
2002,"Elmwood Street",01860017,6,,,,,,,,,,,,,,,,,,,
2002,"Raymond E. Shaw Elementary",01860025,6,,,,,,,,,,,,,,,,,,,
2002,"Millbury Jr/Sr High",01860505,6,,23.5,,25.9,,2.4,,27.1,,2.4,,16.5,,2.4,,0,,0,85
2002,Millis,01870000,5,,50.8,,27.9,,1.6,,4.9,,3.3,,11.5,,0,,0,,0,61
2002,"Clyde F Brown",01870005,6,,,,,,,,,,,,,,,,,,,
2002,"Millis Middle",01870020,6,,,,,,,,,,,,,,,,,,,
2002,"Millis High School",01870505,6,,50.8,,27.9,,1.6,,4.9,,3.3,,11.5,,0,,0,,0,61
2002,Milton,01890000,5,,50.9,,30.9,,2.6,,7,,2.2,,3,,2.2,,0,,1.3,230
2002,Collicot,01890005,6,,,,,,,,,,,,,,,,,,,
2002,"Cunningham School",01890007,6,,,,,,,,,,,,,,,,,,,
2002,Glover,01890010,6,,,,,,,,,,,,,,,,,,,
2002,Tucker,01890020,6,,,,,,,,,,,,,,,,,,,
2002,"Charles S Pierce Middle",01890410,6,,,,,,,,,,,,,,,,,,,
2002,"Milton High",01890505,6,,50.9,,30.9,,2.6,,7,,2.2,,3,,2.2,,0,,1.3,230
2002,Monson,01910000,5,,16.7,,14.1,,1.3,,38.5,,0,,14.1,,3.8,,3.8,,7.7,78
2002,"Hillside Elementary",01910005,6,,,,,,,,,,,,,,,,,,,
2002,"Quarry Hill Comm",01910025,6,,,,,,,,,,,,,,,,,,,
2002,"Granite Valley Middle",01910310,6,,,,,,,,,,,,,,,,,,,
2002,"Monson High School",01910505,6,,16.7,,14.1,,1.3,,38.5,,0,,14.1,,3.8,,3.8,,7.7,78
2002,Nahant,01960000,5,,,,,,,,,,,,,,,,,,,
2002,Johnson,01960010,6,,,,,,,,,,,,,,,,,,,
2002,Nantucket,01970000,5,,48.6,,13.9,,2.8,,2.8,,4.2,,13.9,,2.8,,4.2,,6.9,72
2002,"Nantucket Elementary",01970005,6,,,,,,,,,,,,,,,,,,,
2002,"Cyrus Peirce",01970010,6,,,,,,,,,,,,,,,,,,,
2002,"Nantucket High",01970505,6,,48.6,,13.9,,2.8,,2.8,,4.2,,13.9,,2.8,,4.2,,6.9,72
2002,Natick,01980000,5,,38.3,,27.4,,0.9,,16.1,,2.2,,10.9,,0.9,,0.9,,2.6,230
2002,Bennett-Hemenway,01980005,6,,,,,,,,,,,,,,,,,,,
2002,Brown,01980010,6,,,,,,,,,,,,,,,,,,,
2002,Johnson,01980031,6,,,,,,,,,,,,,,,,,,,
2002,"Lilja Elementary",01980035,6,,,,,,,,,,,,,,,,,,,
2002,Memorial,01980043,6,,,,,,,,,,,,,,,,,,,
2002,"J F Kennedy Middle Sch",01980305,6,,,,,,,,,,,,,,,,,,,
2002,"Wilson Middle",01980310,6,,,,,,,,,,,,,,,,,,,
2002,"Natick High",01980505,6,,38.3,,27.4,,0.9,,16.1,,2.2,,10.9,,0.9,,0.9,,2.6,230
2002,Needham,01990000,5,,56.6,,27.5,,0,,4.9,,1.1,,6.4,,1.5,,0,,1.9,265
2002,Broadmeadow,01990005,6,,,,,,,,,,,,,,,,,,,
2002,"John Eliot",01990020,6,,,,,,,,,,,,,,,,,,,
2002,"Hillside Elementary",01990035,6,,,,,,,,,,,,,,,,,,,
2002,"William Mitchell",01990040,6,,,,,,,,,,,,,,,,,,,
2002,"Newman Elem",01990050,6,,,,,,,,,,,,,,,,,,,
2002,"Pollard Middle",01990405,6,,,,,,,,,,,,,,,,,,,
2002,"Needham High",01990505,6,,56.6,,27.5,,0,,4.9,,1.1,,6.4,,1.5,,0,,1.9,265
2002,"New Bedford",02010000,5,,16.8,,30.7,,1.6,,24.6,,1.4,,17.6,,4,,0.3,,3,626
2002,"Ingraham Pre-School Ctr",02010001,6,,,,,,,,,,,,,,,,,,,
2002,"Charles S Ashley",02010010,6,,,,,,,,,,,,,,,,,,,
2002,"Elizabeth Carter Brooks",02010015,6,,,,,,,,,,,,,,,,,,,
2002,"Elwyn G Campbell",02010020,6,,,,,,,,,,,,,,,,,,,
2002,"James B Congdon",02010040,6,,,,,,,,,,,,,,,,,,,
2002,"Sgt Wm H Carney Acad",02010045,6,,,,,,,,,,,,,,,,,,,
2002,"John B Devalles",02010050,6,,,,,,,,,,,,,,,,,,,
2002,"George H Dunbar",02010060,6,,,,,,,,,,,,,,,,,,,
2002,"Alfred J Gomes",02010063,6,,,,,,,,,,,,,,,,,,,
2002,"John Hannigan",02010070,6,,,,,,,,,,,,,,,,,,,
2002,"Ellen R Hathaway",02010075,6,,,,,,,,,,,,,,,,,,,
2002,Hayden/McFadden,02010078,6,,,,,,,,,,,,,,,,,,,
2002,"Horatio A Kempton",02010085,6,,,,,,,,,,,,,,,,,,,
2002,"Abraham Lincoln",02010095,6,,,,,,,,,,,,,,,,,,,
2002,"Mt Pleasant",02010105,6,,,,,,,,,,,,,,,,,,,
2002,"Sarah D Ottiwell",02010110,6,,,,,,,,,,,,,,,,,,,
2002,"John Avery Parker",02010115,6,,,,,,,,,,,,,,,,,,,
2002,"Phillips Avenue",02010120,6,,,,,,,,,,,,,,,,,,,
2002,"Casmir Pulaski",02010123,6,,,,,,,,,,,,,,,,,,,
2002,"Thomas R Rodman",02010125,6,,,,,,,,,,,,,,,,,,,
2002,"Jireh Swift",02010130,6,,,,,,,,,,,,,,,,,,,
2002,"William H Taylor",02010135,6,,,,,,,,,,,,,,,,,,,
2002,"Betsey B Winslow",02010140,6,,,,,,,,,,,,,,,,,,,
2002,"Keith Middle School",02010405,6,,,,,,,,,,,,,,,,,,,
2002,"Normandin Middle School",02010410,6,,,,,,,,,,,,,,,,,,,
2002,"Roosevelt Middle School",02010415,6,,,,,,,,,,,,,,,,,,,
2002,"New Bedford High",02010505,6,,16.8,,30.7,,1.6,,24.6,,1.4,,17.6,,4,,0.3,,3,626
2002,"West Side Jr-Sr Hs",02010510,6,,,,,,,,,,,,,,,,,,,
2002,Newburyport,02040000,5,,33.6,,35.8,,2.2,,12.7,,0,,8.2,,4.5,,1.5,,1.5,134
2002,"Francis T Bresnahan Elem",02040005,6,,,,,,,,,,,,,,,,,,,
2002,"George W Brown",02040010,6,,,,,,,,,,,,,,,,,,,
2002,Kelley,02040020,6,,,,,,,,,,,,,,,,,,,
2002,"Rupert A Nock Middle",02040305,6,,,,,,,,,,,,,,,,,,,
2002,"Newburyport High",02040505,6,,33.6,,35.8,,2.2,,12.7,,0,,8.2,,4.5,,1.5,,1.5,134
2002,Newton,02070000,5,,60.9,,21.5,,1.3,,3.2,,0.4,,0.1,,0,,1.9,,10.7,845
2002,"A E Angier",02070005,6,,,,,,,,,,,,,,,,,,,
2002,Bowen,02070015,6,,,,,,,,,,,,,,,,,,,
2002,"C C Burr",02070020,6,,,,,,,,,,,,,,,,,,,
2002,Cabot,02070025,6,,,,,,,,,,,,,,,,,,,
2002,Countryside,02070040,6,,,,,,,,,,,,,,,,,,,
2002,Franklin,02070055,6,,,,,,,,,,,,,,,,,,,
2002,Lincoln-Eliot,02070070,6,,,,,,,,,,,,,,,,,,,
2002,"Horace Mann",02070075,6,,,,,,,,,,,,,,,,,,,
2002,Mason-Rice,02070080,6,,,,,,,,,,,,,,,,,,,
2002,Peirce,02070100,6,,,,,,,,,,,,,,,,,,,
2002,"Memorial Spaulding",02070105,6,,,,,,,,,,,,,,,,,,,
2002,"Newton Early Childhood Center",02070108,6,,,,,,,,,,,,,,,,,,,
2002,Underwood,02070115,6,,,,,,,,,,,,,,,,,,,
2002,"John Ward",02070120,6,,,,,,,,,,,,,,,,,,,
2002,Williams,02070125,6,,,,,,,,,,,,,,,,,,,
2002,Zervas,02070130,6,,,,,,,,,,,,,,,,,,,
2002,"Bigelow Middle",02070305,6,,,,,,,,,,,,,,,,,,,
2002,"Charles E Brown Middle",02070310,6,,,,,,,,,,,,,,,,,,,
2002,"F A Day Middle",02070315,6,,,,,,,,,,,,,,,,,,,
2002,"Oak Hill Middle",02070320,6,,,,,,,,,,,,,,,,,,,
2002,"Newton North High",02070505,6,,58.1,,20.2,,1.7,,3.8,,0,,0,,0,,2.3,,13.8,520
