FY_CODE	ORG_CODE	SPA_GENR_EDU_CNT	SPA_SPED_CNT	SPA_CAREER_VOC_CNT	SPA_ENG_LNR_CNT	SPA_TOTAL	SPA_GENR_EDU_PCT	SPA_SPED_PCT	SPA_CAREER_VOC_PCT	SPA_ENG_LNR_PCT	SPA_TOTAL_PCT
2010	04410505	60.2	8.9	0	1	70.1	85.9	12.7	0	1.4	100
2010	04440000	36.8	4	0	0	40.8	90.2	9.8	0	0	100
2010	04440205	36.8	4	0	0	40.8	90.2	9.8	0	0	100
2010	04450000	92.6	7	2	0	101.6	91.1	6.9	2	0	100
2010	04450105	92.6	7	2	0	101.6	91.1	6.9	2	0	100
2010	04460000	66.4	10	0	1	77.4	85.8	12.9	0	1.3	100
2010	04460550	66.4	10	0	1	77.4	85.8	12.9	0	1.3	100
2010	04470000	25.2	5.5	0	0	30.7	82.1	17.9	0	0	100
2010	04470205	25.2	5.5	0	0	30.7	82.1	17.9	0	0	100
2010	04490000	35.2	3.8	0	0	39	90.2	9.8	0	0	100
2010	04490305	35.2	3.8	0	0	39	90.2	9.8	0	0	100
2010	04500000	11.7	2	0	0	13.7	85.4	14.6	0	0	100
2010	04500105	11.7	2	0	0	13.7	85.4	14.6	0	0	100
2010	04510000	8.5	0	0	0	8.5	100	0	0	0	100
2010	04510550	8.5	0	0	0	8.5	100	0	0	0	100
2010	04520000	17.4	.9	.6	0	18.9	92.1	4.8	3.2	0	100
2010	04520505	17.4	.9	.6	0	18.9	92.1	4.8	3.2	0	100
2010	04530000	39	6	0	0	45	86.7	13.3	0	0	100
2010	04530005	39	6	0	0	45	86.7	13.3	0	0	100
2010	04540000	47	3	0	1	51	92.2	5.9	0	2	100
2010	04540205	47	3	0	1	51	92.2	5.9	0	2	100
2010	04550000	17	6.7	0	.1	23.7	71.4	28	0	.5	100
2010	04550050	17	6.7	0	.1	23.7	71.4	28	0	.5	100
2010	04560000	66	8	0	5	79	83.5	10.1	0	6.3	100
2010	04560050	66	8	0	5	79	83.5	10.1	0	6.3	100
2010	04580000	9	.6	0	0	9.6	93.8	6.3	0	0	100
2010	04580505	9	.6	0	0	9.6	93.8	6.3	0	0	100
2010	04640000	15	5.5	0	0	20.5	73.2	26.8	0	0	100
2010	04640305	15	5.5	0	0	20.5	73.2	26.8	0	0	100
2010	04660000	18.8	0	0	0	18.8	100	0	0	0	100
2010	04660550	18.8	0	0	0	18.8	100	0	0	0	100
2010	04680000	6.9	0	0	0	6.9	100	0	0	0	100
2010	04680505	6.9	0	0	0	6.9	100	0	0	0	100
2010	04690000	21.2	2	0	0	23.2	91.4	8.6	0	0	100
2010	04690505	21.2	2	0	0	23.2	91.4	8.6	0	0	100
2010	04700000	87	7	1	0	95	91.6	7.4	1.1	0	100
2010	04700105	87	7	1	0	95	91.6	7.4	1.1	0	100
2010	04710000	40.2	2.7	0	0	42.9	93.6	6.4	0	0	100
2010	04710405	40.2	2.7	0	0	42.9	93.6	6.4	0	0	100
2010	04740000	27.8	6.3	0	0	34.1	81.5	18.5	0	0	100
2010	04740505	27.8	6.3	0	0	34.1	81.5	18.5	0	0	100
2010	04750000	2.2	0	0	0	2.2	100	0	0	0	100
2010	04750505	2.2	0	0	0	2.2	100	0	0	0	100
2010	04770000	30.8	6	0	2	38.8	79.4	15.5	0	5.2	100
2010	04770010	30.8	6	0	2	38.8	79.4	15.5	0	5.2	100
2010	04780000	42.4	2.6	0	0	45	94.2	5.8	0	0	100
2010	04780505	42.4	2.6	0	0	45	94.2	5.8	0	0	100
2010	04790000	32.9	3	0	0	35.9	91.6	8.4	0	0	100
2010	04790505	32.9	3	0	0	35.9	91.6	8.4	0	0	100
2010	04810000	73.6	19.4	0	2	95	77.5	20.4	0	2.1	100
2010	04810550	73.6	19.4	0	2	95	77.5	20.4	0	2.1	100
2010	04820000	18	3	0	0	21	85.7	14.3	0	0	100
2010	04820050	18	3	0	0	21	85.7	14.3	0	0	100
2010	04830000	21.4	3	0	0	24.4	87.7	12.3	0	0	100
2010	04830305	21.4	3	0	0	24.4	87.7	12.3	0	0	100
2010	04840000	24.5	1.8	0	0	26.3	93.3	6.7	0	0	100
2010	04840505	24.5	1.8	0	0	26.3	93.3	6.7	0	0	100
2010	04850000	27.5	7	2.2	0	36.7	74.9	19.1	6	0	100
2010	04850485	27.5	7	2.2	0	36.7	74.9	19.1	6	0	100
2010	04860000	33	7	0	1.5	41.5	79.5	16.9	0	3.6	100
2010	04860105	33	7	0	1.5	41.5	79.5	16.9	0	3.6	100
2010	04870000	80.8	0	0	0	80.8	100	0	0	0	100
2010	04870550	80.8	0	0	0	80.8	100	0	0	0	100
2010	04880000	35.1	5.2	0	.5	40.8	86.1	12.6	0	1.3	100
2010	04880550	35.1	5.2	0	.5	40.8	86.1	12.6	0	1.3	100
2010	04890000	40.2	0	0	0	40.2	100	0	0	0	100
2010	04890505	40.2	0	0	0	40.2	100	0	0	0	100
2010	04910000	51.2	5	0	0	56.2	91.1	8.9	0	0	100
2010	04910550	51.2	5	0	0	56.2	91.1	8.9	0	0	100
2010	04920000	30.5	1	0	.3	31.8	96	3.1	0	.9	100
2010	04920005	30.5	1	0	.3	31.8	96	3.1	0	.9	100
2010	04930000	18.6	1.9	0	.9	21.4	87.1	8.7	0	4.2	100
2010	04930505	18.6	1.9	0	.9	21.4	87.1	8.7	0	4.2	100
2010	04940000	18.2	2	0	1	21.2	85.8	9.4	0	4.7	100
2010	04940205	18.2	2	0	1	21.2	85.8	9.4	0	4.7	100
2010	04960000	27.5	1	0	0	28.5	96.5	3.5	0	0	100
2010	04960305	27.5	1	0	0	28.5	96.5	3.5	0	0	100
2010	04970000	20.5	0	0	0	20.5	100	0	0	0	100
2010	04970205	20.5	0	0	0	20.5	100	0	0	0	100
2010	04990000	14.5	0	0	0	14.5	100	0	0	0	100
2010	04990305	14.5	0	0	0	14.5	100	0	0	0	100
2010	06000000	159.1	16.8	0	1	176.9	89.9	9.5	0	.6	100
2010	06000405	53	7	0	.4	60.4	87.7	11.6	0	.7	100
2010	06000505	106.1	9.8	0	.6	116.5	91.1	8.4	0	.5	100
2010	06030000	95.2	7.9	.4	0	103.5	92	7.6	.4	0	100
2010	06030004	16.5	1	0	0	17.5	94.3	5.7	0	0	100
2010	06030020	36.5	3	0	0	39.5	92.4	7.6	0	0	100
2010	06030505	42.2	3.9	.4	0	46.5	90.8	8.4	.9	0	100
2010	06050000	105	24	1.7	3.1	133.8	78.5	17.9	1.3	2.3	100
2010	06050405	32.9	12.6	0	1.6	47.1	69.8	26.8	0	3.4	100
2010	06050505	72.1	11.3	1.7	1.5	86.6	83.3	13.1	2	1.7	100
2010	06100000	128.4	19.9	0	.3	148.5	86.5	13.4	0	.2	100
2010	06100005	19.1	3	0	0	22.1	86.4	13.6	0	0	100
2010	06100010	11.4	1	0	0	12.4	91.9	8.1	0	0	100
2010	06100025	25	5.6	0	0	30.6	81.7	18.3	0	0	100
2010	06100305	32.5	4.8	0	0	37.3	87.1	12.9	0	0	100
2010	06100505	40.4	5.5	0	.3	46.1	87.6	11.8	0	.5	100
2010	06150000	109.6	19	0	1	129.6	84.6	14.7	0	.8	100
2010	06150005	0	1	0	1	2	0	50	0	50	100
2010	06150016	13.6	2	0	0	15.6	87.1	12.9	0	0	100
2010	06150020	10.3	5	0	0	15.3	67.3	32.7	0	0	100
2010	06150025	11.3	.5	0	0	11.8	95.8	4.2	0	0	100
2010	06150050	9.7	1	0	0	10.7	90.7	9.3	0	0	100
2010	06150305	28.8	6.5	0	0	35.3	81.6	18.4	0	0	100
2010	06150505	36	3	0	0	39	92.3	7.7	0	0	100
2010	06180000	103.6	15.2	5	1.5	125.3	82.7	12.1	4	1.2	100
2010	06180035	28.8	4	0	.5	33.3	86.5	12	0	1.5	100
2010	06180310	32.4	4.2	0	.2	36.8	88	11.4	0	.5	100
2010	06180505	42.5	7	5	.8	55.3	76.8	12.7	9	1.4	100
2010	06200000	32.8	3	0	1	36.8	89.1	8.2	0	2.7	100
2010	06200505	32.8	3	0	1	36.8	89.1	8.2	0	2.7	100
2010	06220000	125.3	15.6	0	.6	141.5	88.6	11	0	.4	100
2010	06220008	27.5	2	0	.2	29.7	92.6	6.7	0	.7	100
2010	06220010	20	5	0	0	25	80	20	0	0	100
2010	06220015	12.5	3	0	.1	15.6	80.2	19.2	0	.6	100
2010	06220405	30.1	2.1	0	.2	32.4	92.9	6.4	0	.6	100
2010	06220505	35.2	3.5	0	.1	38.8	90.7	9	0	.3	100
2010	06250000	243.3	47.7	0	0	291	83.6	16.4	0	0	100
2010	06250002	41.3	13	0	0	54.3	76.1	23.9	0	0	100
2010	06250020	14.4	2	0	0	16.4	87.8	12.2	0	0	100
2010	06250050	22.1	4	0	0	26.1	84.7	15.3	0	0	100
2010	06250300	37.5	7.3	0	0	44.7	83.8	16.2	0	0	100
2010	06250315	31.6	6	0	0	37.6	84	16	0	0	100
2010	06250320	25.4	5	0	0	30.4	83.6	16.4	0	0	100
2010	06250505	71	10.5	0	0	81.5	87.1	12.9	0	0	100
2010	06320000	13.8	1	0	0	14.8	93.2	6.8	0	0	100
2010	06320025	13.8	1	0	0	14.8	93.2	6.8	0	0	100
2010	06350000	130.6	11	3.1	.5	145.2	90	7.5	2.1	.3	100
2010	06350005	8.4	1	0	0	9.4	89.4	10.6	0	0	100
2010	06350010	8.5	1	0	0	9.5	89.5	10.5	0	0	100
2010	06350025	29.8	3	0	0	32.8	90.9	9.1	0	0	100
2010	06350035	14	1	0	0	15	93.3	6.7	0	0	100
2010	06350305	30.5	2.5	1	.5	34.5	88.5	7.1	2.9	1.4	100
2010	06350505	39.4	2.5	2.1	0	44	89.5	5.7	4.8	0	100
2010	06400000	86.6	3.2	0	0	89.8	96.4	3.6	0	0	100
2010	06400505	86.6	3.2	0	0	89.8	96.4	3.6	0	0	100
2010	06450000	242.3	35.1	0	1	278.4	87	12.6	0	.4	100
2010	06450005	29	7.6	0	0	36.6	79.2	20.8	0	0	100
2010	06450015	21.6	5.2	0	0	26.8	80.6	19.4	0	0	100
2010	06450020	20.5	2.6	0	0	23.1	88.7	11.3	0	0	100
2010	06450025	30.1	4.5	0	0	34.6	87	13	0	0	100
2010	06450305	37.8	7	0	0	44.8	84.4	15.6	0	0	100
2010	06450310	35.9	6	0	0	41.9	85.7	14.3	0	0	100
2010	06450505	67.5	2.2	0	1	70.7	95.4	3.1	0	1.4	100
2010	06500000	192.3	17	8.9	1	219.2	87.7	7.8	4	.5	100
2010	06500005	31.8	0	0	.2	32	99.4	0	0	.6	100
2010	06500010	42	0	0	.2	42.2	99.5	0	0	.5	100
2010	06500305	25.1	4	0	.2	29.3	85.7	13.7	0	.7	100
2010	06500310	35.6	6	.8	.2	42.5	83.7	14.1	1.8	.5	100
2010	06500505	57.9	7	8.1	.2	73.2	79	9.6	11.1	.3	100
2010	06550000	91.4	7.5	0	0	99	92.4	7.6	0	0	100
2010	06550405	41.7	3.5	0	0	45.2	92.3	7.7	0	0	100
2010	06550505	49.7	4	0	0	53.7	92.5	7.5	0	0	100
2010	06580000	252	28.5	3.3	.4	284.2	88.7	10	1.2	.2	100
2010	06580005	23	1	0	0	24	95.8	4.2	0	0	100
2010	06580010	17	3	0	0	20	85	15	0	0	100
2010	06580020	27	5.5	0	0	32.5	83.1	16.9	0	0	100
2010	06580030	30	5	0	0	35	85.7	14.3	0	0	100
2010	06580305	39.8	3.6	0	0	43.4	91.7	8.3	0	0	100
2010	06580310	46.2	4.1	0	0	50.4	91.8	8.2	0	0	100
2010	06580505	69	6.3	3.3	.4	79	87.4	7.9	4.2	.5	100
2010	06600000	104.9	16.9	0	0	121.8	86.2	13.8	0	0	100
2010	06600305	34	9	0	0	43	79.1	20.9	0	0	100
2010	06600505	70.9	7.9	0	0	78.8	90	10	0	0	100
2010	06620000	14.5	2	0	0	16.5	87.9	12.1	0	0	100
2010	06620020	14.5	2	0	0	16.5	87.9	12.1	0	0	100
2010	06650000	111.8	26.7	0	0	138.4	80.7	19.3	0	0	100
2010	06650015	13.5	6	0	0	19.5	69.2	30.8	0	0	100
2010	06650305	47	12.5	0	0	59.4	79	21	0	0	100
2010	06650505	51.3	8.2	0	0	59.5	86.2	13.8	0	0	100
2010	06700000	46.5	12.8	.7	1.2	61.2	76	21	1.1	1.9	100
2010	06700505	46.5	12.8	.7	1.2	61.2	76	21	1.1	1.9	100
2010	06720000	74.7	10.6	1.4	1	87.7	85.2	12	1.6	1.1	100
2010	06720033	3.7	.5	0	0	4.2	88	12	0	0	100
2010	06720059	4.7	0	0	0	4.7	100	0	0	0	100
2010	06720143	11.7	2.5	0	.3	14.5	80.6	17.3	0	2.1	100
2010	06720256	7.4	.5	0	.7	8.6	86.5	5.8	0	7.6	100
2010	06720349	4.7	.5	0	0	5.2	90.3	9.7	0	0	100
2010	06720405	10.3	3	0	0	13.3	77.5	22.5	0	0	100
2010	06720410	11.5	2.5	0	.1	14.1	81.9	17.7	0	.4	100
2010	06720505	20.9	1.1	1.4	0	23.4	89.3	4.5	6.2	0	100
2010	06730000	146.3	23.2	0	0	169.6	86.3	13.7	0	0	100
2010	06730001	2.5	1	0	0	3.5	71.4	28.6	0	0	100
2010	06730005	18.9	4	0	0	22.9	82.5	17.5	0	0	100
2010	06730010	26.9	5	0	0	31.9	84.3	15.7	0	0	100
2010	06730305	47.8	8.4	0	0	56.2	85	15	0	0	100
2010	06730505	50.3	4.8	0	0	55.2	91.3	8.7	0	0	100
2010	06740000	76.7	15.5	0	2.4	94.6	81.1	16.4	0	2.5	100
2010	06740005	8.4	1	0	.2	9.6	87.2	10.4	0	2.4	100
2010	06740015	7.5	.5	0	.2	8.2	92	6.1	0	1.8	100
2010	06740050	19.6	4	0	1	24.6	79.7	16.3	0	4.1	100
2010	06740310	15.4	5	0	.4	20.8	74	24	0	1.9	100
2010	06740505	25.8	5	0	.6	31.4	82.2	15.9	0	1.9	100
2010	06750000	133.1	30.5	0	0	163.6	81.4	18.6	0	0	100
2010	06750007	13	4.8	0	0	17.8	73.1	26.9	0	0	100
2010	06750010	17.7	4.7	0	0	22.4	79	21	0	0	100
2010	06750015	16.5	7	0	0	23.5	70.2	29.8	0	0	100
2010	06750310	33.2	6	0	0	39.2	84.7	15.3	0	0	100
2010	06750505	52.8	8	0	0	60.8	86.8	13.2	0	0	100
2010	06800000	211	29.1	3.7	.5	244.2	86.4	11.9	1.5	.2	100
2010	06800005	20.6	5.5	0	.1	26.2	78.6	21	0	.4	100
2010	06800015	18.2	3	0	0	21.2	85.8	14.2	0	0	100
2010	06800025	21.5	1	0	.1	22.6	95.1	4.4	0	.4	100
2010	06800030	18.4	3	0	0	21.4	86	14	0	0	100
2010	06800050	18.1	3	0	.1	21.2	85.4	14.1	0	.5	100
2010	06800305	18.6	3.5	0	.1	22.2	83.8	15.8	0	.5	100
2010	06800310	24.1	3.4	0	0	27.5	87.6	12.4	0	0	100
2010	06800505	71.6	6.7	3.7	.1	82	87.3	8.1	4.5	.1	100
2010	06830000	56.7	8.6	0	1	66.3	85.6	12.9	0	1.5	100
2010	06830505	56.7	8.6	0	1	66.3	85.6	12.9	0	1.5	100
2010	06850000	10.5	2.1	0	0	12.5	83.6	16.4	0	0	100
2010	06850005	10.5	2.1	0	0	12.5	83.6	16.4	0	0	100
2010	06900000	105.1	12.9	0	0	118	89.1	10.9	0	0	100
2010	06900505	66.1	9.9	0	0	76	87	13	0	0	100
2010	06900510	39	3	0	0	42	92.9	7.1	0	0	100
2010	06950000	109.2	15	0	.5	124.8	87.6	12	0	.4	100
2010	06950505	109.2	15	0	.5	124.8	87.6	12	0	.4	100
2010	06980000	99.3	5.5	0	0	104.8	94.8	5.2	0	0	100
2010	06980010	25.9	3	0	0	28.9	89.6	10.4	0	0	100
2010	06980020	18.4	2.5	0	0	20.9	88	12	0	0	100
2010	06980030	19.1	0	0	0	19.1	100	0	0	0	100
2010	06980510	35.9	0	0	0	35.9	100	0	0	0	100
2010	07000000	59.3	8.2	5	1.1	73.5	80.6	11.2	6.8	1.4	100
2010	07000505	59.3	8.2	5	1.1	73.5	80.6	11.2	6.8	1.4	100
2010	07050000	119.3	15.1	0	0	134.4	88.7	11.3	0	0	100
2010	07050405	39.5	7.1	0	0	46.6	84.8	15.2	0	0	100
2010	07050505	79.8	8	0	0	87.8	90.8	9.2	0	0	100
2010	07100000	160.5	23.8	0	0	184.3	87.1	12.9	0	0	100
2010	07100001	30	3	0	0	33	90.9	9.1	0	0	100
2010	07100015	51.5	9	0	0	60.5	85.1	14.9	0	0	100
2010	07100179	26.5	4	0	0	30.5	86.9	13.1	0	0	100
2010	07100510	52.5	7.8	0	0	60.3	87.1	12.9	0	0	100
2010	07150000	45.2	4.6	0	0	49.8	90.8	9.2	0	0	100
2010	07150505	45.2	4.6	0	0	49.8	90.8	9.2	0	0	100
2010	07170000	89.8	13.7	1	.3	104.9	85.7	13.1	1	.3	100
2010	07170005	16.4	2.7	0	0	19.1	85.9	14.1	0	0	100
2010	07170010	11.6	1.5	0	0	13.1	88.6	11.4	0	0	100
2010	07170015	7.7	2	0	0	9.7	79.4	20.6	0	0	100
2010	07170020	12.6	1	0	0	13.6	92.6	7.4	0	0	100
2010	07170505	41.5	6.5	1	.3	49.3	84.1	13.2	2	.7	100
2010	07200000	92.7	15.8	2.4	0	110.9	83.6	14.3	2.2	0	100
2010	07200003	7.5	2	0	0	9.5	79	21	0	0	100
2010	07200005	9.7	2	0	0	11.7	82.9	17.1	0	0	100
2010	07200010	6.9	1	0	0	7.9	87.3	12.7	0	0	100
2010	07200020	7.6	1	0	0	8.6	88.4	11.6	0	0	100
2010	07200305	28	7	1	0	36	77.8	19.4	2.8	0	100
2010	07200505	32.9	2.8	1.4	0	37.1	88.7	7.5	3.8	0	100
2010	07250000	212.5	25.6	2.8	.5	241.4	88	10.6	1.2	.2	100
2010	07250010	32.4	5.7	0	.1	38.3	84.7	14.9	0	.4	100
2010	07250015	17.9	2	0	.1	20.1	89.3	10	0	.7	100
2010	07250020	17.8	2	.2	.1	20.1	88.4	9.9	1	.7	100
2010	07250025	50	5	.8	.1	55.8	89.4	9	1.4	.2	100
2010	07250305	16	3	1.3	0	20.2	78.8	14.8	6.4	0	100
2010	07250310	17.3	2	.5	0	19.8	87.4	10.1	2.5	0	100
2010	07250505	61.1	5.9	0	0	67	91.2	8.8	0	0	100
2010	07280000	9.8	2.5	0	0	12.3	79.6	20.4	0	0	100
2010	07280015	9.8	2.5	0	0	12.3	79.6	20.4	0	0	100
2010	07300000	88.5	7.1	4.9	1	101.4	87.2	7	4.8	1	100
2010	07300505	88.5	7.1	4.9	1	101.4	87.2	7	4.8	1	100
2010	07350000	233	38.5	.2	0	271.7	85.7	14.2	.1	0	100
2010	07350002	1	6	0	0	7	14.3	85.7	0	0	100
2010	07350005	28.5	6	0	0	34.5	82.6	17.4	0	0	100
2010	07350010	13.5	1.4	0	0	14.9	90.6	9.4	0	0	100
2010	07350030	39.5	5.2	0	0	44.8	88.3	11.7	0	0	100
2010	07350035	38.9	9.6	0	0	48.5	80.2	19.8	0	0	100
2010	07350310	40.7	6.8	0	0	47.5	85.7	14.3	0	0	100
2010	07350505	71	3.5	.2	0	74.7	95	4.7	.3	0	100
2010	07400000	74.8	8	1	0	83.8	89.3	9.5	1.2	0	100
2010	07400405	29.8	2	0	0	31.8	93.7	6.3	0	0	100
2010	07400505	45	6	1	0	52	86.5	11.5	1.9	0	100
2010	07450000	185.9	39.9	0	0	225.8	82.3	17.7	0	0	100
2010	07450005	34.8	8.3	0	0	43.1	80.7	19.3	0	0	100
2010	07450010	20.4	6	0	0	26.4	77.2	22.8	0	0	100
2010	07450015	28.8	5.4	0	0	34.2	84.2	15.8	0	0	100
2010	07450020	15.3	4.7	0	0	20	76.5	23.5	0	0	100
2010	07450405	33.3	8.5	0	0	41.8	79.6	20.4	0	0	100
2010	07450505	53.4	7	0	0	60.4	88.4	11.6	0	0	100
2010	07500000	80.4	12	0	0	92.4	87	13	0	0	100
2010	07500006	13	3	0	0	16	81.3	18.7	0	0	100
2010	07500007	4.7	1	0	0	5.7	82.5	17.5	0	0	100
2010	07500008	18	3	0	0	21	85.7	14.3	0	0	100
2010	07500009	4.6	1	0	0	5.6	82.1	17.9	0	0	100
2010	07500505	40.1	4	0	0	44.1	90.9	9.1	0	0	100
2010	07530000	183.5	20	.9	0	204.3	89.8	9.8	.4	0	100
2010	07530005	17.5	1	0	0	18.5	94.6	5.4	0	0	100
2010	07530010	24.8	2	0	0	26.8	92.5	7.5	0	0	100
2010	07530020	6	1	0	0	7	85.7	14.3	0	0	100
2010	07530025	12.5	5	0	0	17.5	71.4	28.6	0	0	100
2010	07530030	29.9	4	0	0	33.9	88.2	11.8	0	0	100
2010	07530405	33.6	3	0	0	36.6	91.8	8.2	0	0	100
2010	07530505	59.2	4	.9	0	64	92.4	6.2	1.4	0	100
2010	07550000	58.1	5.3	0	0	63.3	91.7	8.3	0	0	100
2010	07550505	58.1	5.3	0	0	63.3	91.7	8.3	0	0	100
2010	07600000	117.7	9.7	11	0	138.4	85	7	7.9	0	100
2010	07600405	44.5	3.4	0	0	47.9	92.9	7.1	0	0	100
2010	07600505	73.1	6.3	11	0	90.5	80.9	7	12.2	0	100
2010	07650000	69.2	11.7	1.1	.6	82.6	83.8	14.2	1.3	.7	100
2010	07650015	1.2	0	0	0	1.2	100	0	0	0	100
2010	07650018	6	1	0	0	7	85.8	14.2	0	0	100
2010	07650030	1.2	0	0	0	1.2	100	0	0	0	100
2010	07650035	30.3	7	0	.6	37.8	80	18.5	0	1.5	100
2010	07650505	30.5	3.7	1.1	0	35.3	86.4	10.5	3.1	0	100
2010	07660000	115.1	17.5	2	1.6	136.2	84.5	12.8	1.5	1.2	100
2010	07660010	37	7	0	.9	44.9	82.4	15.6	0	2.1	100
2010	07660305	37.1	5.4	0	.3	42.8	86.7	12.5	0	.8	100
2010	07660505	41	5.2	2	.3	48.5	84.6	10.6	4.1	.7	100
2010	07670000	113.5	21	2.4	0	136.9	82.9	15.3	1.8	0	100
2010	07670005	8.8	0	0	0	8.8	100	0	0	0	100
2010	07670008	13.5	3	0	0	16.5	81.8	18.2	0	0	100
2010	07670010	20.3	4	0	0	24.3	83.5	16.5	0	0	100
2010	07670040	18.1	6	0	0	24.1	75.1	24.9	0	0	100
2010	07670415	20.3	3	1	0	24.3	83.5	12.4	4.1	0	100
2010	07670505	32.6	5	1.4	0	39	83.6	12.8	3.6	0	100
2010	07700000	116.3	14.4	14.5	0	145.2	80.1	9.9	10	0	100
2010	07700405	43.4	6.8	0	0	50.2	86.4	13.6	0	0	100
2010	07700505	70	7.6	2	0	79.6	87.9	9.5	2.5	0	100
2010	07700605	3	0	12.5	0	15.5	19.4	0	80.6	0	100
2010	07730000	189.4	27.5	0	1	217.9	86.9	12.6	0	.5	100
2010	07730015	40.5	6	0	.2	46.7	86.7	12.9	0	.4	100
2010	07730020	36.8	6	0	.2	43	85.6	14	0	.5	100
2010	07730025	32.3	4	0	.2	36.5	88.5	11	0	.5	100
2010	07730405	24.8	5.5	0	.2	30.5	81.3	18	0	.7	100
2010	07730505	55	6	0	.2	61.2	89.9	9.8	0	.3	100
2010	07740000	32.2	8	0	.3	40.4	79.6	19.7	0	.7	100
2010	07740010	3.9	.9	0	.3	5.1	75.6	18.5	0	5.9	100
2010	07740020	28.3	7	0	0	35.3	80.2	19.8	0	0	100
2010	07750000	393.4	53.5	12.2	0	459.1	85.7	11.7	2.7	0	100
2010	07750018	25	2	0	0	27	92.6	7.4	0	0	100
2010	07750020	23.5	8	0	0	31.5	74.6	25.4	0	0	100
2010	07750027	25.5	3	0	0	28.5	89.5	10.5	0	0	100
2010	07750032	25	2	0	0	27	92.6	7.4	0	0	100
2010	07750035	20	4	0	0	24	83.4	16.6	0	0	100
2010	07750040	28.5	3	1	0	32.5	87.7	9.2	3.1	0	100
2010	07750045	21.8	4	0	0	25.8	84.5	15.5	0	0	100
2010	07750060	25.2	3	0	0	28.2	89.4	10.6	0	0	100
2010	07750305	37.4	3	1	0	41.4	90.3	7.2	2.4	0	100
2010	07750310	21.6	3	1	0	25.6	84.5	11.6	3.9	0	100
2010	07750315	22.8	3.1	.7	0	26.6	85.6	11.7	2.7	0	100
2010	07750505	116.9	15.4	8.5	0	140.8	83	10.9	6	0	100
2010	07780000	91.1	0	.3	0	91.5	99.7	0	.3	0	100
2010	07780005	27	0	0	0	27	100	0	0	0	100
2010	07780010	20.3	0	0	0	20.3	100	0	0	0	100
2010	07780505	43.9	0	.3	0	44.2	99.3	0	.7	0	100
2010	07800000	240.9	21.4	0	0	262.3	91.9	8.1	0	0	100
2010	07800010	28.9	3	0	0	31.9	90.6	9.4	0	0	100
2010	07800025	22.2	3.5	0	0	25.7	86.4	13.6	0	0	100
2010	07800030	27.8	4	0	0	31.8	87.4	12.6	0	0	100
2010	07800035	25.1	3	0	0	28.1	89.3	10.7	0	0	100
2010	07800310	36	2	0	0	38	94.7	5.3	0	0	100
2010	07800315	27.9	4.9	0	0	32.8	85.1	14.9	0	0	100
2010	07800505	73	1	0	0	74	98.7	1.3	0	0	100
2010	08010000	45.2	7.6	48.3	1.4	102.5	44.1	7.4	47.1	1.4	100
2010	08010605	45.2	7.6	48.3	1.4	102.5	44.1	7.4	47.1	1.4	100
2010	08050000	44.4	4.9	42.1	0	91.4	48.6	5.4	46	0	100
2010	08050605	44.4	4.9	42.1	0	91.4	48.6	5.4	46	0	100
2010	08060000	33.6	7.8	36.8	0	78.2	43	9.9	47.1	0	100
2010	08060605	33.6	7.8	36.8	0	78.2	43	9.9	47.1	0	100
2010	08100000	42	8	41	0	91	46.2	8.8	45.1	0	100
2010	08100605	42	8	41	0	91	46.2	8.8	45.1	0	100
2010	08150000	26.1	5.8	35.6	.3	67.7	38.5	8.5	52.6	.4	100
2010	08150605	26.1	5.8	35.6	.3	67.7	38.5	8.5	52.6	.4	100
2010	08180000	26.6	3.4	26.1	0	56.1	47.4	6.1	46.5	0	100
2010	08180605	26.6	3.4	26.1	0	56.1	47.4	6.1	46.5	0	100
2010	08210000	50.6	8	65.3	0	124	40.8	6.5	52.7	0	100
2010	08210605	50.6	8	65.3	0	124	40.8	6.5	52.7	0	100
2010	08230000	52.4	15	58.9	.6	126.9	41.3	11.8	46.4	.5	100
2010	08230605	52.4	15	58.9	.6	126.9	41.3	11.8	46.4	.5	100
2010	08250000	78.9	9.1	103.1	0	191	41.3	4.8	54	0	100
2010	08250605	78.9	9.1	103.1	0	191	41.3	4.8	54	0	100
2010	08280000	168.5	13.1	0	0	181.6	92.8	7.2	0	0	100
2010	08280605	168.5	13.1	0	0	181.6	92.8	7.2	0	0	100
2010	08290000	29.7	8.7	38.3	1.3	78	38.1	11.1	49.1	1.6	100
2010	08290605	29.7	8.7	38.3	1.3	78	38.1	11.1	49.1	1.6	100
2010	08300000	32.9	8.6	37.5	.2	79.2	41.5	10.9	47.3	.3	100
2010	08300605	32.9	8.6	37.5	.2	79.2	41.5	10.9	47.3	.3	100
2010	08320000	44.2	4.2	55	.6	104	42.5	4.1	52.9	.6	100
2010	08320605	44.2	4.2	55	.6	104	42.5	4.1	52.9	.6	100
2010	08510000	23.6	0	22.4	0	46	51.4	0	48.6	0	100
2010	08510605	23.6	0	22.4	0	46	51.4	0	48.6	0	100
2010	08520000	23.5	5	27	0	55.5	42.3	9	48.7	0	100
2010	08520605	23.5	5	27	0	55.5	42.3	9	48.7	0	100
2010	08530000	50.7	5.3	62	0	118	43	4.5	52.5	0	100
2010	08530605	50.7	5.3	62	0	118	43	4.5	52.5	0	100
2010	08540000	20.4	7.4	25	0	52.8	38.6	14	47.3	0	100
2010	08540605	20.4	7.4	25	0	52.8	38.6	14	47.3	0	100
